SRC Query,Depth,BBoxes,Data Size
"[[(-5.75, 13.48), (70.12, 76.81)]]",12,"[[-27.49000215, 25.033476381], [55.2741909027, 80.2480137348]]",9
"[[(-21.69, -4.34), (-114.99, -105.38)]]",11,"[[-48.2246696949, 23.0088264], [-117.8483600167, -98.6999058667]]",19
"[[(-13.42, -10.4), (136.87, 156.6)]]",11,"[[-27.4480166333, 26.0722728814], [121.569266, 177.45290404]]",20
"[[(6.08, 10.38), (127.64, 145.99)]]",15,"[[-27.2809503, 25.079669], [121.569266, 153.0325043]]",1
"[[(-42.69, -40.61), (-147.22, -123.5)]]",15,"[[-48.2246696949, 20.68161082], [-156.44103819, -117.8483600167]]",1
"[[(20.51, 22.66), (-9.97, -0.67)]]",16,"[[18.0233940833, 25.7479190667], [-63.04643405, 55.2741909027]]",1
"[[(10.91, 20.32), (-117.44, -110.86)]]",15,"[[-48.2246696949, 22.8797358], [-117.8483600167, -109.9084293667]]",1
"[[(4.95, 12.94), (-61.45, -42.67)]]",15,"[[0.0, 18.0233940833], [-66.004679203, 55.2741909027]]",1
"[[(-7.37, 6.79), (142.12, 163.01)]]",11,"[[-27.4480166333, 26.0722728814], [121.569266, 177.45290404]]",20
"[[(15.23, 18.37), (101.68, 116.08)]]",15,"[[13.0629032294, 25.033476381], [80.2480137348, 121.548532188]]",1
"[[(-39.84, -25.13), (139.71, 154.78)]]",8,"[[-48.2246696949, 26.0722728814], [55.2741909027, 177.45290404]]",158
"[[(38.35, 47.42), (119.91, 125.36)]]",2,"[[37.7596465333, 63.40343715], [-94.6373193, 177.45290404]]",10089
"[[(35.91, 39.41), (100.02, 114.51)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
"[[(-15.08, -1.58), (-66.51, -45.22)]]",11,"[[-23.58720582, 25.7479190667], [-77.91519485, 55.2741909027]]",20
"[[(21.97, 24.59), (-79.63, -58.25)]]",9,"[[-48.2246696949, 25.7479190667], [-81.56045365, 55.2741909027]]",78
"[[(-2.87, 4.47), (147.29, 152.97)]]",15,"[[-27.2809503, 25.079669], [121.569266, 153.0325043]]",1
"[[(31.69, 52.01), (7.34, 10.97)]]",0,"[(-48.2246696949, 63.40343715), (-176.30859375, 177.45290404)]",40356
