SRC Query,Depth,BBoxes,Data Size
"[[(39.34, 41.7), (-119.25, -116.97)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(39.55, 41.39), (-121.63, -119.59)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(36.98, 39.01), (-124.35, -122.07)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.22, 40.09), (-121.02, -119.93)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.45, 35.99), (-121.08, -119.95)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.72, 37.04), (-119.06, -117.8)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.8, 37.22), (-123.13, -120.84)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.15, 39.86), (-116.79, -114.82)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.55, 38.63), (-118.01, -116.79)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(38.81, 40.59), (-120.56, -119.38)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(32.99, 35.0), (-123.0, -121.13)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(36.5, 37.84), (-116.85, -115.81)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.32, 41.31), (-121.51, -119.85)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(34.92, 36.85), (-123.08, -121.5)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.99, 34.96), (-117.66, -116.25)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(35.41, 36.95), (-120.28, -118.52)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(37.83, 39.66), (-121.89, -119.47)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(33.33, 34.47), (-119.09, -116.87)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(39.4, 40.96), (-119.98, -117.9)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(36.24, 37.65), (-118.32, -116.31)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.78, 39.89), (-120.65, -118.49)]]",5,"[[38.773846, 40.213436], [-120.90374, -114.294258]]",658
"[[(33.29, 35.45), (-116.97, -114.77)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(32.87, 33.97), (-117.36, -115.23)]]",3,"[[32.541302, 34.003124], [-117.970444, -114.294258]]",2631
"[[(39.03, 40.44), (-119.56, -118.51)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(35.76, 37.56), (-122.22, -119.95)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.5, 39.06), (-121.31, -119.29)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.59, 36.23), (-122.79, -120.45)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(36.92, 38.07), (-121.99, -120.97)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.08, 37.01), (-118.94, -117.41)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.15, 39.65), (-122.06, -120.28)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.5, 38.96), (-120.94, -118.48)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(36.91, 38.08), (-118.26, -117.0)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.64, 36.8), (-122.53, -120.78)]]",4,"[[35.551353, 37.009014], [-124.389343, -119.712936]]",1315
"[[(34.65, 35.75), (-119.46, -117.17)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(33.57, 34.82), (-121.47, -120.32)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(34.94, 37.06), (-122.96, -121.07)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.61, 36.75), (-121.7, -119.3)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(39.55, 41.07), (-119.82, -117.41)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(34.27, 35.66), (-121.14, -120.14)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.23, 36.57), (-122.25, -120.75)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(37.32, 38.77), (-120.91, -118.77)]]",3,"[[37.009014, 38.773846], [-121.790939, -114.294258]]",2631
"[[(33.06, 35.0), (-118.1, -115.78)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(39.43, 40.96), (-123.39, -121.41)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(38.56, 40.91), (-119.31, -117.73)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.8, 36.3), (-120.25, -118.06)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.97, 37.41), (-120.71, -118.77)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.9, 37.35), (-123.02, -120.73)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.0, 40.45), (-122.98, -121.69)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.82, 37.54), (-118.89, -117.69)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.75, 40.33), (-120.88, -118.87)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(36.21, 37.3), (-122.38, -121.31)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.93, 37.4), (-119.12, -117.19)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.61, 39.7), (-118.49, -116.35)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.24, 38.82), (-121.25, -118.88)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.88, 37.26), (-119.2, -118.13)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(32.71, 33.82), (-119.28, -118.25)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(39.34, 40.35), (-123.74, -122.3)]]",2,"[[37.009014, 42.017231], [-124.389343, -121.790939]]",5262
"[[(33.85, 35.43), (-124.29, -123.15)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(39.01, 40.49), (-123.39, -121.19)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(38.53, 40.2), (-121.47, -119.8)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.08, 36.88), (-117.15, -115.4)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(37.37, 38.41), (-123.46, -121.25)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.51, 37.67), (-117.26, -114.84)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.42, 40.63), (-118.31, -115.97)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.02, 36.21), (-120.88, -118.65)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.92, 34.47), (-116.84, -115.58)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(36.39, 38.81), (-118.51, -117.31)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.57, 36.48), (-117.11, -115.83)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(36.86, 38.37), (-118.95, -117.43)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(36.57, 38.67), (-116.93, -115.44)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.94, 36.95), (-123.84, -122.4)]]",4,"[[35.551353, 37.009014], [-124.389343, -119.712936]]",1315
"[[(39.36, 40.44), (-120.15, -117.75)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(36.67, 37.83), (-121.88, -120.31)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.17, 40.58), (-118.11, -116.19)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(34.82, 37.07), (-122.21, -120.43)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.06, 37.42), (-121.22, -119.27)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.33, 36.98), (-120.07, -118.0)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.62, 34.31), (-117.79, -116.2)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(36.38, 38.31), (-122.76, -120.71)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.95, 37.75), (-120.73, -118.61)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(32.58, 33.65), (-118.85, -116.88)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(35.15, 36.62), (-118.46, -116.38)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(34.66, 35.98), (-123.47, -121.73)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(35.71, 37.63), (-118.8, -117.09)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.54, 40.85), (-121.19, -119.99)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.81, 37.33), (-118.2, -116.25)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.72, 36.73), (-119.72, -118.17)]]",3,"[[35.551353, 37.009014], [-124.389343, -117.970444]]",2631
"[[(37.41, 39.85), (-119.83, -118.01)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.91, 37.87), (-122.08, -119.87)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.56, 39.63), (-120.88, -119.6)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.6, 34.85), (-116.97, -114.99)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(35.31, 37.25), (-122.63, -120.63)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.32, 36.65), (-122.5, -120.4)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.85, 36.08), (-116.84, -115.24)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(33.41, 34.98), (-120.34, -118.89)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(38.32, 39.86), (-117.96, -116.62)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.69, 40.04), (-123.17, -121.34)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.8, 39.0), (-119.22, -117.91)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.31, 41.68), (-119.52, -118.22)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(34.49, 36.41), (-118.26, -116.65)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(32.94, 35.35), (-122.98, -120.53)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(37.2, 38.21), (-120.44, -118.11)]]",3,"[[37.009014, 38.773846], [-121.790939, -114.294258]]",2631
"[[(34.95, 36.37), (-122.35, -120.81)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(37.24, 38.85), (-121.41, -119.06)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.38, 36.02), (-121.35, -119.03)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.9, 34.74), (-119.8, -117.7)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(35.42, 36.79), (-119.43, -117.23)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(33.48, 35.25), (-121.31, -119.34)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(33.12, 35.07), (-118.24, -116.31)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(39.4, 40.81), (-123.65, -122.52)]]",2,"[[37.009014, 42.017231], [-124.389343, -121.790939]]",5262
"[[(35.61, 36.71), (-122.74, -121.7)]]",4,"[[35.551353, 37.009014], [-124.389343, -119.712936]]",1315
"[[(38.25, 39.88), (-118.13, -116.68)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.62, 39.51), (-116.88, -115.12)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(39.43, 41.22), (-119.17, -117.72)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(39.24, 40.49), (-119.4, -117.48)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(35.21, 37.23), (-123.07, -121.84)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.52, 40.78), (-117.93, -116.06)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(39.02, 40.4), (-120.48, -118.41)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(34.66, 36.32), (-120.38, -118.73)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.91, 34.71), (-117.77, -115.75)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(36.08, 37.37), (-116.87, -115.13)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.24, 35.64), (-121.41, -119.43)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.99, 37.18), (-118.86, -117.7)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.43, 41.12), (-118.28, -116.94)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(35.33, 37.28), (-122.16, -119.76)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.49, 35.78), (-121.71, -119.74)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(36.04, 37.43), (-120.49, -118.31)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.09, 34.36), (-117.97, -116.86)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(33.34, 34.47), (-122.44, -120.93)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(32.57, 33.58), (-123.01, -121.37)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(34.6, 37.0), (-117.29, -115.84)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(39.4, 41.16), (-119.71, -117.65)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(36.73, 38.95), (-118.9, -117.68)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(36.03, 37.49), (-120.92, -118.68)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.44, 39.27), (-119.02, -117.78)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.47, 36.64), (-121.89, -119.74)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.34, 35.59), (-123.69, -121.52)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(36.39, 38.23), (-118.01, -116.26)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.66, 39.64), (-118.3, -116.64)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.14, 37.35), (-120.5, -119.22)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.54, 39.85), (-123.29, -121.69)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(37.97, 39.41), (-120.94, -119.85)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.77, 35.08), (-119.7, -118.6)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(38.88, 40.53), (-119.11, -116.89)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.06, 35.37), (-123.08, -122.01)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(36.99, 39.27), (-122.82, -120.7)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(32.56, 34.02), (-121.97, -119.68)]]",5,"[[32.541302, 34.877285], [-124.389343, -119.04274]]",657
"[[(35.0, 37.02), (-120.3, -118.33)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.73, 37.41), (-117.93, -116.05)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.08, 39.2), (-124.21, -122.38)]]",3,"[[37.009014, 39.543308], [-124.389343, -121.790939]]",2631
"[[(37.36, 39.37), (-121.16, -118.88)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.26, 35.3), (-117.08, -115.08)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(35.99, 37.86), (-122.75, -121.09)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.98, 40.32), (-117.95, -115.53)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(38.5, 40.47), (-118.51, -117.14)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(39.18, 40.81), (-117.92, -115.54)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(37.37, 39.35), (-117.09, -115.63)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.74, 36.46), (-117.65, -115.61)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(36.2, 38.46), (-123.32, -121.85)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.24, 38.85), (-119.29, -117.68)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.36, 39.32), (-120.3, -119.29)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.51, 36.58), (-120.61, -118.38)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(36.27, 37.28), (-117.31, -115.62)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.34, 39.99), (-118.42, -117.3)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.04, 35.08), (-117.6, -115.97)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(36.69, 39.01), (-122.2, -120.13)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.05, 35.17), (-124.25, -123.21)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(37.3, 39.21), (-119.38, -117.03)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(38.7, 40.12), (-122.95, -121.68)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.24, 36.66), (-117.36, -115.55)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(36.71, 38.94), (-121.83, -120.56)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(36.19, 38.5), (-120.83, -118.4)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.2, 38.22), (-119.83, -118.21)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(39.52, 41.05), (-121.39, -119.54)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(33.66, 35.91), (-121.14, -118.84)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(34.04, 35.59), (-119.16, -116.71)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.79, 39.64), (-121.68, -119.23)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(36.37, 37.63), (-119.1, -117.3)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(36.08, 38.17), (-119.96, -117.98)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.22, 41.62), (-120.34, -118.22)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(38.26, 39.33), (-120.3, -119.08)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(36.37, 38.75), (-119.09, -117.07)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(32.68, 34.05), (-121.7, -119.65)]]",5,"[[32.541302, 34.877285], [-124.389343, -119.04274]]",657
"[[(32.74, 34.8), (-117.69, -116.28)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(35.1, 37.51), (-116.84, -115.0)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.13, 36.53), (-121.83, -119.68)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.45, 35.1), (-120.68, -118.59)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(38.39, 39.92), (-122.59, -120.41)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.27, 37.22), (-123.34, -121.86)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
