,DAG,KD
0,12,12
1,11,11
2,11,11
3,15,15
4,15,15
5,16,16
6,15,15
7,15,15
8,11,11
9,15,15
10,8,8
11,2,2
12,4,0
13,11,11
14,11,9
15,15,15
16,0,0
17,2,2
18,13,12
19,0,0
20,0,0
21,2,2
22,0,0
23,0,0
24,15,15
25,3,3
26,0,0
27,2,2
28,14,7
29,11,11
30,3,3
31,15,15
32,4,4
33,16,16
34,8,8
35,2,2
36,2,2
37,2,2
38,15,15
39,14,14
40,5,5
41,0,0
42,15,15
43,4,4
44,14,14
45,12,10
46,0,0
47,14,14
48,11,11
49,8,6
50,0,0
51,0,0
52,0,0
53,0,0
54,3,3
55,3,3
56,11,11
57,11,11
58,0,0
59,12,12
60,5,5
61,14,14
62,11,10
63,0,0
64,0,0
65,15,15
66,5,5
67,0,0
68,2,2
69,11,11
70,1,1
71,15,15
72,15,15
73,12,7
74,15,15
75,0,0
76,8,8
77,14,14
78,0,0
79,10,10
80,6,6
81,10,10
82,2,2
83,11,11
84,12,12
85,15,15
86,12,12
87,0,0
88,2,2
89,15,15
90,8,8
91,14,14
92,2,2
93,2,2
94,1,1
95,15,15
96,5,5
97,13,13
98,15,15
99,14,14
100,11,11
101,5,5
102,2,2
103,14,14
104,14,14
105,12,12
106,14,14
107,2,2
108,5,5
109,15,15
110,5,5
111,0,0
112,0,0
113,11,10
114,10,10
115,15,15
116,12,7
117,14,12
118,12,12
119,0,0
120,8,8
121,15,15
122,15,15
123,11,11
124,2,1
125,14,12
126,4,4
127,11,11
128,13,12
129,15,15
130,0,0
131,15,15
132,0,0
133,15,15
134,0,0
135,11,11
136,1,1
137,8,6
138,0,0
139,6,6
140,15,9
141,14,14
142,1,1
143,14,14
144,15,15
145,15,15
146,15,15
147,12,10
148,11,11
149,14,14
150,15,15
151,10,10
152,15,15
153,0,0
154,6,6
155,5,5
156,16,12
157,5,5
158,11,11
159,5,5
160,10,10
161,6,6
162,15,15
163,2,2
164,5,5
165,11,11
166,0,0
167,5,5
168,15,12
169,5,5
170,13,12
171,5,5
172,10,10
173,2,2
174,0,0
175,16,16
176,6,6
177,14,12
178,13,13
179,12,10
180,12,10
181,6,6
182,2,2
183,4,4
184,9,9
185,12,10
186,15,15
187,8,8
188,11,11
189,10,10
190,15,15
191,15,15
192,13,13
193,12,10
194,2,2
195,2,2
196,4,4
197,0,0
198,5,5
199,15,15
200,15,15
201,14,14
202,2,2
203,5,5
204,0,0
205,0,0
206,15,7
207,2,2
208,0,0
209,14,7
210,2,2
211,11,11
212,14,14
213,12,12
214,12,12
215,15,15
216,5,5
217,3,3
218,8,8
219,5,5
220,15,15
221,3,3
222,0,0
223,6,6
224,8,8
225,12,10
226,3,3
227,0,0
228,12,12
229,15,15
230,14,14
231,2,2
232,0,0
233,15,15
234,15,15
235,0,0
236,15,15
237,15,15
238,5,5
239,15,15
240,12,12
241,0,0
242,12,12
243,0,0
244,14,12
245,0,0
246,14,14
247,14,14
248,10,10
249,15,12
250,1,1
251,0,0
252,15,15
253,8,8
254,15,15
255,0,0
256,11,11
257,12,12
258,8,8
259,9,9
260,9,9
261,14,14
262,11,11
263,6,6
264,10,7
265,14,14
266,13,13
267,15,15
268,2,2
269,11,11
270,6,6
271,14,14
272,0,0
273,15,15
274,0,0
275,0,0
276,15,15
277,0,0
278,15,15
279,15,15
280,0,0
281,15,15
282,11,11
283,11,11
284,15,15
285,15,15
286,15,15
287,0,0
288,15,15
289,2,2
290,9,9
291,15,15
292,11,11
293,12,12
294,15,15
295,0,0
296,15,15
297,11,11
298,14,14
299,1,1
300,14,14
301,15,15
302,12,12
303,0,0
304,2,2
305,15,15
306,15,15
307,0,0
308,14,14
309,14,14
310,15,15
311,1,1
312,6,6
313,0,0
314,15,15
315,14,14
316,12,10
317,11,11
318,15,15
319,3,3
320,14,14
321,5,5
322,8,8
323,5,5
324,5,5
325,13,13
326,12,12
327,0,0
328,4,4
329,9,9
330,12,7
331,3,3
332,15,15
333,4,4
334,14,14
335,16,16
336,3,3
337,5,5
338,15,15
339,15,15
340,1,1
341,10,10
342,14,12
343,10,10
344,0,0
345,11,11
346,15,7
347,5,5
348,14,12
349,5,5
350,11,11
351,1,1
352,5,5
353,2,2
354,15,15
355,2,2
356,2,2
357,10,10
358,11,11
359,15,15
360,15,15
361,8,8
362,2,2
363,15,15
364,0,0
365,13,13
366,0,0
367,2,2
368,16,7
369,4,4
370,15,15
371,0,0
372,14,14
373,15,15
374,15,15
375,15,15
376,14,14
377,8,8
378,15,15
379,2,2
380,15,15
381,15,15
382,12,12
383,15,7
384,15,15
385,0,0
386,0,0
387,15,15
388,15,15
389,14,14
390,1,1
391,3,3
392,3,3
393,0,0
394,0,0
395,8,6
396,15,7
397,11,11
398,16,16
399,0,0
400,15,15
401,8,8
402,9,9
403,11,11
404,11,11
405,12,12
406,15,15
407,5,5
408,1,1
409,2,2
410,15,15
411,8,8
412,10,7
413,0,0
414,1,1
415,12,10
416,15,15
417,2,2
418,8,6
419,9,9
420,14,14
421,12,7
422,4,4
423,14,14
424,15,15
425,11,11
426,14,14
427,15,15
428,11,11
429,15,15
430,12,7
431,2,2
432,5,5
433,15,15
434,14,14
435,12,10
436,3,1
437,14,14
438,14,12
439,5,5
440,0,0
441,0,0
442,2,2
443,14,14
444,15,15
445,14,14
446,14,12
447,14,14
448,15,15
449,6,6
450,15,15
451,3,3
452,12,10
453,16,7
454,14,14
455,15,15
456,1,1
457,8,8
458,2,2
459,12,10
460,10,10
461,0,0
462,16,16
463,0,0
464,0,0
465,12,10
466,1,1
467,0,0
468,14,14
469,2,2
470,0,0
471,1,1
472,16,16
473,12,12
474,10,10
475,15,15
476,5,5
477,15,15
478,3,3
479,15,15
480,15,15
