SRC Query,Depth,BBoxes,Data Size
"[34.71, -120.79, 35.37, -120.17]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[40.15, -118.18, 40.85, -117.27]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[35.28, -115.98, 36.26, -115.27]",6,"[34.925854, -116.251694, 37.009014, -114.294258]",329
"[40.54, -123.07, 41.48, -122.2]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[37.86, -117.76, 38.3, -117.34]",6,"[37.653175, -119.662178, 38.773846, -114.294258]",329
"[39.03, -116.31, 39.9, -115.67]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[35.21, -115.91, 35.73, -114.94]",6,"[34.925854, -116.251694, 37.009014, -114.294258]",329
"[35.36, -118.56, 36.31, -117.58]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[40.7, -119.92, 41.47, -119.24]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[34.7, -114.89, 35.51, -114.294258]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[38.25, -117.79, 38.96, -117.01]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[37.93, -120.85, 38.73, -120.04]",3,"[37.009014, -121.790939, 38.773846, -114.294258]",2631
"[35.36, -116.58, 36.22, -115.73]",5,"[34.925854, -116.941383, 37.009014, -114.294258]",658
"[40.32, -121.12, 41.21, -120.52]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[34.21, -116.55, 35.04, -115.95]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[36.36, -115.44, 37.11, -114.54]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[39.32, -117.95, 39.8, -117.27]",8,"[39.299168, -120.179642, 40.213436, -114.294258]",83
"[40.76, -115.41, 41.33, -114.97]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[36.31, -118.44, 36.73, -117.65]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[34.1, -115.43, 34.61, -114.93]",6,"[34.003124, -115.719757, 34.925854, -114.294258]",329
"[36.39, -116.84, 37.1, -115.84]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[35.41, -120.98, 36.21, -120.38]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[33.27, -120.76, 34.16, -120.14]",9,"[32.541302, -124.389343, 34.529282, -119.916641]",41
"[36.37, -119.91, 36.94, -119.06]",3,"[35.551353, -124.389343, 37.009014, -117.970444]",2631
"[40.71, -121.84, 41.22, -121.13]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[33.48, -124.34, 34.12, -123.43]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.64, -117.85, 34.12, -117.37]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[39.35, -123.8, 39.77, -123.0]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[35.88, -120.99, 36.63, -120.25]",4,"[35.551353, -124.389343, 37.009014, -119.712936]",1315
"[38.67, -119.69, 39.35, -119.09]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[34.23, -122.45, 35.06, -121.81]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[37.86, -122.28, 38.69, -121.29]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[36.9, -119.84, 37.53, -119.36]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.79, -122.11, 37.65, -121.56]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[40.35, -121.91, 40.79, -121.45]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[37.82, -124.32, 38.4, -123.53]",12,"[37.009014, -124.389343, 38.40126, -123.038963]",5
"[35.04, -123.3, 35.63, -122.85]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.49, -121.81, 38.99, -121.28]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[37.69, -118.12, 38.58, -117.51]",6,"[37.653175, -119.662178, 38.773846, -114.294258]",329
"[37.98, -118.1, 38.64, -117.38]",8,"[37.908634, -119.214043, 38.773846, -114.294258]",83
"[34.96, -115.91, 35.72, -114.94]",6,"[34.925854, -116.251694, 37.009014, -114.294258]",329
"[35.75, -123.3, 36.22, -122.47]",6,"[35.551353, -124.389343, 36.274315, -120.641861]",328
