SRC Query,Depth,BBoxes,Data Size
"[9.43, 51.95, 10.86, 53.08]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[8.42, 49.07, 9.81, 50.27]",2,"[7.730555556, 48.11722222, 11.83611111, 50.98916667]",410
"[8.94, 52.99, 9.99, 54.43]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[10.18, 52.85, 11.26, 54.26]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[7.09, 48.57, 8.12, 50.11]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[11.09, 50.71, 12.12, 51.91]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[10.48, 49.03, 11.68, 50.16]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.11, 49.91, 11.27, 51.33]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.33, 53.07, 10.64, 54.54]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.76, 52.45, 11.81, 53.77]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[7.27, 53.04, 8.59, 54.37]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[12.22, 52.73, 13.41, 53.84]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[12.07, 52.42, 13.13, 53.74]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[8.84, 49.83, 10.13, 51.31]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[11.18, 49.62, 12.22, 51.1]",4,"[11.0775, 48.26055556, 13.80833333, 51.47916667]",102
"[9.61, 53.16, 10.76, 54.27]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.8, 50.98, 13.26, 52.04]",4,"[11.0775, 50.84472222, 13.80833333, 52.43388889]",103
"[12.23, 48.67, 13.67, 50.08]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[9.45, 49.99, 10.84, 51.35]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[11.54, 49.68, 12.99, 51.07]",6,"[11.50222222, 48.26055556, 13.80833333, 51.16]",25
"[11.64, 48.86, 12.85, 50.14]",6,"[11.535, 48.14444444, 13.80833333, 50.84472222]",26
"[10.62, 52.13, 12.08, 53.2]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[11.78, 48.47, 13.03, 49.7]",8,"[11.64555556, 48.27916667, 13.80833333, 50.84472222]",7
"[12.03, 50.75, 13.43, 51.83]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[10.59, 51.34, 11.69, 52.53]",3,"[9.675277778, 50.98138889, 13.08194444, 52.53527778]",205
"[10.31, 48.81, 11.55, 50.2]",4,"[10.25361111, 48.64444444, 11.59583333, 50.98333333]",102
"[11.12, 52.39, 12.63, 53.41]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[11.46, 49.38, 12.59, 50.59]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[9.63, 51.59, 11.0, 52.98]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[9.22, 49.79, 10.31, 51.09]",1,"[7.730555556, 48.11722222, 11.83611111, 54.79805556]",821
"[9.84, 48.93, 11.23, 50.48]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[6.87, 50.13, 8.25, 51.48]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[10.92, 53.16, 12.17, 54.42]",5,"[10.08861111, 52.68833333, 12.42472222, 54.79805556]",52
"[9.4, 51.21, 10.47, 52.69]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.6, 52.16, 9.0, 53.35]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[10.21, 49.75, 11.75, 50.93]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.24, 50.55, 13.34, 52.05]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[11.22, 52.78, 12.38, 53.9]",7,"[10.68222222, 52.68833333, 12.42472222, 54.07166667]",13
"[8.74, 52.35, 10.05, 53.49]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[10.31, 50.73, 11.68, 52.12]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.52, 49.46, 11.71, 50.71]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.41, 49.31, 12.91, 50.38]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[7.75, 48.5, 8.99, 49.64]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[10.3, 51.78, 11.76, 53.0]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.57, 50.31, 11.71, 51.56]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.2, 51.2, 9.71, 52.4]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[12.11, 52.69, 13.4, 54.0]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[10.5, 50.55, 11.75, 51.69]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.79, 49.67, 10.32, 51.19]",1,"[7.730555556, 48.11722222, 11.83611111, 54.79805556]",821
"[10.82, 52.27, 12.06, 53.6]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.14, 48.41, 13.48, 49.64]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[10.95, 52.23, 12.46, 53.37]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.02, 49.69, 13.57, 51.21]",10,"[11.97472222, 48.62166667, 13.80833333, 51.21416667]",1
"[11.39, 51.85, 12.73, 52.93]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.88, 48.74, 11.96, 50.26]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.19, 49.64, 13.19, 50.8]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[10.92, 51.9, 12.01, 53.27]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.24, 49.48, 11.29, 50.59]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.07, 49.53, 13.17, 50.61]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[10.13, 51.93, 11.31, 52.99]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[6.79, 48.32, 8.05, 49.82]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[7.43, 49.67, 8.59, 50.75]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[8.25, 50.0, 9.26, 51.49]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[11.53, 50.49, 13.08, 51.51]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[11.51, 53.07, 13.07, 54.44]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[7.62, 48.65, 9.12, 49.91]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.42, 49.58, 8.62, 51.06]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[11.86, 52.65, 13.26, 54.0]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[11.38, 51.63, 12.5, 53.11]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[9.65, 52.01, 11.0, 53.32]",3,"[9.644444444, 50.98916667, 11.83611111, 54.79805556]",206
"[8.5, 49.33, 10.0, 50.85]",2,"[7.730555556, 48.11722222, 11.83611111, 50.98916667]",410
"[8.62, 52.21, 10.11, 53.3]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[6.88, 51.33, 7.91, 52.72]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[8.11, 51.46, 9.55, 52.83]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[9.83, 50.52, 11.02, 51.77]",4,"[9.675277778, 49.93166667, 11.0775, 52.36555556]",102
"[11.26, 48.29, 12.81, 49.48]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[7.94, 52.45, 9.44, 53.78]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
"[10.28, 50.95, 11.68, 52.26]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.76, 50.17, 13.14, 51.52]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[7.11, 52.53, 8.38, 53.78]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[11.88, 50.05, 12.96, 51.12]",9,"[11.66388889, 48.35666667, 13.80833333, 51.16]",4
"[7.35, 51.15, 8.72, 52.61]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[10.59, 53.13, 12.08, 54.3]",5,"[10.08861111, 52.68833333, 12.42472222, 54.79805556]",52
"[8.16, 48.42, 9.47, 49.59]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.6, 51.26, 8.8, 52.62]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[6.84, 50.66, 7.94, 52.12]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[6.82, 51.36, 8.19, 52.62]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[11.64, 53.18, 13.19, 54.66]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[10.78, 52.2, 12.24, 53.51]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[8.48, 52.35, 9.82, 53.9]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.84, 52.8, 9.05, 53.95]",4,"[7.676666667, 51.98722222, 9.675277778, 54.79805556]",103
"[10.42, 50.93, 11.64, 52.05]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.88, 52.6, 12.27, 53.89]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[10.49, 51.68, 11.97, 52.75]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.14, 49.23, 8.43, 50.45]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[7.77, 49.08, 9.1, 50.09]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[9.84, 49.42, 11.03, 50.72]",4,"[9.675277778, 48.11722222, 11.0775, 51.21472222]",102
"[8.54, 50.04, 9.62, 51.46]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[6.9, 51.28, 7.96, 52.59]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[8.59, 51.41, 9.79, 52.79]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[8.54, 53.06, 9.84, 54.34]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.21, 49.41, 11.45, 50.82]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.45, 49.5, 11.9, 51.05]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.1, 51.14, 11.42, 52.32]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.81, 50.63, 11.25, 51.99]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.74, 50.07, 11.27, 51.57]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[7.27, 50.77, 8.62, 52.13]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[12.24, 51.77, 13.72, 52.96]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[8.17, 48.23, 9.49, 49.55]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[8.98, 52.46, 10.09, 53.49]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[9.83, 49.36, 10.89, 50.87]",4,"[9.675277778, 48.11722222, 11.0775, 51.21472222]",102
"[10.78, 50.43, 12.29, 51.98]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.97, 50.49, 12.46, 51.71]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[7.7, 49.93, 9.25, 51.48]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[7.62, 50.54, 9.0, 51.63]",3,"[7.186388889, 50.40638889, 9.675277778, 51.70611111]",205
"[8.97, 52.58, 10.23, 53.6]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[8.23, 51.7, 9.41, 52.87]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[9.44, 50.64, 10.61, 52.04]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[9.83, 51.88, 11.3, 52.88]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[11.38, 49.15, 12.93, 50.62]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[6.95, 52.68, 8.49, 54.18]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[7.25, 48.74, 8.5, 50.07]",5,"[7.015555556, 48.11722222, 8.569444444, 50.11861111]",51
"[9.49, 51.79, 10.86, 53.01]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.13, 53.0, 11.57, 54.4]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[11.48, 49.04, 12.63, 50.48]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[8.8, 51.42, 10.18, 52.72]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[10.6, 53.05, 11.95, 54.12]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[10.64, 49.05, 11.81, 50.18]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.58, 50.18, 11.02, 51.71]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[8.55, 48.68, 9.6, 49.68]",4,"[8.401944444, 48.11722222, 9.675277778, 50.04666667]",102
"[12.15, 52.57, 13.48, 54.09]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[8.47, 52.94, 9.88, 54.16]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[12.02, 51.96, 13.25, 53.28]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.35, 50.41, 8.56, 51.87]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[12.14, 50.67, 13.46, 51.78]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[9.54, 53.03, 10.7, 54.35]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.34, 49.31, 12.52, 50.68]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
"[10.78, 52.1, 12.05, 53.19]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.16, 48.12, 13.71, 49.47]",5,"[11.535, 48.11722222, 13.80833333, 50.84472222]",51
"[10.3, 53.14, 11.72, 54.65]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[9.08, 52.75, 10.51, 53.79]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[8.77, 51.43, 9.83, 52.59]",3,"[8.608055556, 50.98916667, 10.18388889, 54.79805556]",206
"[8.71, 49.31, 10.23, 50.57]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[8.77, 50.42, 10.12, 51.79]",2,"[7.730555556, 49.80194444, 11.83611111, 52.20388889]",410
"[7.65, 48.46, 9.17, 49.96]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[7.31, 48.81, 8.63, 49.85]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[8.97, 51.83, 10.28, 52.95]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.84, 51.03, 9.01, 52.22]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[9.11, 53.08, 10.15, 54.4]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[9.89, 51.31, 11.41, 52.62]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[10.85, 52.95, 11.86, 54.14]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[11.06, 51.92, 12.18, 53.45]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[8.5, 52.48, 9.99, 53.63]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.42, 52.73, 12.84, 54.23]",4,"[9.675277778, 52.68833333, 13.32694444, 54.79805556]",103
"[10.28, 48.49, 11.72, 49.57]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.44, 48.25, 10.75, 49.76]",5,"[9.207777778, 48.11722222, 11.00194444, 49.90583333]",51
"[9.64, 51.1, 11.05, 52.58]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[9.86, 49.47, 10.87, 50.71]",4,"[9.675277778, 48.11722222, 11.0775, 51.21472222]",102
"[9.27, 51.97, 10.4, 53.5]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.87, 49.48, 8.9, 50.87]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[6.99, 52.23, 8.26, 53.49]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[10.23, 52.96, 11.68, 54.03]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[8.78, 51.73, 10.21, 53.11]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.81, 49.8, 12.29, 50.9]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.49, 49.44, 9.79, 50.85]",2,"[7.730555556, 48.11722222, 11.83611111, 50.98916667]",410
"[7.7, 50.97, 8.84, 52.24]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[11.06, 49.03, 12.58, 50.05]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[10.16, 48.4, 11.68, 49.45]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.77, 50.05, 10.29, 51.27]",2,"[7.730555556, 49.80194444, 11.83611111, 52.20388889]",410
"[11.17, 49.5, 12.24, 50.86]",4,"[11.0775, 48.26055556, 13.80833333, 51.47916667]",102
"[8.81, 49.94, 10.22, 51.37]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[9.42, 48.31, 10.67, 49.82]",5,"[9.207777778, 48.11722222, 11.00194444, 49.90583333]",51
"[7.53, 49.72, 8.8, 50.83]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[11.64, 50.11, 12.72, 51.31]",6,"[11.50222222, 48.62166667, 13.80833333, 51.34722222]",26
"[11.77, 48.8, 13.2, 49.82]",8,"[11.64555556, 48.27916667, 13.80833333, 50.84472222]",7
"[9.12, 51.11, 10.32, 52.58]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.83, 48.8, 11.95, 50.02]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.87, 51.23, 10.28, 52.26]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[9.22, 49.97, 10.36, 51.26]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[8.2, 50.31, 9.69, 51.71]",2,"[7.730555556, 49.80194444, 11.83611111, 52.20388889]",410
"[7.88, 50.4, 9.22, 51.83]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[11.92, 51.38, 12.94, 52.87]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[11.61, 49.57, 12.66, 51.05]",8,"[11.60361111, 48.35666667, 13.80833333, 51.16]",7
"[11.86, 50.4, 12.89, 51.73]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[9.28, 52.67, 10.72, 54.22]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[8.09, 51.06, 9.34, 52.17]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[10.1, 49.96, 11.16, 51.01]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[7.37, 51.79, 8.76, 53.17]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[7.6, 50.88, 8.69, 52.36]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[10.41, 49.14, 11.77, 50.3]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[8.7, 52.48, 10.18, 53.59]",4,"[8.608055556, 52.30055556, 10.18388889, 54.79805556]",103
"[10.46, 52.81, 11.72, 54.31]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[8.54, 52.04, 10.03, 53.07]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[7.92, 49.71, 9.33, 50.83]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[10.52, 50.85, 12.03, 52.15]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[12.22, 48.24, 13.75, 49.44]",7,"[11.64555556, 48.14444444, 13.80833333, 50.84472222]",13
"[11.06, 49.08, 12.36, 50.22]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.61, 49.9, 12.94, 51.24]",6,"[11.50222222, 48.62166667, 13.80833333, 51.34722222]",26
"[6.8, 49.36, 7.98, 50.69]",4,"[6.7375, 48.11722222, 8.401944444, 50.94805556]",102
"[7.14, 52.45, 8.21, 53.86]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[9.09, 48.51, 10.28, 50.03]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[10.57, 51.33, 11.77, 52.38]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.64, 51.39, 12.68, 52.88]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[9.07, 48.27, 10.07, 49.82]",5,"[8.686111111, 48.11722222, 10.15972222, 49.90583333]",51
"[11.65, 51.57, 12.98, 53.1]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[12.12, 49.27, 13.43, 50.58]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[10.35, 51.63, 11.47, 53.16]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[11.62, 49.43, 12.72, 50.75]",6,"[11.535, 48.14444444, 13.80833333, 50.84472222]",26
"[12.08, 49.28, 13.6, 50.57]",11,"[11.79166667, 48.35555556, 13.80833333, 50.84472222]",1
"[8.97, 51.62, 10.36, 52.93]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[10.97, 48.41, 12.31, 49.82]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[6.87, 50.99, 7.88, 52.39]",1,"[6.7375, 48.11722222, 9.675277778, 54.79805556]",821
"[8.85, 50.37, 10.04, 51.84]",3,"[8.7925, 49.80194444, 11.83611111, 52.20388889]",205
"[9.91, 51.85, 11.2, 52.91]",1,"[9.675277778, 48.11722222, 13.80833333, 54.79805556]",821
"[7.1, 52.46, 8.21, 53.99]",2,"[6.7375, 51.34805556, 9.675277778, 54.79805556]",411
"[7.53, 48.71, 8.59, 49.77]",4,"[7.015555556, 48.11722222, 8.818611111, 50.11861111]",102
"[8.3, 49.57, 9.63, 50.88]",2,"[6.7375, 48.11722222, 9.675277778, 51.34805556]",410
"[10.55, 48.96, 11.95, 50.19]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[7.77, 51.91, 9.02, 53.23]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[9.66, 49.58, 11.12, 50.9]",3,"[8.686111111, 48.11722222, 11.20555556, 50.98916667]",205
"[9.13, 48.63, 10.65, 49.65]",4,"[8.686111111, 48.11722222, 11.20555556, 49.90583333]",102
"[10.6, 48.86, 11.98, 50.39]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.99, 50.08, 13.5, 51.52]",3,"[11.0775, 48.11722222, 13.80833333, 52.43388889]",205
"[10.62, 48.43, 11.88, 49.72]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[7.87, 51.73, 9.33, 53.21]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[7.82, 51.53, 9.15, 52.73]",3,"[7.676666667, 51.34805556, 9.675277778, 54.79805556]",206
"[7.57, 48.8, 8.63, 50.32]",3,"[7.015555556, 48.11722222, 8.818611111, 51.34805556]",205
"[12.13, 52.93, 13.42, 53.95]",2,"[9.675277778, 52.43388889, 13.80833333, 54.79805556]",411
"[10.57, 52.52, 11.69, 53.6]",3,"[9.675277778, 52.43388889, 13.32694444, 54.79805556]",205
"[8.67, 48.65, 9.73, 49.68]",2,"[7.730555556, 48.11722222, 11.83611111, 50.98916667]",410
"[8.82, 50.91, 9.86, 52.35]",1,"[7.730555556, 48.11722222, 11.83611111, 54.79805556]",821
"[10.47, 49.66, 11.91, 50.85]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[11.04, 50.89, 12.5, 52.37]",2,"[9.675277778, 48.11722222, 13.80833333, 52.43388889]",410
"[9.93, 52.84, 11.02, 53.95]",5,"[9.675277778, 52.68833333, 12.01138889, 54.79805556]",51
"[9.38, 52.24, 10.58, 53.25]",2,"[7.730555556, 50.98916667, 11.83611111, 54.79805556]",411
"[11.3, 48.35, 12.72, 49.69]",4,"[11.0775, 48.11722222, 13.80833333, 50.84472222]",102
