BRC Query,Data Size
"[9.43, 51.95, 10.86, 53.08]",104
"[8.42, 49.07, 9.81, 50.27]",137
"[8.94, 52.99, 9.99, 54.43]",23
"[10.18, 52.85, 11.26, 54.26]",15
"[7.09, 48.57, 8.12, 50.11]",0
"[11.09, 50.71, 12.12, 51.91]",41
"[10.48, 49.03, 11.68, 50.16]",50
"[10.11, 49.91, 11.27, 51.33]",37
"[9.33, 53.07, 10.64, 54.54]",39
"[10.76, 52.45, 11.81, 53.77]",13
"[7.27, 53.04, 8.59, 54.37]",0
"[12.22, 52.73, 13.41, 53.84]",24
"[12.07, 52.42, 13.13, 53.74]",39
"[8.84, 49.83, 10.13, 51.31]",81
"[11.18, 49.62, 12.22, 51.1]",34
"[9.61, 53.16, 10.76, 54.27]",40
"[11.8, 50.98, 13.26, 52.04]",43
"[12.23, 48.67, 13.67, 50.08]",0
"[9.45, 49.99, 10.84, 51.35]",64
"[11.54, 49.68, 12.99, 51.07]",7
"[11.64, 48.86, 12.85, 50.14]",0
"[10.62, 52.13, 12.08, 53.2]",55
"[11.78, 48.47, 13.03, 49.7]",0
"[12.03, 50.75, 13.43, 51.83]",26
"[10.59, 51.34, 11.69, 52.53]",35
"[10.31, 48.81, 11.55, 50.2]",54
"[11.12, 52.39, 12.63, 53.41]",33
"[11.46, 49.38, 12.59, 50.59]",0
"[9.63, 51.59, 11.0, 52.98]",103
"[9.22, 49.79, 10.31, 51.09]",58
"[9.84, 48.93, 11.23, 50.48]",64
"[6.87, 50.13, 8.25, 51.48]",212
"[10.92, 53.16, 12.17, 54.42]",24
"[9.4, 51.21, 10.47, 52.69]",104
"[7.6, 52.16, 9.0, 53.35]",29
"[10.21, 49.75, 11.75, 50.93]",25
"[12.24, 50.55, 13.34, 52.05]",29
"[11.22, 52.78, 12.38, 53.9]",9
"[8.74, 52.35, 10.05, 53.49]",52
"[10.31, 50.73, 11.68, 52.12]",52
"[10.52, 49.46, 11.71, 50.71]",45
"[11.41, 49.31, 12.91, 50.38]",0
"[7.75, 48.5, 8.99, 49.64]",31
"[10.3, 51.78, 11.76, 53.0]",54
"[10.57, 50.31, 11.71, 51.56]",51
"[8.2, 51.2, 9.71, 52.4]",140
"[12.11, 52.69, 13.4, 54.0]",29
"[10.5, 50.55, 11.75, 51.69]",51
"[8.79, 49.67, 10.32, 51.19]",96
"[10.82, 52.27, 12.06, 53.6]",32
"[12.14, 48.41, 13.48, 49.64]",0
"[10.95, 52.23, 12.46, 53.37]",35
"[12.02, 49.69, 13.57, 51.21]",0
"[11.39, 51.85, 12.73, 52.93]",40
"[10.88, 48.74, 11.96, 50.26]",52
"[12.19, 49.64, 13.19, 50.8]",0
"[10.92, 51.9, 12.01, 53.27]",31
