BRC Query,Data Size
"[[(4.26, 7.26), (5.03, 8.030000000000001)]]",9
"[[(5.97, 8.969999999999999), (2.79, 5.79)]]",9
"[[(1.2, 4.2), (11.09, 14.09)]]",9
"[[(10.06, 13.06), (5.15, 8.15)]]",9
"[[(5.45, 8.45), (12.13, 15.0)]]",9
"[[(3.3, 6.3), (2.5, 5.5)]]",9
"[[(0.0, 2.79), (4.89, 7.89)]]",9
"[[(3.26, 6.26), (5.98, 8.98)]]",9
"[[(3.62, 6.62), (8.01, 11.01)]]",9
"[[(2.25, 5.25), (5.19, 8.190000000000001)]]",9
"[[(11.31, 14.31), (10.27, 13.27)]]",9
"[[(11.65, 14.65), (3.7, 6.7)]]",9
"[[(3.22, 6.220000000000001), (0.13, 3.13)]]",9
"[[(7.4, 10.4), (3.84, 6.84)]]",9
"[[(11.81, 14.81), (9.33, 12.33)]]",9
"[[(8.57, 11.57), (0.26, 3.26)]]",9
"[[(7.6, 10.6), (10.52, 13.52)]]",9
"[[(3.34, 6.34), (4.78, 7.78)]]",9
"[[(10.78, 13.78), (5.78, 8.780000000000001)]]",9
"[[(7.76, 10.76), (7.88, 10.879999999999999)]]",9
"[[(10.58, 13.58), (2.94, 5.9399999999999995)]]",9
"[[(1.81, 4.8100000000000005), (11.38, 14.38)]]",9
"[[(10.48, 13.48), (6.18, 9.18)]]",9
"[[(6.73, 9.73), (4.49, 7.49)]]",9
"[[(8.76, 11.76), (3.33, 6.33)]]",9
"[[(1.32, 4.32), (5.99, 8.99)]]",9
"[[(10.5, 13.5), (8.75, 11.75)]]",9
"[[(2.12, 5.12), (9.08, 12.08)]]",9
"[[(10.28, 13.28), (10.59, 13.59)]]",9
"[[(1.04, 4.04), (3.53, 6.529999999999999)]]",9
"[[(5.67, 8.67), (4.13, 7.13)]]",9
"[[(3.32, 6.32), (4.97, 7.97)]]",9
"[[(2.94, 5.9399999999999995), (6.5, 9.5)]]",9
"[[(2.99, 5.99), (6.78, 9.780000000000001)]]",9
"[[(7.17, 10.17), (5.74, 8.74)]]",9
"[[(8.57, 11.57), (4.25, 7.25)]]",9
"[[(9.95, 12.95), (9.92, 12.92)]]",9
"[[(3.81, 6.8100000000000005), (10.68, 13.68)]]",9
"[[(1.73, 4.73), (9.72, 12.72)]]",9
"[[(2.04, 5.04), (0.0, 2.85)]]",9
"[[(4.14, 7.14), (11.8, 14.8)]]",9
"[[(8.38, 11.38), (7.78, 10.780000000000001)]]",9
"[[(1.15, 4.15), (11.83, 14.83)]]",9
"[[(0.0, 2.71), (6.49, 9.49)]]",9
"[[(10.03, 13.03), (10.43, 13.43)]]",9
"[[(5.64, 8.64), (6.77, 9.77)]]",9
"[[(1.94, 4.9399999999999995), (6.63, 9.629999999999999)]]",9
"[[(6.69, 9.690000000000001), (3.21, 6.21)]]",9
"[[(11.8, 14.8), (12.38, 15.0)]]",9
"[[(3.03, 6.029999999999999), (0.51, 3.51)]]",9
"[[(9.85, 12.85), (0.0, 2.87)]]",9
"[[(5.97, 8.969999999999999), (11.23, 14.23)]]",9
"[[(7.28, 10.280000000000001), (7.11, 10.11)]]",9
"[[(4.6, 7.6), (9.02, 12.02)]]",9
"[[(9.88, 12.88), (10.45, 13.45)]]",9
"[[(2.2, 5.2), (7.2, 10.2)]]",9
"[[(11.43, 14.43), (5.35, 8.35)]]",9
"[[(0.81, 3.81), (5.57, 8.57)]]",9
"[[(1.57, 4.57), (11.24, 14.24)]]",9
"[[(2.38, 5.38), (10.97, 13.97)]]",9
"[[(0.0, 2.63), (11.82, 14.82)]]",9
"[[(8.46, 11.46), (3.95, 6.95)]]",9
"[[(7.92, 10.92), (0.85, 3.85)]]",9
"[[(9.25, 12.25), (2.98, 5.98)]]",9
"[[(5.14, 8.14), (6.45, 9.45)]]",9
"[[(6.45, 9.45), (10.59, 13.59)]]",9
"[[(5.41, 8.41), (9.37, 12.37)]]",9
"[[(2.04, 5.04), (0.29, 3.29)]]",9
"[[(0.0, 2.57), (0.0, 2.51)]]",9
"[[(5.41, 8.41), (9.28, 12.28)]]",9
"[[(8.08, 11.08), (7.27, 10.27)]]",9
"[[(1.62, 4.62), (3.45, 6.45)]]",9
"[[(10.56, 13.56), (5.66, 8.66)]]",9
"[[(5.23, 8.23), (9.9, 12.9)]]",9
"[[(11.21, 14.21), (11.98, 14.98)]]",9
"[[(0.64, 3.64), (6.88, 9.879999999999999)]]",9
"[[(4.8, 7.8), (6.47, 9.469999999999999)]]",9
"[[(9.74, 12.74), (9.19, 12.19)]]",9
"[[(10.89, 13.89), (0.41, 3.41)]]",9
"[[(10.43, 13.43), (3.69, 6.6899999999999995)]]",9
"[[(2.03, 5.029999999999999), (8.63, 11.63)]]",9
"[[(12.26, 15.0), (3.52, 6.52)]]",9
"[[(1.61, 4.61), (2.38, 5.38)]]",9
"[[(5.0, 8.0), (11.75, 14.75)]]",12
"[[(2.03, 5.029999999999999), (2.38, 5.38)]]",9
"[[(9.29, 12.29), (5.98, 8.98)]]",9
"[[(6.05, 9.05), (11.13, 14.13)]]",9
"[[(7.2, 10.2), (10.82, 13.82)]]",9
"[[(0.39, 3.39), (1.5, 4.5)]]",9
"[[(11.78, 14.78), (8.93, 11.93)]]",9
"[[(4.07, 7.07), (2.06, 5.0600000000000005)]]",9
"[[(10.82, 13.82), (3.31, 6.3100000000000005)]]",9
"[[(0.7, 3.7), (3.25, 6.25)]]",9
"[[(7.62, 10.620000000000001), (2.21, 5.21)]]",9
"[[(5.42, 8.42), (4.44, 7.44)]]",9
"[[(4.46, 7.46), (0.7, 3.7)]]",9
"[[(3.81, 6.8100000000000005), (8.5, 11.5)]]",9
"[[(1.29, 4.29), (4.27, 7.27)]]",9
"[[(0.89, 3.89), (9.22, 12.22)]]",9
"[[(4.15, 7.15), (5.46, 8.46)]]",9
"[[(4.66, 7.66), (9.79, 12.79)]]",9
"[[(10.58, 13.58), (7.85, 10.85)]]",9
"[[(4.9, 7.9), (12.06, 15.0)]]",9
"[[(4.6, 7.6), (0.0, 2.76)]]",9
"[[(5.08, 8.08), (10.38, 13.38)]]",9
"[[(7.01, 10.01), (0.89, 3.89)]]",9
"[[(2.9, 5.9), (5.85, 8.85)]]",9
"[[(4.3, 7.3), (9.76, 12.76)]]",9
"[[(0.09, 3.09), (4.12, 7.12)]]",9
"[[(1.72, 4.72), (8.37, 11.37)]]",9
"[[(0.0, 2.69), (1.71, 4.71)]]",9
"[[(2.48, 5.48), (6.39, 9.39)]]",9
"[[(8.32, 11.32), (0.31, 3.31)]]",9
"[[(2.0, 5.0), (7.15, 10.15)]]",12
"[[(9.08, 12.08), (0.73, 3.73)]]",9
"[[(9.06, 12.06), (12.19, 15.0)]]",9
"[[(2.77, 5.77), (11.52, 14.52)]]",9
"[[(3.82, 6.82), (9.32, 12.32)]]",9
"[[(5.24, 8.24), (9.24, 12.24)]]",9
"[[(10.82, 13.82), (11.73, 14.73)]]",9
"[[(5.03, 8.030000000000001), (8.17, 11.17)]]",9
"[[(2.31, 5.3100000000000005), (10.02, 13.02)]]",9
"[[(9.84, 12.84), (7.23, 10.23)]]",9
"[[(5.32, 8.32), (7.6, 10.6)]]",9
"[[(2.43, 5.43), (0.87, 3.87)]]",9
"[[(5.43, 8.43), (5.84, 8.84)]]",9
"[[(3.49, 6.49), (9.08, 12.08)]]",9
