,DAG,KD
0,15,15
1,0,0
2,12,10
3,0,0
4,2,2
5,11,11
6,5,5
7,16,16
8,0,0
9,15,15
10,0,0
11,6,6
12,8,6
13,1,1
14,4,0
15,2,2
16,0,0
17,11,11
18,0,0
19,3,3
20,5,5
21,0,0
22,2,2
23,3,1
24,15,15
25,15,15
26,10,10
27,11,9
28,4,4
29,15,15
30,15,15
31,0,0
32,15,15
33,0,0
34,0,0
35,11,11
36,14,14
37,4,4
38,15,15
39,0,0
40,15,15
41,11,11
42,15,15
43,0,0
44,16,16
45,9,9
46,5,5
47,2,2
48,4,0
49,15,15
50,5,5
51,6,6
52,15,15
53,0,0
54,0,0
55,2,2
56,15,15
57,8,6
58,16,16
59,11,11
60,2,2
61,1,1
62,5,5
63,8,8
64,12,10
65,2,2
66,10,10
67,15,15
68,11,11
69,15,15
70,10,10
71,15,15
72,12,10
73,0,0
74,5,5
75,15,15
76,2,2
77,15,15
78,5,5
79,12,10
80,15,15
81,10,10
82,15,15
83,15,15
84,15,15
85,10,10
86,4,4
87,15,15
88,0,0
89,2,2
90,12,12
91,1,1
92,2,0
93,15,15
94,2,2
95,11,11
96,3,3
97,2,2
98,10,10
99,12,10
100,12,10
101,5,5
102,0,0
103,2,2
104,2,2
105,15,15
106,9,9
107,12,12
108,0,0
109,5,5
110,13,13
111,14,14
112,2,2
113,12,12
114,2,2
115,14,14
116,15,15
117,12,10
118,11,11
119,12,10
120,15,15
121,14,12
122,4,4
123,15,15
124,0,0
125,3,3
126,2,2
127,5,5
128,4,4
129,11,11
130,8,6
131,15,15
132,4,4
133,5,5
134,15,15
135,2,2
136,9,9
137,16,16
138,14,12
139,15,9
140,2,2
141,15,15
142,15,15
143,16,16
144,9,9
145,15,15
146,15,15
147,0,0
148,11,11
149,2,2
150,8,8
151,12,7
152,14,14
153,15,12
154,11,11
155,0,0
156,15,15
157,0,0
158,0,0
159,14,12
160,3,3
161,4,4
162,14,12
163,0,0
164,15,15
165,15,15
166,12,12
167,5,5
168,14,14
169,11,11
170,3,2
171,15,15
172,14,12
173,15,15
174,15,15
175,12,10
176,15,15
177,0,0
178,2,2
179,14,7
180,15,15
181,15,15
182,5,5
183,8,8
184,11,11
185,8,6
186,8,6
187,14,7
188,6,6
189,12,10
190,1,1
191,14,12
192,16,16
193,4,4
194,0,0
195,2,2
196,2,2
197,2,2
198,9,9
199,5,5
200,0,0
201,15,15
202,16,16
203,0,0
204,14,14
205,0,0
206,15,15
207,12,7
208,4,4
209,15,15
210,12,10
211,15,9
212,3,3
213,15,15
214,14,14
215,0,0
216,9,9
217,11,11
218,14,7
219,6,6
220,11,11
221,11,11
222,0,0
223,2,0
224,1,1
225,16,16
226,8,8
227,0,0
228,12,10
229,15,15
230,15,15
231,15,15
232,12,10
233,11,11
234,0,0
235,0,0
236,15,15
237,15,15
238,15,15
239,15,15
240,5,5
241,14,14
242,15,15
243,6,2
244,15,15
245,4,4
246,6,6
247,15,15
248,5,5
249,16,16
250,2,2
251,11,10
252,1,1
253,12,10
254,15,15
255,2,2
256,14,14
257,16,12
258,4,4
259,15,15
260,12,10
261,0,0
262,8,8
263,0,0
264,15,15
265,0,0
