SRC Query,Depth,BBoxes,Data Size
"[-21.19, -115.36, -4.85, -114.11]",15,"[-48.2246696949, -117.8483600167, 22.8797358, -109.9084293667]",1
"[18.54, 13.09, 38.22, 29.22]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-25.45, -25.81, -23.47, -10.98]",12,"[-33.42150682, -46.67346882, 18.4374157482, 55.2741909027]",10
"[36.64, 63.08, 49.37, 69.73]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[19.46, -21.58, 34.38, -6.66]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[-23.76, 141.94, -18.73, 158.95]",11,"[-27.4480166333, 121.569266, 26.0722728814, 177.45290404]",20
"[17.67, -167.06, 29.63, -154.03]",5,"[-48.2246696949, -176.30859375, 33.6800326268, -117.8483600167]",1261
"[8.85, 157.0, 23.29, 165.05]",16,"[-27.2354151833, 153.1070762667, 26.0722728814, 177.45290404]",1
"[18.78, -24.49, 38.54, -17.9]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-20.94, 3.98, -14.84, 15.74]",15,"[-23.58720582, -43.96218752, -13.01292252, 55.2741909027]",1
"[34.87, -5.22, 53.49, -1.62]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[12.83, 156.29, 26.22, 162.69]",6,"[-48.2246696949, -81.56045365, 28.3730936, 177.45290404]",631
"[21.92, -58.35, 27.94, -48.43]",8,"[13.0627307845, -80.1934734667, 28.35775405, 177.45290404]",158
"[-2.16, -103.28, 7.87, -97.2]",1,"[-48.2246696949, -176.30859375, 37.7596465333, 177.45290404]",20178
"[36.34, -23.0, 39.47, -2.91]",4,"[35.31355085, -94.7125634167, 40.0148546653, 177.45290404]",2522
"[29.02, 5.21, 33.54, 22.09]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[25.25, -113.12, 39.26, -98.23]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-20.72, 64.37, -6.11, 84.17]",11,"[-27.49000215, 55.2741909027, 25.033476381, 121.569266]",19
"[35.84, -54.08, 55.31, -41.44]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-13.07, -118.11, 6.4, -116.53]",3,"[-48.2246696949, -176.30859375, 34.0736532784, -97.80779924]",5044
"[-19.32, -161.55, -12.3, -148.51]",5,"[-48.2246696949, -176.30859375, 33.6800326268, -117.8483600167]",1261
"[31.52, -110.74, 45.46, -104.44]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[25.41, -42.82, 35.94, -32.85]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[-20.83, -106.91, -12.72, -97.62]",3,"[-48.2246696949, -118.4441652672, 32.7285304333, -97.2519906]",5044
"[-6.75, 129.63, -4.13, 134.6]",15,"[-27.2809503, 121.569266, 25.079669, 153.0325043]",1
"[-0.88, 134.62, 18.98, 150.26]",15,"[-27.2809503, 121.569266, 25.079669, 153.0325043]",1
"[-46.29, 138.0, -29.65, 151.34]",10,"[-48.2246696949, 55.2741909027, -27.49000215, 153.1931578167]",39
"[-27.69, -79.46, -25.46, -62.4]",11,"[-48.2246696949, -80.2453392, 25.6665797086, -46.69912981]",19
"[32.62, 79.82, 36.19, 98.07]",4,"[30.3291384762, -97.0784354167, 37.7596465333, 177.45290404]",2523
"[-16.05, 138.09, -10.24, 152.94]",15,"[-27.2809503, 121.569266, 25.079669, 153.0325043]",1
"[22.19, 87.89, 24.96, 93.79]",15,"[13.0629032294, 80.2480137348, 25.033476381, 121.548532188]",1
"[29.48, -37.01, 43.59, -28.47]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-17.72, 2.07, -14.65, 4.09]",15,"[-23.58720582, -43.96218752, -13.01292252, 55.2741909027]",1
