SRC Query,Depth,BBoxes,Data Size
"[[(38.63, 40.58), (-122.59, -120.89)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(34.33, 36.11), (-119.81, -117.82)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.09, 38.55), (-117.64, -116.03)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(35.34, 37.06), (-118.62, -116.8)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.36, 40.55), (-121.31, -120.14)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(39.34, 40.47), (-120.15, -118.56)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(37.45, 38.63), (-122.54, -121.47)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(34.93, 35.99), (-123.39, -122.23)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(38.86, 40.69), (-121.21, -119.78)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(39.43, 41.51), (-117.31, -116.13)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.98, 35.59), (-122.25, -120.84)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(32.86, 34.38), (-116.64, -115.55)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(38.14, 40.1), (-117.46, -116.23)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.13, 38.13), (-118.4, -117.14)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(37.84, 39.06), (-120.61, -119.32)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.72, 35.52), (-122.18, -120.76)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(39.86, 41.73), (-121.38, -120.3)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(36.56, 38.03), (-124.38, -123.25)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.99, 35.12), (-119.19, -117.48)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.1, 38.28), (-124.32, -122.62)]]",5,"[[37.009014, 38.777004], [-124.389343, -122.457283]]",657
"[[(35.32, 36.37), (-119.3, -117.71)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(33.68, 35.37), (-120.54, -118.5)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(39.89, 41.32), (-123.6, -121.53)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.85, 37.12), (-119.54, -118.36)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.45, 40.93), (-116.59, -114.9)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.96, 35.92), (-120.95, -119.47)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.1, 34.82), (-123.15, -121.24)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(35.74, 36.95), (-121.26, -120.15)]]",4,"[[35.551353, 37.009014], [-124.389343, -119.712936]]",1315
"[[(35.77, 37.62), (-117.8, -115.75)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.14, 39.77), (-122.11, -120.9)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(32.86, 34.68), (-122.38, -120.84)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(33.18, 35.07), (-118.07, -116.92)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(33.16, 34.36), (-120.45, -118.99)]]",3,"[[32.541302, 35.551353], [-124.389343, -117.970444]]",2631
"[[(32.85, 34.82), (-117.19, -115.66)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(34.04, 35.22), (-122.6, -120.67)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(35.41, 37.17), (-118.79, -117.13)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.5, 37.36), (-118.62, -116.69)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.25, 40.99), (-123.95, -122.66)]]",2,"[[37.009014, 42.017231], [-124.389343, -121.790939]]",5262
"[[(32.96, 34.19), (-122.67, -120.99)]]",13,"[[32.541302, 34.512501], [-124.389343, -120.432167]]",2
"[[(33.99, 35.03), (-121.92, -120.1)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(37.14, 38.72), (-116.58, -115.55)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(37.54, 38.7), (-123.13, -121.44)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(32.89, 34.82), (-122.47, -121.26)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(32.77, 34.03), (-122.56, -121.4)]]",13,"[[32.541302, 34.512501], [-124.389343, -120.432167]]",2
"[[(32.96, 34.56), (-120.9, -119.86)]]",7,"[[32.541302, 34.609451], [-124.389343, -119.686722]]",164
"[[(39.27, 41.08), (-122.62, -121.0)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(39.74, 41.49), (-122.14, -120.13)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.27, 36.59), (-123.53, -121.67)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(36.42, 37.85), (-119.92, -118.28)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.9, 40.58), (-123.5, -121.72)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(34.6, 36.64), (-124.03, -122.16)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.97, 35.66), (-119.35, -117.45)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(39.68, 41.61), (-124.0, -122.26)]]",3,"[[39.543308, 42.017231], [-124.389343, -121.790939]]",2631
"[[(39.72, 41.72), (-120.76, -119.57)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(38.93, 40.96), (-123.01, -121.86)]]",2,"[[37.009014, 42.017231], [-124.389343, -121.790939]]",5262
"[[(39.81, 41.07), (-123.39, -122.12)]]",3,"[[39.543308, 42.017231], [-124.389343, -121.790939]]",2631
"[[(39.93, 41.12), (-123.96, -121.99)]]",3,"[[39.543308, 42.017231], [-124.389343, -121.790939]]",2631
"[[(37.71, 38.76), (-123.26, -122.25)]]",3,"[[37.009014, 39.543308], [-124.389343, -121.790939]]",2631
"[[(37.44, 39.45), (-124.14, -123.13)]]",4,"[[37.009014, 39.543308], [-124.389343, -122.457283]]",1315
"[[(33.87, 34.91), (-124.03, -122.51)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(39.56, 41.05), (-122.22, -120.7)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(38.78, 40.76), (-118.05, -116.44)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(37.07, 38.31), (-118.27, -116.82)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(32.71, 34.55), (-118.66, -117.18)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(37.89, 39.32), (-123.21, -122.02)]]",3,"[[37.009014, 39.543308], [-124.389343, -121.790939]]",2631
"[[(33.84, 35.18), (-122.64, -120.89)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(33.27, 35.07), (-117.06, -116.03)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(39.33, 40.67), (-119.04, -117.18)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.5, 35.17), (-121.6, -119.81)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(38.84, 40.01), (-121.07, -119.59)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(33.79, 35.18), (-118.19, -116.9)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(39.69, 41.74), (-121.55, -120.16)]]",3,"[[38.773846, 42.017231], [-121.790939, -114.294258]]",2631
"[[(37.42, 38.6), (-119.77, -118.47)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(33.83, 35.4), (-122.29, -121.03)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(37.22, 38.44), (-118.99, -117.25)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(37.38, 39.11), (-121.87, -120.68)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(35.27, 36.27), (-124.29, -122.64)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(38.12, 40.19), (-118.78, -116.76)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(39.86, 41.84), (-118.93, -116.86)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(33.16, 34.78), (-123.68, -122.57)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(33.87, 35.26), (-117.3, -116.06)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(35.27, 36.72), (-120.0, -118.53)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(38.76, 40.64), (-117.06, -115.48)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(39.38, 41.14), (-118.36, -116.86)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(36.78, 38.2), (-121.53, -119.56)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.33, 34.81), (-123.46, -121.62)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(38.36, 39.88), (-120.71, -119.5)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(38.63, 40.04), (-118.41, -116.98)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(36.37, 37.4), (-120.18, -119.1)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.14, 39.13), (-124.27, -122.74)]]",4,"[[37.009014, 39.543308], [-124.389343, -122.457283]]",1315
"[[(34.86, 36.76), (-117.48, -116.29)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(34.98, 36.24), (-124.13, -122.81)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(39.45, 40.48), (-116.46, -114.73)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(35.84, 37.52), (-121.87, -120.52)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.51, 35.38), (-116.75, -114.91)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(36.66, 38.33), (-117.44, -116.1)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.3, 38.49), (-116.5, -115.45)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(38.48, 39.5), (-119.95, -117.88)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.56, 35.28), (-116.44, -114.86)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(35.89, 37.18), (-121.71, -120.6)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.65, 37.34), (-120.92, -119.88)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.11, 39.17), (-117.39, -115.8)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(32.6, 33.72), (-121.28, -119.21)]]",5,"[[32.541302, 34.877285], [-124.389343, -119.04274]]",657
"[[(37.75, 39.07), (-120.91, -119.52)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(35.8, 37.27), (-123.71, -122.07)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.73, 36.05), (-123.86, -122.13)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(33.3, 35.04), (-118.58, -117.0)]]",1,"[[32.541302, 37.009014], (-124.389343, -114.294258)]",10524
"[[(38.18, 40.02), (-118.18, -116.98)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(38.86, 40.89), (-120.21, -119.19)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(38.38, 40.44), (-119.84, -118.28)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.22, 34.72), (-122.67, -121.27)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(33.36, 34.61), (-116.92, -114.86)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
