BRC Query,Data Size
"[8.02, 52.66, 9.28, 54.19]",0
"[10.06, 51.57, 11.13, 53.23]",100
"[8.69, 50.14, 10.59, 52.19]",204
"[9.25, 49.72, 10.68, 51.38]",168
"[11.0, 52.24, 13.08, 53.88]",142
"[7.18, 49.99, 9.08, 51.16]",286
"[11.1, 50.42, 13.2, 52.54]",244
"[6.95, 49.55, 8.92, 51.62]",730
"[11.39, 50.08, 12.96, 51.89]",100
"[6.84, 51.0, 8.53, 52.07]",680
"[10.08, 49.26, 12.16, 50.77]",132
"[10.56, 50.71, 11.59, 52.53]",146
"[8.33, 51.92, 9.7, 53.41]",202
"[9.36, 51.8, 10.57, 53.74]",210
"[10.67, 49.7, 11.97, 51.17]",130
"[8.89, 52.35, 10.96, 53.6]",206
"[9.65, 51.81, 10.97, 52.86]",192
"[7.59, 51.14, 8.93, 52.73]",404
"[8.48, 50.55, 9.7, 52.47]",276
"[6.98, 49.34, 8.28, 50.93]",142
"[11.56, 48.51, 13.52, 50.07]",2
"[7.35, 51.38, 8.97, 52.81]",530
"[8.87, 50.38, 10.29, 52.17]",142
"[8.85, 52.39, 10.84, 53.81]",142
"[10.66, 51.46, 12.41, 53.09]",148
"[11.1, 48.22, 12.3, 50.16]",70
"[10.54, 51.38, 12.11, 52.5]",100
"[7.97, 51.55, 9.66, 52.99]",278
"[10.44, 51.27, 11.62, 53.12]",90
"[11.27, 50.14, 12.85, 51.95]",148
"[8.2, 50.0, 9.99, 51.96]",382
"[8.33, 48.77, 10.2, 50.88]",400
"[10.98, 51.46, 12.43, 53.54]",106
"[7.68, 48.97, 8.97, 50.76]",252
"[7.2, 49.45, 9.14, 50.85]",324
"[11.47, 50.6, 12.91, 51.73]",94
"[10.56, 49.46, 12.41, 51.22]",194
"[9.18, 51.39, 10.57, 53.15]",206
"[11.35, 49.63, 12.51, 51.44]",80
"[10.47, 51.49, 12.08, 52.89]",128
"[8.39, 50.59, 9.84, 52.46]",350
"[7.65, 50.02, 8.86, 51.85]",320
"[7.74, 51.68, 9.02, 52.71]",248
"[10.14, 52.04, 11.48, 53.58]",112
"[7.69, 48.29, 9.28, 49.85]",142
"[6.99, 49.18, 8.39, 50.27]",10
"[11.33, 51.49, 13.13, 52.88]",166
"[7.12, 48.85, 8.34, 50.41]",38
"[7.63, 51.4, 9.64, 52.81]",430
"[9.01, 49.07, 10.23, 50.26]",78
"[8.96, 51.32, 10.42, 52.38]",166
"[9.82, 48.68, 11.21, 49.74]",100
"[10.77, 49.69, 12.48, 50.8]",38
"[7.0, 52.22, 8.73, 53.45]",0
"[11.42, 49.46, 12.52, 51.41]",68
"[10.87, 52.33, 12.49, 53.74]",72
"[10.25, 50.34, 11.68, 51.51]",124
"[9.92, 52.09, 11.91, 53.59]",202
"[9.55, 48.49, 10.67, 50.22]",44
"[7.83, 50.03, 9.46, 51.91]",320
"[6.86, 49.03, 8.94, 51.03]",436
"[8.45, 50.15, 10.13, 51.27]",88
"[8.45, 48.44, 9.99, 50.06]",224
"[8.87, 49.11, 9.96, 50.3]",88
"[11.43, 52.45, 13.44, 53.99]",572
"[10.31, 50.49, 11.64, 52.21]",124
"[7.25, 49.99, 8.59, 51.08]",130
"[8.28, 50.52, 9.8, 52.13]",210
"[10.73, 48.72, 11.74, 50.32]",114
"[11.58, 48.96, 12.62, 49.97]",0
"[8.81, 48.32, 10.1, 49.8]",80
"[9.26, 50.63, 11.19, 51.94]",168
"[10.77, 50.01, 12.45, 51.59]",160
"[10.71, 52.49, 12.22, 53.66]",42
"[9.58, 50.34, 11.2, 51.65]",144
"[9.92, 52.32, 11.14, 53.52]",98
"[8.13, 49.26, 9.28, 51.36]",250
"[10.79, 49.4, 11.8, 51.48]",182
"[7.45, 48.93, 9.47, 51.04]",342
"[11.07, 52.5, 12.12, 54.1]",52
"[8.48, 48.47, 10.51, 49.69]",94
"[8.29, 49.69, 9.31, 51.53]",220
"[9.68, 51.99, 11.73, 53.19]",208
"[11.06, 48.18, 12.19, 50.16]",108
"[7.46, 49.59, 9.13, 51.16]",250
"[8.16, 49.35, 10.26, 50.49]",302
"[9.37, 52.62, 11.35, 54.21]",82
"[8.64, 49.79, 10.74, 51.03]",272
"[8.71, 51.09, 10.13, 53.07]",282
"[8.14, 50.57, 9.17, 52.6]",224
"[11.09, 50.28, 12.51, 52.28]",156
"[10.86, 49.37, 12.07, 50.81]",114
"[7.15, 51.55, 8.65, 53.66]",364
"[9.62, 49.04, 11.61, 50.48]",142
"[9.06, 50.58, 11.02, 51.9]",162
"[9.81, 51.62, 11.21, 53.64]",196
"[7.81, 52.39, 9.73, 53.52]",34
"[10.86, 49.95, 11.92, 51.39]",104
"[9.53, 51.31, 10.81, 52.55]",224
"[8.93, 51.7, 9.99, 53.66]",176
"[8.45, 50.32, 10.57, 51.52]",138
"[9.41, 50.15, 11.38, 51.7]",228
"[11.12, 52.62, 12.73, 54.56]",74
"[7.97, 50.68, 9.75, 52.11]",212
"[9.59, 48.37, 10.71, 49.91]",40
"[8.7, 49.38, 9.77, 50.73]",136
"[9.57, 49.03, 11.14, 50.28]",132
"[9.0, 49.61, 11.09, 51.46]",270
"[10.14, 51.78, 11.62, 53.07]",108
"[9.24, 51.98, 11.31, 53.8]",280
"[10.4, 51.48, 11.94, 52.65]",118
"[6.77, 51.7, 7.86, 53.14]",126
"[7.58, 50.48, 8.62, 51.85]",168
"[7.85, 51.77, 9.36, 53.16]",216
"[6.86, 49.66, 7.89, 50.88]",130
"[8.26, 51.74, 9.33, 53.3]",194
"[8.55, 48.67, 10.67, 50.23]",306
"[11.04, 48.34, 13.06, 50.1]",84
"[6.95, 48.99, 9.03, 50.08]",142
"[11.5, 48.43, 12.51, 50.19]",16
"[8.25, 49.29, 10.08, 50.82]",324
"[7.03, 50.78, 8.3, 52.47]",546
"[8.42, 48.3, 9.9, 50.12]",320
"[9.92, 48.59, 11.74, 50.45]",152
"[11.27, 52.18, 12.49, 54.08]",82
"[8.19, 52.25, 10.15, 53.74]",190
"[6.83, 49.56, 8.89, 50.99]",376
"[11.2, 49.5, 12.57, 50.74]",22
"[10.8, 49.26, 11.88, 50.49]",100
"[11.22, 49.43, 12.52, 51.49]",120
"[9.98, 49.26, 11.65, 50.4]",124
"[9.43, 49.64, 10.89, 50.97]",114
"[9.11, 50.47, 10.54, 52.42]",308
