BRC Query,Data Size
"[38.28614944055811, 26.759473341627004, 44.99575605704573, 30.4752269414858]",24
"[36.71721725090076, 13.34207873190867, 41.794812535675504, 22.592620380870592]",45
"[20.188983255356604, 54.29791057528034, 53.135853054552825, 57.4172074947712]",99
"[1.9515573136378428, 1.5063696346608086, 12.66380295554248, 7.284883550598087]",66
"[0, 87.87548912808303, 70.94221405358861, 89.37355100873758]",142
"[75.09460915786458, 18.950984048781354, 97.76867401975579, 30.993561693652754]",264
"[31.046563156785577, 45.352417365344536, 65.24206083133407, 53.649480519625115]",272
"[42.76414809937725, 38.637728407144095, 67.60385216240536, 47.35864939370237]",225
"[10.114163335906275, 56.32113769405077, 25.88027527483107, 62.92861893541418]",90
"[45.46386194398335, 37.18917131709314, 60.71017896452233, 43.184884223563785]",90
"[20.43111506693455, 27.75250570140392, 45.16178892264494, 35.51830112771157]",200
"[49.445021499942705, 3.1356550982252704, 50.450141722740916, 7.567740772100326]",4
"[6.394261685567411, 53.60782586341565, 56.893812494976814, 58.4194404847694]",250
"[0, 33.117357090159594, 34.00183794665144, 34.82700770427212]",35
"[14.951381737388393, 24.99591087108564, 51.751688334091895, 28.91152970253874]",148
"[70.3942230808721, 53.55263745486059, 80.1304539053324, 64.95257875513317]",110
"[1.8575476236706832, 45.52154952278315, 3.2876402838163337, 50.79443711482906]",10
"[0.7974446860295574, 0.9732356607712582, 86.84887895772859, 5.478533311036322]",430
"[23.72588968410496, 63.48916397104525, 31.475285682951455, 65.29513855985064]",16
"[0, 84.56575515210714, 6.491372308773135, 88.30386789953558]",28
"[66.78027084369722, 58.86377762841779, 70.06182943918857, 78.29211068239167]",80
"[53.66937219214422, 31.78426537011481, 63.619208480230654, 48.742311121799695]",170
"[1.8132398581144547, 65.5035273118376, 9.28723672411839, 70.35968361396907]",40
"[49.63061645704749, 39.435094742364804, 67.15108576347336, 43.90045842131995]",72
"[0, 65.29999109068052, 71.2281832688199, 68.06852134196399]",216
"[42.936605151349724, 14.086919228154578, 82.54690564755941, 21.327310634847496]",280
"[3.2402652623235078, 32.76438424939291, 41.780746781376735, 36.41840353550387]",152
"[15.650312004480233, 12.689692306648107, 25.212376513955785, 23.59845292155606]",110
"[4.885522184250946, 79.932157388992, 15.740789063452912, 84.36378435821764]",55
"[1.040108336073056, 32.35233615217095, 29.26176023732004, 34.310675154949756]",56
"[15.370203959055042, 10.436381646032226, 18.53212611853997, 14.915500007984747]",12
"[7.604596969035983, 57.3262811401404, 75.50976615102498, 59.094270191666965]",136
"[65.5731006129332, 41.670388025978994, 69.00833055286122, 52.99148110804682]",44
"[60.92071462668549, 10.163324053330355, 69.70337915093526, 46.528887529070325]",324
