SRC Query,Depth,BBoxes,Data Size
"[[(7381526.41, 14233250.79), (-90.0, 405.658498), (-176.30859375, -3862151.19)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(32525821.26, 43559242.61), (-90.0, -3382341.31), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(8396631.41, 9136265.14), (-90.0, -3132741.99), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(28420402.75, 30900456.41), (-90.0, -6903213.8), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(22665434.04, 30511464.17), (-90.0, -26887.02), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(10943927.49, 20150854.68), (-90.0, 405.658498), (-176.30859375, -7245370.99)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(32460718.36, 43524627.59), (-90.0, -293711.2), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(2677891.81, 5363935.89), (-90.0, -2980996.07), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(29206706.76, 36363471.69), (-90.0, -4315076.2), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(6461470.44, 10795128.98), (-90.0, -1151898.69), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(41521424.45, 48165994.06), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",0,"[(278258.0, 54364926.0), (-90.0, 405.658498), (-176.30859375, 177.462490797)]",6441311
"[[(22459861.93, 23196445.07), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(11864558.01, 20314247.49), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(32674165.86, 44285312.29), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(20103011.61, 29950768.87), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(3733015.42, 9774125.21), (-90.0, -2130271.75), (-176.30859375, -6931156.19)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(6312273.51, 18037795.95), (-90.0, 405.658498), (-176.30859375, -1368652.7)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(33833086.46, 34949289.83), (-90.0, -7291920.4), (-176.30859375, -11614947.16)]]",9,"[[31967950.0, 36194432.0], [-90.0, 32.8473258333], [-176.30859375, -98.4828400612]]",12564
"[[(28690977.23, 33862029.48), (-90.0, 405.658498), (-176.30859375, -7554881.82)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(31715799.51, 34913120.53), (-90.0, 405.658498), (-176.30859375, -2028324.58)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(35407432.64, 39826737.13), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
