BRC Query,Data Size
"[[(71.01512801607888, 95.00241692815945), (49.35600779794718, 72.03486307632733)]]",552
"[[(73.19818301798725, 88.4146339213529), (26.515094155783522, 45.140648630415456)]]",285
"[[(46.37914645383254, 64.74026371560089), (0.4246095904160722, 23.059330597365925)]]",414
"[[(59.349236233640966, 75.04678162495115), (32.37021971227842, 34.93241792747108)]]",32
"[[(19.925545194268015, 29.982041517240674), (31.758976071444312, 34.96636567276103)]]",30
"[[(22.76308294100856, 46.06215526989689), (51.13617316720254, 56.553505058954165)]]",120
"[[(34.00894541248746, 42.13223852165224), (12.112284102832062, 34.89264355056351)]]",176
"[[(58.55540229663114, 71.51964020711438), (72.94709855293304, 90.2662527105866)]]",234
"[[(52.37801475744564, 54.66802999409808), (61.26137375495156, 65.90219819270253)]]",8
"[[(65.49032345575456, 79.72620740998097), (36.749372461153115, 40.749355431488624)]]",56
"[[(4.635588881074884, 22.622995534078893), (13.366149082908304, 29.073632550029558)]]",288
"[[(41.34492191471623, 48.14409767072868), (72.34760455853747, 74.03125883765077)]]",14
"[[(70.84462480821338, 88.56464262372515), (27.61257602442602, 39.787723500324816)]]",216
"[[(24.807554763770383, 41.587329614889), (12.521655260695116, 23.31216693314331)]]",187
"[[(4.63577599779388, 22.0796912258307), (64.63643093718278, 72.50194686595108)]]",144
"[[(29.956330803440114, 40.067814188039875), (39.456850723172806, 53.33917034744318)]]",154
"[[(55.26658429016789, 70.30531442643932), (24.026141008709466, 49.07777392439814)]]",375
"[[(8.28711610074841, 11.613493063656637), (50.85745387572508, 72.4179186053559)]]",66
"[[(71.69976730177699, 82.10813501102719), (42.30516063402873, 61.49649018838234)]]",209
"[[(38.6649278393855, 46.53506883303942), (58.25696411598109, 76.32623509525612)]]",144
"[[(65.12821232253407, 67.90767890026984), (35.864100611902856, 56.46203442203726)]]",42
"[[(7.814341893783419, 28.365403123570477), (71.17833265128083, 92.46469716489727)]]",441
"[[(3.4128599662466, 6.077880923778714), (67.44704272706109, 87.46573953674226)]]",60
"[[(67.79545520436687, 75.80200385065929), (46.37483281714646, 48.179846533982975)]]",16
"[[(33.588417604381355, 48.04394216374558), (20.866934254172556, 43.39732494005917)]]",345
