BRC Query,Data Size
"[[(35.70548104311085, 40.267274815998285), (83.82733737315147, 86.21557112634935)]]",15
"[[(56.757914238797404, 59.67144399553172), (4.819400147142556, 9.97235631714759)]]",15
"[[(24.210214507481552, 29.372451685839344), (24.67210321811029, 33.61537609360402)]]",45
"[[(65.53089946018535, 75.1525986290158), (78.90858675951641, 81.22547374490134)]]",30
"[[(57.623414942387015, 62.68891213349767), (38.54359661035531, 43.35974492180508)]]",25
"[[(84.84916701883641, 92.73729198137855), (54.47993147986783, 57.61323880187335)]]",24
"[[(6.616591981364692, 16.25155008909451), (31.11602718385094, 37.592752181050336)]]",60
"[[(83.77560787107352, 86.53588070008243), (25.668060190913998, 27.556050711436306)]]",6
"[[(80.97848121241914, 84.44323187019752), (13.87219922600588, 21.648534218740686)]]",32
"[[(3.226238710759328, 13.110687611627803), (62.27212651634922, 69.91011678986196)]]",70
"[[(18.59069476521576, 24.9583037076981), (20.358904591037867, 29.642138915483947)]]",54
"[[(44.1063389015534, 45.94611954702324), (70.86122099313874, 72.40171498438791)]]",2
"[[(0.7733736531932213, 7.560224209374869), (5.8933686870118835, 13.73526929527826)]]",56
"[[(59.05620282142735, 60.25067787626793), (14.290638526130023, 20.578487752084786)]]",6
"[[(36.86714682885561, 46.09670608550932), (44.110454128051025, 46.43257131267856)]]",20
"[[(16.97915710566571, 23.807733981771964), (21.130102200804163, 28.7837341260277)]]",49
"[[(3.4103129662742035, 7.094857905382622), (81.58338107892108, 83.01270450164017)]]",8
"[[(24.032385774708573, 25.159097707105946), (33.157426340864085, 34.31921871683349)]]",1
"[[(47.19642682931656, 49.945537467780326), (62.04230979748771, 64.609526607367)]]",4
"[[(58.26677993022905, 61.33102827161093), (3.9053227797289725, 11.622643249591754)]]",24
"[[(78.76929317238736, 83.37624484535088), (46.481227443015385, 54.23886885798284)]]",40
"[[(47.85947166743052, 49.16836288117808), (21.643959631372404, 31.32687523791008)]]",20
"[[(38.721622668649, 42.959119482038496), (29.450627562130723, 34.41400842688891)]]",20
"[[(86.97939034126641, 89.6060732761071), (65.90188305146654, 67.42238498491099)]]",6
"[[(43.749997007354516, 46.1312959618799), (29.06511594523751, 31.256810435595327)]]",6
"[[(17.505169057926746, 18.65137420418198), (7.805949101996171, 13.564959940390962)]]",6
"[[(23.07227810555541, 28.778524060634524), (9.92149069448357, 11.34775865015136)]]",10
"[[(74.08557561157838, 80.6877772794518), (24.9288116371764, 27.440951177988588)]]",18
"[[(25.90694278910077, 27.316226172524996), (69.34003504079853, 72.59681141531662)]]",6
"[[(26.659609896223582, 35.92417845108721), (11.132293626719289, 17.04640501936465)]]",54
"[[(44.829204907658536, 53.97759362999889), (54.46206367785135, 62.87844477485454)]]",72
"[[(5.820961641533801, 15.434534559389709), (2.888142058412011, 12.594622192376693)]]",100
"[[(33.986404265806186, 41.165281248642025), (42.96468961854043, 48.30146330992424)]]",48
"[[(57.647691840802324, 65.03048644088098), (55.807094311093856, 61.90372894261816)]]",48
"[[(78.742613171608, 84.90805633854141), (1.0126152370500625, 10.775977647209729)]]",54
"[[(56.0749473166041, 61.30367285709332), (24.253161865480855, 29.63720380968195)]]",25
"[[(47.40581906276359, 53.94730466670809), (25.32236897276723, 34.71352097756733)]]",54
"[[(39.61728347863991, 41.793130929155495), (6.614218713074643, 9.166242522500616)]]",6
"[[(68.83722724140534, 71.76308318695892), (69.41424130350853, 77.17049967775965)]]",24
"[[(26.958289469940436, 32.92103171696661), (6.116382224985994, 14.531279506728861)]]",48
"[[(11.473711296497738, 19.85782092963337), (63.55848809161015, 69.55295777708929)]]",48
"[[(39.17982557403246, 47.66013373125815), (54.7918608544191, 59.110949177032296)]]",40
"[[(41.683813282240614, 46.38305699342062), (56.61141223637024, 62.169891195315024)]]",30
"[[(28.844289424231523, 34.18687139718298), (0.5501315482456647, 5.200431674551085)]]",30
"[[(16.44366051579181, 25.03485828077879), (42.150597623589, 48.87465718274171)]]",54
"[[(64.47801712979464, 68.390263705414), (61.8947375466747, 67.59460743044468)]]",24
"[[(33.69313692252934, 39.98700069732166), (61.92805679341019, 68.70122216879145)]]",42
"[[(77.4342975444068, 86.95337670658593), (51.64484116979141, 55.46615029535099)]]",36
"[[(30.773180021195067, 33.27068006162336), (68.34173548325275, 74.049747774082)]]",18
"[[(75.05347522439769, 80.68973641722177), (64.64273128358793, 66.59984344659945)]]",10
"[[(86.34466527193878, 90.41674878724035), (81.27805645109723, 89.38639849825132)]]",32
"[[(77.11682299027416, 79.08472974606082), (58.54545077194023, 63.35924270829959)]]",10
"[[(6.881715760724717, 16.060689327888362), (61.310957135885154, 66.81014706651494)]]",50
"[[(80.67874587074752, 89.07532981137828), (22.688708552220902, 27.147110560420828)]]",45
"[[(7.330671633693866, 13.889759490618598), (66.34874113461359, 68.5319665139568)]]",12
"[[(46.47676467642912, 55.70180151529557), (55.15812130173507, 57.23050855456408)]]",18
"[[(81.13286022939596, 88.68473761118432), (47.85703134423137, 53.57458938240617)]]",42
"[[(28.033981428412325, 30.05896124149531), (20.18818374465439, 21.80822852056785)]]",2
"[[(56.7127008564581, 63.9073320946473), (67.4656408763996, 71.26944527172203)]]",28
"[[(10.895376411690721, 19.45539716285117), (4.847271949309666, 8.427119648309713)]]",36
"[[(53.70235945202873, 60.53911414764751), (40.48122881862367, 50.37414235748898)]]",70
"[[(77.68573474267083, 83.9333692551044), (58.201515177251345, 64.35620798529338)]]",36
"[[(47.534938126716305, 54.075015457859784), (87.17524255782847, 91.45039164197216)]]",28
"[[(60.82909913990285, 63.07161096452941), (74.03553556866717, 75.94510967221179)]]",3
"[[(49.4645096912919, 52.60538899234121), (45.23302138025715, 46.51573433868359)]]",3
"[[(55.99154478992884, 65.17124016769162), (25.08846778657588, 30.940401294644538)]]",50
"[[(72.87772515664264, 80.52924723937161), (73.93878746529262, 82.46527462879415)]]",72
"[[(5.823662001283975, 13.293644808129983), (67.95767057728874, 70.83150189762249)]]",24
"[[(70.93044173688335, 73.11170250022396), (73.39788083242685, 76.20198459596588)]]",9
"[[(82.23781166342937, 87.27168605609278), (58.85186010661911, 61.76119179769981)]]",15
"[[(24.420756961531605, 32.460581270292714), (21.92054915303475, 31.39358807490437)]]",80
"[[(59.089126943442274, 60.77411750548883), (3.3511189130060166, 8.77490934557552)]]",5
"[[(4.666718556077792, 13.549753621629392), (48.74361856338566, 53.71536792952863)]]",45
"[[(4.9947438035014216, 10.349235397589176), (21.807258207048694, 25.050094102588776)]]",24
"[[(53.52626701151256, 55.747763893623144), (70.40846611330834, 76.10206361232119)]]",12
"[[(57.654900319925076, 62.56843640678785), (78.2369103096611, 83.48251550807787)]]",25
"[[(56.166039481242166, 64.25365291579519), (12.47427075811196, 17.32648096026918)]]",40
"[[(78.94714125415226, 82.32944744640822), (35.40682175490676, 43.44211811728526)]]",32
"[[(3.2116197631323242, 10.130004196787393), (27.682609860880483, 35.54362208919609)]]",56
