BRC Query,Data Size
"[7.2, 51.93, 8.23, 53.42]",31
"[6.86, 52.4, 8.47, 53.83]",0
"[7.82, 49.44, 9.34, 50.46]",131
"[10.31, 52.39, 12.11, 53.86]",55
"[6.91, 51.75, 8.18, 53.21]",70
"[9.32, 50.35, 10.76, 51.38]",65
"[10.55, 52.04, 12.16, 53.3]",65
"[10.62, 52.16, 12.54, 53.99]",72
"[9.24, 49.74, 10.78, 51.13]",70
"[11.0, 51.75, 12.9, 53.67]",62
"[7.28, 49.69, 8.98, 50.77]",124
"[6.85, 50.04, 8.28, 51.25]",137
"[7.46, 48.85, 9.27, 50.64]",164
"[8.69, 49.58, 10.34, 51.29]",109
"[10.42, 49.27, 11.89, 50.28]",53
"[10.22, 49.84, 11.79, 51.23]",68
"[8.35, 52.22, 10.33, 53.24]",90
"[11.35, 52.14, 12.74, 53.91]",47
"[10.49, 51.95, 12.16, 53.36]",70
"[7.25, 48.45, 8.29, 50.42]",20
"[7.14, 52.18, 8.44, 53.81]",0
"[7.31, 48.3, 9.3, 49.57]",66
"[8.61, 52.26, 10.7, 53.59]",110
"[9.69, 49.55, 11.19, 50.62]",35
"[10.14, 49.3, 11.88, 50.91]",74
"[11.39, 49.52, 12.83, 50.89]",6
"[7.95, 49.23, 8.97, 50.31]",107
"[7.5, 51.74, 9.06, 52.83]",149
"[11.29, 52.19, 12.62, 53.35]",37
"[10.15, 50.09, 11.35, 51.27]",51
"[10.95, 49.92, 12.46, 51.3]",54
"[7.36, 51.9, 8.65, 53.35]",76
"[10.14, 49.2, 11.96, 50.76]",66
"[6.98, 50.45, 8.06, 52.43]",327
"[10.38, 52.02, 12.05, 54.03]",76
"[10.11, 49.7, 11.91, 51.28]",81
"[11.49, 51.65, 12.65, 53.59]",41
"[7.55, 48.69, 8.91, 50.71]",133
"[6.76, 50.12, 7.97, 51.14]",123
"[7.98, 51.72, 9.75, 53.63]",139
"[7.27, 48.66, 9.18, 50.5]",169
"[9.23, 50.53, 10.63, 51.53]",65
"[8.61, 48.13, 9.84, 49.44]",36
"[10.42, 49.51, 12.53, 50.7]",32
"[9.63, 52.21, 11.45, 54.05]",131
"[11.38, 51.98, 13.26, 53.84]",125
"[10.86, 50.25, 12.4, 51.3]",51
"[10.15, 51.26, 11.6, 52.94]",57
"[9.27, 48.89, 11.1, 50.62]",85
"[11.03, 49.13, 12.4, 51.21]",67
"[10.62, 50.97, 11.83, 52.16]",32
"[7.42, 49.76, 9.22, 51.6]",206
"[7.66, 50.84, 8.72, 52.84]",144
"[7.32, 48.55, 9.1, 50.0]",38
"[10.28, 50.82, 11.65, 52.84]",102
"[8.72, 51.58, 10.71, 52.75]",134
"[10.9, 48.28, 12.92, 49.35]",26
"[10.14, 51.14, 12.09, 52.58]",86
