SRC Query,Depth,BBoxes,Data Size
"[[(5365377.98366488, 19115838.29074817), (174.99996631672963, 213.67303634628774), (-53.61916809179266, -5.363576711232078)]]",19,"[[278258.0, 23790150.0], [55.9373753289, 405.658498], [-79.3953180313, -3.2030145833]]",13
"[[(24948002.950752396, 37745828.57304323), (-57.43438873760744, -52.24753592363307), (30.660075318187893, 77.1574507409816)]]",3,"[[278258.0, 44747854.0], [-90.0, 39.0926514], [-97.26021215, 177.462490797]]",805164
"[[(29138690.820040733, 29172864.64045222), (64.53196334354621, 172.10165791427653), (-119.65797236443983, -19.280411313011314)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(34406903.33814147, 34903257.38448992), (-81.1712799317651, -0.2059844855714914), (56.2620787572925, 97.33858549986567)]]",12,"[[33199763.0, 35693069.0], [-90.0, 1.3056471667], [27.8190884667, 103.9460355667]]",1572
"[[(8478855.777122546, 15328120.079257771), (-79.92398079493272, -46.180664964002816), (-67.87021550919278, -14.744817440973755)]]",17,"[[278258.0, 27905313.0], [-90.0, -33.91293102], [-81.3772988319, 18.5019820167]]",48
"[[(9102990.893930692, 12849032.258454777), (-14.091523749623533, 54.790781835586586), (-104.54714449718021, -101.28790330089133)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(31989519.32564156, 41018547.83112735), (132.85106144347404, 161.30896133422863), (69.4846178198546, 160.8919361343606)]]",3,"[[278258.0, 44747854.0], [39.0926514, 405.658498], [4.3156841619, 177.462490797]]",805167
"[[(4855232.584384997, 10253545.462421339), (160.32691445519987, 266.36819599264186), (55.59132765411172, 100.96799600551941)]]",20,"[[278258.0, 24698917.0], [65.8183521033, 405.658498], [21.7122030258, 177.462490797]]",17
"[[(31703963.479194853, 42580342.19764623), (15.257026328654575, 103.04124193102489), (42.228293499967435, 132.19014961901587)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(19408640.77462229, 28965792.059245817), (-78.02088521948804, -41.16878598575612), (21.160402085769107, 65.7177819491603)]]",12,"[[278258.0, 30416782.0], [-90.0, 1.3058798833], [-81.3772988319, 103.8268280581]]",1572
"[[(6828433.723524163, 15733243.096529074), (153.92768971075844, 254.54759398097596), (-83.51722798786857, -36.36861003729791)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(19527624.27066787, 32158634.674594667), (90.74528753723982, 149.8281013525203), (-55.041008269299866, -50.93175310986342)]]",9,"[[278258.0, 32738609.0], [51.4625904075, 405.658498], [-79.3953180313, -0.1783192048]]",12581
"[[(1924715.8450131705, 13337794.19266976), (251.12774304963312, 339.73952637071795), (-78.83766220090843, -59.92862536076068)]]",19,"[[278258.0, 23790150.0], [55.9373753289, 405.658498], [-79.3953180313, -3.2030145833]]",13
"[[(19293345.11675328, 35228521.04820755), (177.34143951394503, 258.04161426345814), (36.733359929395164, 62.142343990564896)]]",6,"[[278258.0, 37876529.0], [56.0444255068, 405.658498], [17.9839186617, 177.462490797]]",100683
"[[(19729996.162246283, 35184732.43280679), (110.47223461086011, 179.28486626584362), (-109.6242888035093, -51.01271049468706)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(36515319.386913694, 36607956.71795029), (181.89776288358934, 304.08152139220726), (43.14470423855593, 121.99480936121782)]]",18,"[[36345251.0, 36734918.0], [65.6165197667, 405.658498], [22.1393364167, 177.462490797]]",26
"[[(30912834.8288299, 39328909.34606716), (104.76925726757693, 168.70180647969707), (-162.4102338674136, -69.94491317346717)]]",3,"[[278258.0, 44747854.0], [39.0926514, 405.658498], [-176.30859375, 4.3156841619]]",805164
"[[(21858813.312115055, 25101408.624005724), (85.11829215695386, 157.74054287551016), (-87.95321285121175, -50.56958254558346)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(20665424.69507882, 30782165.182077467), (122.49708815342262, 191.16424779360358), (-169.38087542833182, -144.24219417991267)]]",9,"[[278258.0, 32758214.0], [46.2370455247, 405.658498], [-176.30859375, -122.3317694167]]",12580
"[[(6987594.569651209, 16471057.308225675), (208.73645111467505, 327.6639259834931), (21.08445470633083, 107.9175975501571)]]",14,"[[278258.0, 27412572.0], [64.7075772333, 405.658498], [20.33554565, 177.462490797]]",399
"[[(9943860.792006565, 23602012.935439147), (143.54410730170406, 156.83758548176166), (-172.17533012757195, -169.64462066645837)]]",21,"[[278258.0, 24451623.0], [61.2522387167, 405.658498], [-176.30859375, -149.6884976167]]",1
"[[(28885277.740779385, 32934626.586496286), (-52.011722013037215, 41.2700146762961), (-91.01579862805931, -82.70755474992423)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(6321786.930909352, 14879061.969434166), (-31.660269956370293, 9.648523557629886), (-0.09063554486166936, 48.712749467055644)]]",10,"[[278258.0, 30416782.0], [-90.0, 14.5600850942], [-81.3772988319, 138.4892929]]",6289
"[[(12469459.8438034, 20156869.035467736), (-81.79972452504542, -23.706187448617257), (-72.07239339508011, -51.30357206603068)]]",13,"[[278258.0, 28913559.0], [-90.0, 1.3058798833], [-81.3772988319, 103.8268280581]]",786
"[[(4396048.285289226, 18996503.73217491), (86.9903246390331, 118.8725518405432), (-26.32591038252528, 60.57055282908671)]]",2,"[[278258.0, 44747854.0], [39.0926514, 405.658498], (-176.30859375, 177.462490797)]",1610331
"[[(1066445.4863308594, 1356316.190563954), (-39.18349561743596, 67.98674213127083), (-136.62987129672413, -61.5537477816393)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(25954446.35934616, 34792784.33875616), (-13.460502165131146, 131.63241732464485), (21.26109492585411, 76.57188682519762)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(8728599.245641848, 19251264.99661653), (47.01418810068779, 133.06522563636736), (-96.75535888525738, -29.42297399415638)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(2503901.74452134, 7349082.703940785), (245.82465064303256, 376.1389129323466), (-100.43508487381237, -9.178327489373785)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(12028832.130347276, 27269726.666601308), (168.08416710137817, 230.5517904400253), (-113.81469407356794, -111.923152841327)]]",15,"[[278258.0, 28142433.0], [50.9144456345, 405.658498], [-113.8387296667, -79.3953180313]]",198
"[[(33547104.25825578, 34162338.86099843), (194.30469711444152, 337.41944533357093), (-35.08445066779669, -16.052631129162645)]]",15,"[[32738609.0, 34591186.0], [54.5981742475, 405.658498], [-79.3953180313, -4.2696154118]]",204
"[[(33133028.430147465, 48933505.827809475), (154.2685372991944, 230.42794254889668), (-82.70848263450749, -45.2351789306995)]]",0,"[(278258.0, 54364926.0), (-90.0, 405.658498), (-176.30859375, 177.462490797)]",6441311
"[[(8068535.49772669, 19007342.9024045), (60.216784713450636, 89.88763287061174), (-150.44900435266567, -79.43600676852766)]]",8,"[[278258.0, 32758214.0], [46.2370455247, 405.658498], [-176.30859375, -79.3953180313]]",25163
"[[(11487767.061044669, 19597521.29937906), (22.882237038663916, 152.61859768945692), (46.48751628444535, 49.38965563435912)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(7882687.102617589, 13200608.586865202), (252.46770644767042, 369.0706338573584), (-92.33502917622532, -68.93892434066602)]]",5,"[[278258.0, 37270687.0], [42.7450830245, 405.658498], [-176.30859375, 4.3156841619]]",201306
"[[(25813577.205946226, 39406115.26764381), (233.43264952124878, 285.2184245274967), (42.207046413422944, 115.4438505344051)]]",3,"[[278258.0, 44747854.0], [39.0926514, 405.658498], [4.3156841619, 177.462490797]]",805167
"[[(18621703.08945624, 34612560.035304695), (-8.588932137227957, 99.5604980456226), (-155.33840188210937, -136.49823184874188)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
