BRC Query: Small,Points,Num Of Points
"[205609, 185164, 252224, 219328]","[(249218, 208706), (243245, 219327)]",2
"[90357, 295573, 136972, 219328]",[],0
"[373009, 85126, 419624, 131741]",[],0
"[92295, 99665, 138910, 146280]",[],0
"[416708, 91465, 463323, 138080]",[],0
"[343724, 364547, 390339, 219328]",[],0
"[135299, 335648, 181914, 219328]",[],0
"[180225, 20620, 226840, 67235]","[(181333, 62750), (200563, 62770)]",2
"[261304, 336236, 307919, 219328]",[],0
"[363816, 216838, 410431, 219328]",[],0
"[31274, 126829, 77889, 173444]",[],0
"[134098, 341392, 180713, 219328]",[],0
"[155744, 180381, 202359, 219328]",[],0
"[97254, 132995, 143869, 179610]",[],0
"[192709, 126627, 239324, 173242]",[],0
"[93901, 228710, 140516, 219328]",[],0
"[250809, 198583, 297424, 219328]",[],0
"[304539, 80467, 351154, 127082]",[],0
"[210759, 304296, 257374, 219328]",[],0
"[412216, 15177, 458831, 61792]",[],0
"[93125, 314118, 139740, 219328]",[],0
"[11072, 368271, 57687, 219328]",[],0
"[212540, 384800, 259155, 219328]",[],0
"[98274, 86172, 144889, 132787]",[],0
"[18345, 21311, 64960, 67926]","[(60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",18
"[177631, 275549, 224246, 219328]",[],0
"[10055, 28135, 56670, 74750]","[(42096, 38413), (50806, 40774), (45785, 56718), (37985, 59118)]",4
"[32866, 415551, 79481, 219328]",[],0
"[66786, 308534, 113401, 219328]",[],0
"[328705, 85551, 375320, 132166]",[],0
"[416183, 88412, 462798, 135027]",[],0
"[361272, 420652, 407887, 219328]",[],0
"[207280, 421100, 253895, 219328]",[],0
"[21980, 227655, 68595, 219328]",[],0
"[236844, 305935, 283459, 219328]",[],0
"[368004, 182664, 414619, 219328]",[],0
"[380993, 138118, 427608, 184733]",[],0
"[80380, 198971, 126995, 219328]",[],0
"[275636, 121710, 322251, 168325]",[],0
"[287745, 218035, 334360, 219328]",[],0
"[46415, 76168, 93030, 122783]","[(59458, 97155)]",1
"[221899, 304921, 268514, 219328]",[],0
"[353455, 191928, 400070, 219328]",[],0
"[58740, 234368, 105355, 219328]",[],0
"[236725, 136905, 283340, 183520]",[],0
"[255126, 208268, 301741, 219328]",[],0
"[126099, 215125, 172714, 219328]",[],0
"[133974, 346421, 180589, 219328]",[],0
"[260395, 216290, 307010, 219328]",[],0
"[312925, 44302, 359540, 90917]",[],0
"[140430, 152755, 187045, 199370]",[],0
"[284199, 203045, 330814, 219328]",[],0
"[292459, 19508, 339074, 66123]","[(306553, 24096)]",1
"[324804, 328773, 371419, 219328]",[],0
"[416849, 256918, 463464, 219328]",[],0
"[132382, 152968, 178997, 199583]",[],0
"[29247, 328439, 75862, 219328]",[],0
"[176712, 426536, 223327, 219328]",[],0
"[212995, 336374, 259610, 219328]",[],0
"[64037, 288334, 110652, 219328]",[],0
"[33659, 83723, 80274, 130338]","[(59458, 97155)]",1
"[382183, 213863, 428798, 219328]",[],0
"[22165, 410636, 68780, 219328]",[],0
"[228868, 391372, 275483, 219328]",[],0
"[214218, 235110, 260833, 219328]",[],0
"[63072, 382036, 109687, 219328]",[],0
"[249649, 324883, 296264, 219328]",[],0
"[250331, 92726, 296946, 139341]",[],0
"[97040, 186634, 143655, 219328]",[],0
"[256817, 223649, 303432, 219328]",[],0
"[91483, 317554, 138098, 219328]",[],0
"[156862, 407535, 203477, 219328]",[],0
"[272128, 67107, 318743, 113722]",[],0
"[201203, 189216, 247818, 219328]","[(243245, 219327)]",1
"[82929, 337686, 129544, 219328]",[],0
"[195613, 409790, 242228, 219328]",[],0
"[255936, 338559, 302551, 219328]",[],0
"[280074, 403131, 326689, 219328]",[],0
"[36378, 110716, 82993, 157331]",[],0
"[143190, 100862, 189805, 147477]","[(182621, 142145)]",1
"[387416, 314134, 434031, 219328]",[],0
"[178338, 163328, 224953, 209943]",[],0
"[207405, 340737, 254020, 219328]",[],0
"[29855, 160742, 76470, 207357]",[],0
"[297227, 234196, 343842, 219328]",[],0
"[26415, 365798, 73030, 219328]",[],0
"[223361, 149186, 269976, 195801]",[],0
"[204810, 389733, 251425, 219328]",[],0
"[117260, 189980, 163875, 219328]",[],0
"[78456, 77404, 125071, 124019]",[],0
"[65945, 329573, 112560, 219328]",[],0
"[195268, 95021, 241883, 141636]",[],0
"[24488, 233863, 71103, 219328]",[],0
"[310471, 216991, 357086, 219328]",[],0
"[251134, 48051, 297749, 94666]",[],0
"[344654, 380765, 391269, 219328]",[],0
"[378807, 365064, 425422, 219328]",[],0
"[48919, 415905, 95534, 219328]",[],0
"[231163, 293808, 277778, 219328]",[],0
"[388860, 298528, 435475, 219328]",[],0
"[80626, 96843, 127241, 143458]",[],0
"[88316, 116887, 134931, 163502]",[],0
"[94347, 127785, 140962, 174400]",[],0
"[23700, 283527, 70315, 219328]",[],0
"[79187, 266613, 125802, 219328]",[],0
"[195274, 334932, 241889, 219328]",[],0
"[393929, 159132, 440544, 205747]",[],0
"[383741, 423995, 430356, 219328]",[],0
"[183843, 366830, 230458, 219328]",[],0
"[70233, 222481, 116848, 219328]",[],0
"[413612, 145359, 460227, 191974]",[],0
"[91122, 187671, 137737, 219328]",[],0
"[337357, 271079, 383972, 219328]",[],0
"[182070, 287631, 228685, 219328]",[],0
"[372579, 83918, 419194, 130533]",[],0
"[205322, 395984, 251937, 219328]",[],0
"[398071, 299347, 444686, 219328]",[],0
"[168151, 131081, 214766, 177696]","[(182621, 142145)]",1
"[206594, 189796, 253209, 219328]","[(249218, 208706), (243245, 219327)]",2
"[212728, 255199, 259343, 219328]",[],0
"[276314, 168632, 322929, 215247]",[],0
"[223128, 221134, 269743, 219328]",[],0
"[59346, 366434, 105961, 219328]",[],0
"[88864, 85526, 135479, 132141]",[],0
"[10695, 314034, 57310, 219328]",[],0
"[320315, 340542, 366930, 219328]",[],0
"[377456, 279236, 424071, 219328]",[],0
"[64118, 373465, 110733, 219328]",[],0
"[416685, 347517, 463300, 219328]",[],0
"[374107, 115554, 420722, 162169]",[],0
"[320480, 345915, 367095, 219328]",[],0
"[324331, 277313, 370946, 219328]",[],0
"[66409, 147933, 113024, 194548]",[],0
"[369111, 391853, 415726, 219328]",[],0
"[330189, 96531, 376804, 143146]",[],0
"[205173, 52879, 251788, 99494]",[],0
"[424059, 27002, 470674, 73617]","[(462771, 37243)]",1
"[13614, 68619, 60229, 115234]","[(59458, 97155)]",1
"[197996, 386895, 244611, 219328]",[],0
"[260144, 175026, 306759, 219328]",[],0
"[64813, 362522, 111428, 219328]",[],0
"[245424, 201628, 292039, 219328]","[(249218, 208706)]",1
"[314433, 373378, 361048, 219328]",[],0
"[141225, 357577, 187840, 219328]",[],0
"[263199, 414822, 309814, 219328]",[],0
"[128029, 91503, 174644, 138118]",[],0
"[302580, 297330, 349195, 219328]",[],0
"[48976, 417334, 95591, 219328]",[],0
"[274451, 96198, 321066, 142813]",[],0
"[21633, 345345, 68248, 219328]",[],0
"[95576, 279247, 142191, 219328]",[],0
"[222499, 327017, 269114, 219328]",[],0
"[354487, 117212, 401102, 163827]",[],0
"[237852, 379381, 284467, 219328]",[],0
"[366556, 220462, 413171, 219328]",[],0
"[146595, 19215, 193210, 65830]","[(148995, 19294), (155423, 20233), (165683, 22519), (181333, 62750)]",4
"[316103, 78511, 362718, 125126]",[],0
"[211655, 97945, 258270, 144560]",[],0
"[239308, 304309, 285923, 219328]",[],0
"[36246, 204750, 82861, 219328]",[],0
"[53622, 345788, 100237, 219328]",[],0
"[316511, 220552, 363126, 219328]",[],0
"[183506, 130326, 230121, 176941]",[],0
"[273823, 246943, 320438, 219328]",[],0
"[28619, 259745, 75234, 219328]",[],0
"[333177, 61492, 379792, 108107]",[],0
"[148988, 274193, 195603, 219328]",[],0
"[265164, 296890, 311779, 219328]",[],0
"[346276, 214734, 392891, 219328]",[],0
"[255936, 147214, 302551, 193829]",[],0
"[103022, 128582, 149637, 175197]",[],0
"[291757, 199126, 338372, 219328]",[],0
"[91761, 166689, 138376, 213304]",[],0
"[327334, 83425, 373949, 130040]",[],0
"[247675, 44211, 294290, 90826]",[],0
"[44026, 258785, 90641, 219328]",[],0
"[214290, 304927, 260905, 219328]",[],0
"[223065, 299694, 269680, 219328]",[],0
"[56478, 147329, 103093, 193944]",[],0
"[260976, 128519, 307591, 175134]",[],0
"[66246, 163669, 112861, 210284]",[],0
"[82078, 196579, 128693, 219328]",[],0
"[57478, 80800, 104093, 127415]","[(59458, 97155)]",1
"[353327, 37848, 399942, 84463]",[],0
"[357054, 79844, 403669, 126459]",[],0
"[315609, 301049, 362224, 219328]",[],0
"[112189, 11815, 158804, 58430]","[(122199, 12087), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (158074, 13700), (139379, 14023), (115607, 14151), (113212, 14272), (113997, 14770), (125111, 15411), (125429, 15748), (117428, 16207), (114056, 16475), (130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (145935, 34939)]",24
"[25451, 220114, 72066, 219328]",[],0
"[300814, 375007, 347429, 219328]",[],0
"[404132, 323593, 450747, 219328]",[],0
"[265199, 382520, 311814, 219328]",[],0
"[370096, 64239, 416711, 110854]",[],0
"[256085, 301480, 302700, 219328]",[],0
"[190192, 417074, 236807, 219328]",[],0
"[187971, 59252, 234586, 105867]","[(200563, 62770)]",1
"[367641, 10814, 414256, 57429]",[],0
"[134831, 126947, 181446, 173562]",[],0
"[269076, 171430, 315691, 218045]",[],0
"[152011, 125880, 198626, 172495]","[(182621, 142145)]",1
"[12820, 267970, 59435, 219328]",[],0
"[194168, 274968, 240783, 219328]",[],0
"[186831, 56176, 233446, 102791]","[(200563, 62770)]",1
"[48750, 167901, 95365, 214516]",[],0
"[308883, 229520, 355498, 219328]",[],0
"[126740, 395547, 173355, 219328]",[],0
"[200792, 207955, 247407, 219328]","[(243245, 219327)]",1
"[405623, 84388, 452238, 131003]",[],0
"[129557, 159060, 176172, 205675]",[],0
"[112613, 397342, 159228, 219328]",[],0
"[415092, 260362, 461707, 219328]",[],0
"[354149, 417884, 400764, 219328]",[],0
"[196424, 156437, 243039, 203052]",[],0
"[209621, 329199, 256236, 219328]",[],0
"[75943, 416304, 122558, 219328]",[],0
"[70748, 218457, 117363, 219328]",[],0
"[194270, 270393, 240885, 219328]",[],0
"[255040, 127994, 301655, 174609]",[],0
"[352145, 379994, 398760, 219328]",[],0
"[204168, 339550, 250783, 219328]",[],0
"[196205, 234568, 242820, 219328]",[],0
"[153560, 196448, 200175, 219328]",[],0
"[218292, 410415, 264907, 219328]",[],0
"[409876, 382652, 456491, 219328]",[],0
"[156545, 63318, 203160, 109933]",[],0
"[259632, 160873, 306247, 207488]",[],0
"[71360, 241942, 117975, 219328]",[],0
"[88996, 188480, 135611, 219328]",[],0
"[135797, 397831, 182412, 219328]",[],0
"[106127, 185376, 152742, 219328]",[],0
"[269896, 128020, 316511, 174635]",[],0
"[65775, 365212, 112390, 219328]",[],0
"[209394, 211916, 256009, 219328]","[(243245, 219327)]",1
"[251815, 277356, 298430, 219328]",[],0
"[250220, 304808, 296835, 219328]",[],0
"[332174, 123803, 378789, 170418]",[],0
"[362341, 217459, 408956, 219328]",[],0
"[271426, 171278, 318041, 217893]",[],0
"[263276, 130095, 309891, 176710]",[],0
"[173018, 279655, 219633, 219328]",[],0
"[366688, 9783, 413303, 55592]","[(367671, 9783), (370147, 9783), (403477, 9783)]",3
"[56296, 255458, 102911, 219328]",[],0
"[174392, 214827, 221007, 219328]",[],0
"[127328, 234269, 173943, 219328]",[],0
"[33612, 309783, 80227, 219328]",[],0
"[412535, 29317, 459150, 75932]",[],0
"[221241, 57126, 267856, 103741]",[],0
"[146247, 113132, 192862, 159747]","[(182621, 142145)]",1
"[388451, 179460, 435066, 219328]",[],0
"[101739, 67418, 148354, 114033]",[],0
"[102920, 426085, 149535, 219328]",[],0
"[374410, 199038, 421025, 219328]",[],0
"[22934, 130660, 69549, 177275]",[],0
"[31025, 12359, 77640, 58974]","[(57909, 12464), (69011, 12465), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (65784, 13357), (45691, 13454), (67034, 13769), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (51223, 16726), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718), (70802, 13078), (69969, 14216), (76820, 16004), (75988, 16684), (70320, 17096), (73225, 23191), (73683, 24778)]",63
"[208747, 288389, 255362, 219328]",[],0
"[10479, 76094, 57094, 122709]",[],0
"[69192, 325125, 115807, 219328]",[],0
"[325772, 112642, 372387, 159257]",[],0
"[50880, 396646, 97495, 219328]",[],0
"[252482, 111771, 299097, 158386]",[],0
"[8900, 280862, 55515, 219328]",[],0
"[333907, 225803, 380522, 219328]",[],0
"[43128, 289623, 89743, 219328]",[],0
"[100986, 130958, 147601, 177573]",[],0
"[127104, 225919, 173719, 219328]",[],0
"[208357, 256988, 254972, 219328]",[],0
"[8310, 236608, 54925, 219328]",[],0
"[118271, 207999, 164886, 219328]",[],0
"[409379, 29715, 455994, 76330]",[],0
"[330953, 149317, 377568, 195932]",[],0
"[23086, 313677, 69701, 219328]",[],0
"[190080, 377138, 236695, 219328]",[],0
"[200775, 184972, 247390, 219328]","[(243245, 219327)]",1
"[363153, 246097, 409768, 219328]",[],0
"[344053, 78570, 390668, 125185]",[],0
"[320541, 279190, 367156, 219328]",[],0
"[56378, 140089, 102993, 186704]",[],0
"[62253, 382900, 108868, 219328]",[],0
"[62374, 151180, 108989, 197795]",[],0
"[20768, 371108, 67383, 219328]",[],0
"[82512, 333604, 129127, 219328]",[],0
"[412925, 353544, 459540, 219328]",[],0
"[79369, 206774, 125984, 219328]",[],0
"[116691, 308626, 163306, 219328]",[],0
"[354161, 175646, 400776, 219328]",[],0
"[113842, 228932, 160457, 219328]",[],0
"[274461, 270455, 321076, 219328]",[],0
"[71210, 301507, 117825, 219328]",[],0
"[63445, 371514, 110060, 219328]",[],0
"[256949, 73415, 303564, 120030]",[],0
"[274977, 242835, 321592, 219328]",[],0
"[254427, 101794, 301042, 148409]",[],0
"[246616, 295308, 293231, 219328]",[],0
"[186278, 75688, 232893, 122303]",[],0
"[226334, 141513, 272949, 188128]",[],0
"[205895, 49299, 252510, 95914]",[],0
"[304330, 273113, 350945, 219328]",[],0
"[184064, 130570, 230679, 177185]",[],0
"[246039, 138386, 292654, 185001]",[],0
"[192167, 260064, 238782, 219328]",[],0
"[414555, 223222, 461170, 219328]",[],0
"[20655, 242473, 67270, 219328]",[],0
"[387394, 11266, 434009, 57881]",[],0
"[297767, 220380, 344382, 219328]",[],0
"[408781, 414577, 455396, 219328]",[],0
"[241990, 125548, 288605, 172163]",[],0
"[233292, 134501, 279907, 181116]",[],0
"[140875, 258324, 187490, 219328]",[],0
"[257203, 82037, 303818, 128652]",[],0
"[127790, 239280, 174405, 219328]",[],0
"[156763, 196848, 203378, 219328]",[],0
"[350630, 263018, 397245, 219328]",[],0
"[322399, 86135, 369014, 132750]",[],0
"[281994, 366991, 328609, 219328]",[],0
"[54021, 106476, 100636, 153091]",[],0
"[165352, 279595, 211967, 219328]",[],0
"[338892, 361048, 385507, 219328]",[],0
"[72476, 39048, 119091, 85663]","[(103123, 45841), (97257, 47150), (72803, 67715)]",3
"[89437, 187848, 136052, 219328]",[],0
"[27350, 183460, 73965, 219328]",[],0
"[334111, 92189, 380726, 138804]",[],0
"[409589, 253798, 456204, 219328]",[],0
"[212746, 363469, 259361, 219328]",[],0
"[106490, 223845, 153105, 219328]",[],0
"[268216, 108807, 314831, 155422]",[],0
"[95941, 213057, 142556, 219328]",[],0
"[32828, 420756, 79443, 219328]",[],0
"[412952, 185831, 459567, 219328]",[],0
"[406492, 365725, 453107, 219328]",[],0
"[281224, 106496, 327839, 153111]",[],0
"[387663, 180110, 434278, 219328]",[],0
"[104168, 280332, 150783, 219328]",[],0
"[292688, 381712, 339303, 219328]",[],0
"[319798, 313616, 366413, 219328]",[],0
"[235679, 87886, 282294, 134501]",[],0
"[340275, 369212, 386890, 219328]",[],0
"[331958, 266823, 378573, 219328]",[],0
"[355826, 307347, 402441, 219328]",[],0
"[119988, 321674, 166603, 219328]",[],0
"[239526, 25369, 286141, 71984]",[],0
"[135502, 263842, 182117, 219328]",[],0
"[324770, 174676, 371385, 219328]",[],0
"[299526, 391424, 346141, 219328]",[],0
"[111082, 9783, 157697, 55001]","[(111164, 9783), (111242, 9783), (112677, 9783), (112976, 9783), (113246, 9783), (114372, 9783), (114520, 9783), (116220, 9783), (116287, 9783), (116488, 9783), (117484, 9783), (121931, 9783), (122165, 9783), (122167, 9783), (122208, 9783), (122416, 9783), (124097, 9783), (124858, 9783), (124923, 9783), (124927, 9783), (125770, 9783), (128325, 9783), (128327, 9783), (128789, 9783), (128817, 9783), (128824, 9783), (130064, 9783), (130097, 9783), (130955, 9783), (131043, 9783), (131366, 9783), (131661, 9783), (132054, 9783), (132210, 9783), (132577, 9783), (133429, 9783), (133609, 9783), (134752, 9783), (135339, 9783), (136248, 9783), (139599, 9783), (140019, 9783), (140329, 9783), (142342, 9783), (143901, 9783), (144911, 9783), (145861, 9783), (146478, 9783), (148084, 9783), (150098, 9783), (151150, 9783), (154464, 9783), (154911, 9783), (117247, 10175), (157004, 10618), (139551, 10641), (146929, 10643), (147676, 10916), (147078, 10944), (134002, 11278), (156028, 11367), (128706, 11613), (143615, 11672), (122199, 12087), (150853, 12820), (129316, 13429), (137355, 13489), (116696, 13511), (132304, 13523), (139379, 14023), (115607, 14151), (113212, 14272), (113997, 14770), (125111, 15411), (125429, 15748), (117428, 16207), (114056, 16475), (130706, 16530), (138819, 16651), (144008, 17433), (128703, 17618), (150585, 18421), (141934, 18755), (148995, 19294), (155423, 20233), (111501, 26612), (145935, 34939)]",87
"[30945, 40761, 77560, 87376]","[(50806, 40774), (45785, 56718), (37985, 59118), (72803, 67715)]",4
"[78460, 135440, 125075, 182055]",[],0
"[240491, 361594, 287106, 219328]",[],0
"[327918, 125556, 374533, 172171]",[],0
"[354582, 367002, 401197, 219328]",[],0
"[65292, 405129, 111907, 219328]",[],0
"[278503, 231215, 325118, 219328]",[],0
"[346664, 340549, 393279, 219328]",[],0
"[158269, 366218, 204884, 219328]",[],0
"[185404, 266816, 232019, 219328]",[],0
"[367488, 108856, 414103, 155471]",[],0
"[93686, 203486, 140301, 219328]",[],0
"[300338, 195043, 346953, 219328]",[],0
"[384296, 237831, 430911, 219328]",[],0
"[213018, 238226, 259633, 219328]",[],0
"[355842, 174592, 402457, 219328]",[],0
"[253783, 43413, 300398, 90028]",[],0
"[84969, 123341, 131584, 169956]",[],0
"[403511, 67517, 450126, 114132]",[],0
"[402194, 89785, 448809, 136400]",[],0
"[214715, 251323, 261330, 219328]",[],0
"[379184, 291544, 425799, 219328]",[],0
"[118227, 200990, 164842, 219328]",[],0
"[377329, 32550, 423944, 79165]",[],0
"[19272, 221050, 65887, 219328]",[],0
"[116813, 54027, 163428, 100642]",[],0
"[224300, 315073, 270915, 219328]",[],0
"[306757, 422682, 353372, 219328]",[],0
"[223808, 291674, 270423, 219328]",[],0
"[118462, 340189, 165077, 219328]",[],0
"[10287, 358741, 56902, 219328]",[],0
"[79620, 286429, 126235, 219328]",[],0
"[345217, 264865, 391832, 219328]",[],0
"[169928, 207424, 216543, 219328]",[],0
"[293285, 289765, 339900, 219328]",[],0
"[42743, 49160, 89358, 95775]","[(45785, 56718), (72803, 67715)]",2
"[325230, 391099, 371845, 219328]",[],0
"[266453, 402532, 313068, 219328]",[],0
"[16133, 115048, 62748, 161663]",[],0
"[227973, 331609, 274588, 219328]",[],0
"[405108, 196866, 451723, 219328]",[],0
"[171738, 52006, 218353, 98621]","[(181333, 62750), (200563, 62770)]",2
"[398723, 20298, 445338, 66913]",[],0
"[410436, 133485, 457051, 180100]",[],0
"[329958, 22738, 376573, 69353]",[],0
"[316343, 276892, 362958, 219328]",[],0
"[200799, 88532, 247414, 135147]",[],0
"[252305, 143589, 298920, 190204]",[],0
"[65885, 319290, 112500, 219328]",[],0
"[242553, 154108, 289168, 200723]",[],0
"[123213, 208771, 169828, 219328]",[],0
"[209475, 399224, 256090, 219328]",[],0
"[273833, 186255, 320448, 219328]",[],0
"[127815, 317568, 174430, 219328]",[],0
"[146467, 54766, 193082, 101381]","[(181333, 62750)]",1
"[31190, 89269, 77805, 135884]","[(59458, 97155)]",1
"[173548, 336816, 220163, 219328]",[],0
"[314395, 303586, 361010, 219328]",[],0
"[262417, 41303, 309032, 87918]",[],0
"[284581, 259481, 331196, 219328]",[],0
"[236024, 175594, 282639, 219328]","[(249218, 208706), (243245, 219327)]",2
"[210246, 390408, 256861, 219328]",[],0
"[20852, 69247, 67467, 115862]","[(59458, 97155)]",1
"[235788, 326441, 282403, 219328]",[],0
"[356461, 78151, 403076, 124766]",[],0
"[407434, 82430, 454049, 129045]",[],0
"[24433, 70457, 71048, 117072]","[(59458, 97155)]",1
"[378001, 233440, 424616, 219328]",[],0
"[138077, 24784, 184692, 71399]","[(145935, 34939), (181333, 62750)]",2
"[338062, 150720, 384677, 197335]",[],0
"[146616, 209599, 193231, 219328]",[],0
"[68635, 188378, 115250, 219328]",[],0
"[161014, 204064, 207629, 219328]",[],0
"[331171, 342171, 377786, 219328]",[],0
"[107492, 398740, 154107, 219328]",[],0
"[292133, 292239, 338748, 219328]",[],0
"[39367, 185717, 85982, 219328]",[],0
"[278330, 297647, 324945, 219328]",[],0
"[15432, 92749, 62047, 139364]","[(59458, 97155)]",1
"[267877, 19626, 314492, 66241]","[(277400, 19941), (306553, 24096)]",2
"[342170, 143308, 388785, 189923]",[],0
"[181960, 80294, 228575, 126909]",[],0
"[188494, 60190, 235109, 106805]","[(200563, 62770)]",1
"[329744, 302368, 376359, 219328]",[],0
"[227087, 422648, 273702, 219328]",[],0
"[405440, 43592, 452055, 90207]",[],0
"[139987, 307225, 186602, 219328]",[],0
"[62742, 281114, 109357, 219328]",[],0
"[47481, 315454, 94096, 219328]",[],0
"[75363, 262539, 121978, 219328]",[],0
"[26288, 280865, 72903, 219328]",[],0
"[418056, 125238, 464671, 171853]",[],0
"[190213, 58876, 236828, 105491]","[(200563, 62770)]",1
"[300559, 378993, 347174, 219328]",[],0
"[121869, 101016, 168484, 147631]",[],0
"[371807, 355909, 418422, 219328]",[],0
"[128783, 217325, 175398, 219328]",[],0
"[113711, 327293, 160326, 219328]",[],0
"[374270, 398866, 420885, 219328]",[],0
"[238271, 190787, 284886, 219328]","[(249218, 208706), (243245, 219327)]",2
"[90934, 149242, 137549, 195857]",[],0
"[386002, 190849, 432617, 219328]",[],0
"[295048, 113390, 341663, 160005]",[],0
"[121398, 252293, 168013, 219328]",[],0
"[172604, 75469, 219219, 122084]",[],0
"[153250, 302293, 199865, 219328]",[],0
"[356482, 415061, 403097, 219328]",[],0
"[411603, 9783, 458218, 54971]","[(443074, 12940)]",1
"[51780, 354297, 98395, 219328]",[],0
"[180126, 169786, 226741, 216401]",[],0
"[378464, 418130, 425079, 219328]",[],0
"[177602, 26524, 224217, 73139]","[(181333, 62750), (200563, 62770)]",2
"[52455, 328830, 99070, 219328]",[],0
"[15520, 161421, 62135, 208036]",[],0
"[68231, 95401, 114846, 142016]",[],0
"[381333, 152456, 427948, 199071]",[],0
"[113713, 276924, 160328, 219328]",[],0
"[298925, 189701, 345540, 219328]",[],0
"[243569, 54730, 290184, 101345]",[],0
"[225496, 271691, 272111, 219328]",[],0
"[286986, 222642, 333601, 219328]",[],0
"[72451, 50255, 119066, 96870]","[(72803, 67715)]",1
"[319318, 250840, 365933, 219328]",[],0
"[178054, 99413, 224669, 146028]","[(182621, 142145)]",1
"[163603, 134491, 210218, 181106]","[(182621, 142145)]",1
"[337539, 237207, 384154, 219328]",[],0
"[361293, 374454, 407908, 219328]",[],0
"[158447, 24550, 205062, 71165]","[(181333, 62750), (200563, 62770)]",2
"[20125, 12427, 66740, 59042]","[(57909, 12464), (52402, 12568), (42232, 12601), (49652, 12838), (57957, 12989), (29280, 13094), (30339, 13111), (24839, 13248), (65784, 13357), (45691, 13454), (44331, 13802), (49175, 14068), (31051, 14216), (41155, 14314), (53917, 14664), (36533, 14717), (65308, 14734), (44972, 14862), (50329, 14943), (34575, 15287), (42513, 15533), (51493, 15564), (54829, 15900), (39855, 16189), (21753, 16314), (51223, 16726), (22236, 16731), (63498, 17671), (41525, 17796), (63107, 18050), (45429, 18052), (53682, 18069), (37806, 18407), (40233, 19562), (50668, 19879), (64482, 19940), (38608, 20050), (44065, 20197), (54163, 20267), (55449, 20430), (31646, 20485), (49593, 20773), (53426, 21070), (60166, 21389), (58014, 21689), (44527, 21949), (28947, 21975), (49317, 22137), (37782, 22212), (41126, 22253), (46040, 22975), (47542, 24648), (40142, 26381), (60551, 27192), (33518, 27430), (53468, 27679), (59032, 35658), (42096, 38413), (50806, 40774), (45785, 56718)]",60
"[342839, 149304, 389454, 195919]",[],0
"[48053, 354781, 94668, 219328]",[],0
"[172278, 174276, 218893, 219328]",[],0
"[295346, 350734, 341961, 219328]",[],0
"[158815, 33509, 205430, 80124]","[(181333, 62750), (200563, 62770)]",2
"[418780, 379555, 465395, 219328]",[],0
"[138566, 371090, 185181, 219328]",[],0
"[278966, 81526, 325581, 128141]",[],0
"[144207, 321195, 190822, 219328]",[],0
"[37523, 420183, 84138, 219328]",[],0
"[211862, 227581, 258477, 219328]",[],0
"[155376, 313477, 201991, 219328]",[],0
"[126312, 141007, 172927, 187622]",[],0
"[172087, 287454, 218702, 219328]",[],0
"[264754, 243423, 311369, 219328]",[],0
"[379452, 72543, 426067, 119158]",[],0
"[230233, 204447, 276848, 219328]","[(249218, 208706), (243245, 219327)]",2
"[97002, 281124, 143617, 219328]",[],0
"[35004, 129233, 81619, 175848]",[],0
"[378373, 258370, 424988, 219328]",[],0
"[209286, 24164, 255901, 70779]",[],0
"[133154, 50637, 179769, 97252]",[],0
"[169753, 59718, 216368, 106333]","[(181333, 62750), (200563, 62770)]",2
"[103861, 75582, 150476, 122197]",[],0
"[237581, 16083, 284196, 62698]","[(277400, 19941), (260858, 24535)]",2
"[403374, 198000, 449989, 219328]",[],0
"[283621, 225122, 330236, 219328]",[],0
"[73422, 284592, 120037, 219328]",[],0
"[137371, 270173, 183986, 219328]",[],0
"[155804, 148915, 202419, 195530]",[],0
"[220042, 234349, 266657, 219328]",[],0
"[254910, 373747, 301525, 219328]",[],0
"[38711, 94222, 85326, 140837]","[(59458, 97155)]",1
"[379925, 282966, 426540, 219328]",[],0
"[195445, 114266, 242060, 160881]",[],0
"[138778, 87363, 185393, 133978]",[],0
"[124146, 426985, 170761, 219328]",[],0
"[165843, 421711, 212458, 219328]",[],0
"[84294, 105781, 130909, 152396]",[],0
"[297355, 139398, 343970, 186013]",[],0
"[293418, 22404, 340033, 69019]","[(306553, 24096)]",1
