BRC Query,Data Size
"[[(7.8, 10.5), (8.8, 11.5)]]",9
"[[(7.58, 10.28), (8.96, 11.66)]]",9
"[[(10.61, 13.31), (5.49, 8.19)]]",9
"[[(10.1, 12.8), (2.63, 5.33)]]",6
"[[(10.7, 13.4), (2.47, 5.17)]]",9
"[[(10.57, 13.27), (11.2, 13.9)]]",6
"[[(3.19, 5.89), (6.81, 9.51)]]",6
"[[(5.07, 7.77), (8.8, 11.5)]]",6
"[[(3.3, 6.0), (0.23, 2.93)]]",6
"[[(8.19, 10.89), (10.93, 13.63)]]",6
"[[(9.31, 12.01), (6.11, 8.81)]]",6
"[[(1.8, 4.5), (2.21, 4.91)]]",6
"[[(12.24, 14.94), (5.31, 8.01)]]",6
"[[(5.61, 8.31), (2.99, 5.69)]]",9
"[[(5.7, 8.4), (10.72, 13.42)]]",9
"[[(4.97, 7.67), (9.0, 11.7)]]",9
"[[(9.65, 12.35), (5.74, 8.44)]]",9
"[[(5.07, 7.77), (9.55, 12.25)]]",6
"[[(8.98, 11.68), (5.99, 8.69)]]",9
"[[(8.18, 10.88), (7.67, 10.37)]]",6
"[[(0.09, 2.79), (6.71, 9.41)]]",6
"[[(10.37, 13.07), (11.22, 13.92)]]",6
"[[(9.9, 12.6), (8.85, 11.55)]]",9
"[[(11.35, 14.05), (1.24, 3.94)]]",6
"[[(7.54, 10.24), (6.46, 9.16)]]",9
"[[(7.35, 10.05), (1.32, 4.02)]]",9
"[[(5.14, 7.84), (3.47, 6.17)]]",6
"[[(1.07, 3.77), (1.97, 4.67)]]",6
"[[(5.85, 8.55), (10.88, 13.58)]]",9
"[[(9.79, 12.49), (9.22, 11.92)]]",6
"[[(6.57, 9.27), (4.82, 7.52)]]",9
"[[(4.46, 7.16), (5.92, 8.62)]]",9
"[[(1.87, 4.57), (9.26, 11.96)]]",6
"[[(6.98, 9.68), (1.44, 4.14)]]",9
"[[(9.53, 12.23), (5.18, 7.88)]]",6
"[[(12.11, 14.81), (7.05, 9.75)]]",4
"[[(11.79, 14.49), (6.96, 9.66)]]",9
"[[(5.99, 8.69), (9.98, 12.68)]]",9
"[[(9.96, 12.66), (3.01, 5.71)]]",6
"[[(8.01, 10.71), (2.49, 5.19)]]",6
"[[(7.62, 10.32), (0.48, 3.18)]]",9
"[[(8.42, 11.12), (8.77, 11.47)]]",9
"[[(2.6, 5.3), (3.55, 6.25)]]",9
"[[(6.43, 9.13), (3.29, 5.99)]]",6
"[[(1.5, 4.2), (7.46, 10.16)]]",9
"[[(1.91, 4.61), (0.68, 3.38)]]",9
"[[(3.62, 6.32), (5.28, 7.98)]]",6
"[[(7.76, 10.46), (7.92, 10.62)]]",9
"[[(8.66, 11.36), (0.33, 3.03)]]",9
"[[(10.78, 13.48), (10.64, 13.34)]]",9
"[[(5.03, 7.73), (11.27, 13.97)]]",4
"[[(6.12, 8.82), (8.55, 11.25)]]",6
"[[(3.47, 6.17), (2.59, 5.29)]]",9
"[[(7.16, 9.86), (7.84, 10.54)]]",6
"[[(7.46, 10.16), (8.57, 11.27)]]",9
"[[(9.24, 11.94), (8.73, 11.43)]]",6
