SRC Query,Depth,BBoxes,Data Size
"[29.355948486044007, 39.39321017862591, 60.63847254533546, 68.95205672448532]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[32.20490096805218, -60.42900996855501, 51.93307801256911, -36.209817854260365]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[-2.7947489343665097, -174.4529117630555, 21.07608429814172, -144.95220592015323]",5,"[-63.3209309534, -176.30859375, 32.4006029833, -97.9823130667]",3754
"[14.13160859567855, -34.840207285509024, 34.493560047507884, -31.782230582910906]",2,"[-63.3209309534, -97.6749372482, 37.7625560167, 177.45290404]",30036
"[-37.31749476560262, -37.51154076344284, -24.38683304893646, -33.60361504128541]",8,"[-63.3209309534, -84.362646, -22.909681147, 18.4700828791]",469
"[-33.61442260328808, 47.17311172600395, -3.2385272168354398, 53.992325979649344]",15,"[-63.3209309534, 46.673886531, 1.251599517, 103.8211734]",3
"[-18.93823360556013, -123.37397348305127, -8.554295561160982, -93.68140945261786]",1,"[-63.3209309534, -176.30859375, 37.7625560167, 177.45290404]",60071
"[13.095631415456587, 142.49394825546096, 29.856834215883026, 164.99214146547973]",4,"[-63.3209309534, -84.362646, 32.840798083, 177.45290404]",7509
"[5.0339547528419, 91.42353086155413, 7.733368615441854, 97.21980562251161]",15,"[1.4811393, 46.673886531, 7.89187568, 101.695736083]",3
"[22.145912251965278, -15.701885736525071, 40.5823300837005, -10.74982958827235]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[-57.271347943918784, -117.89417578157216, -33.89282594238704, -97.51913231088827]",1,"[-63.3209309534, -176.30859375, 37.7625560167, 177.45290404]",60071
"[-9.364563475532123, 139.87396455327666, -0.7249640418113481, 141.77458303136984]",12,"[-27.4480166333, 106.8368697166, 10.78108793, 145.7784119167]",29
"[29.133436668057676, -55.63265731754113, 52.15971143697689, -39.910970319158764]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[-30.94632534107462, -121.5848884016788, -9.158688599445835, -107.68726457106362]",11,"[-63.3209309534, -155.0405053333, 29.43382775, -98.6454647167]",58
"[-57.27110375096875, 106.173628267119, -34.60855535622184, 116.21798108695562]",12,"[-63.3209309534, 103.989200592, -33.8696288473, 144.9652824]",29
"[-24.227017643971962, -3.8693252991819804, -11.223918197783147, 14.10132119390816]",10,"[-33.85492735, -64.9526206667, 21.5975421778, 18.5097872333]",118
"[8.803624931792207, -71.30654459241562, 28.297679830546326, -38.62189681945358]",4,"[-63.3209309534, -84.362646, 32.840798083, 177.45290404]",7509
"[-52.505995020371145, 45.95501778681182, -48.441320163771294, 74.04054188783142]",15,"[-63.3209309534, 19.24374985, -34.41950945, 103.8188464]",3
"[30.249423359817165, 8.578715239967181, 43.643626199644046, 33.54323654594458]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[-12.86203640498477, 78.29328374919677, -2.811590711855862, 101.77965050090249]",15,"[-63.3209309534, 46.673886531, 1.251599517, 103.8211734]",3
"[21.673346324469414, -19.570811595201462, 25.01754357448394, 7.2467132285243245]",15,"[21.6645476411, -80.1561467833, 25.04995233, 39.11864995]",4
"[-53.12297958978645, 134.76386608844876, -26.36720280635887, 162.48830165841719]",9,"[-63.3209309534, 103.989200592, -6.2173536313, 177.45290404]",234
"[-58.867045978864326, 118.45691575871854, -55.673614757003584, 144.51137720122765]",13,"[-63.3209309534, 103.989200592, -34.9434480405, 144.9652824]",14
"[25.15417856262811, 26.364506078041302, 35.384322176581676, 28.424998567668908]",2,"[-63.3209309534, -97.6749372482, 37.7625560167, 177.45290404]",30036
"[-19.487035051978125, -85.11330543755541, -0.7612715764428728, -55.75004013711096]",3,"[-63.3209309534, -97.6749372482, 32.840798083, 177.45290404]",15018
"[4.334046637519414, -47.00314031960994, 17.874603380587736, -23.20496202833972]",15,"[-2.797749213, -60.0170230865, 18.4313698377, 6.72520512]",4
"[-35.405740071518835, -109.11736396516346, -20.08560520974678, -78.36539984375696]",1,"[-63.3209309534, -176.30859375, 37.7625560167, 177.45290404]",60071
"[-3.6348054957497453, -75.59962972824812, 0.8108139529653653, -74.19332586813672]",15,"[-22.909681147, -84.362646, 10.4914145483, -66.86639606]",3
"[-28.765019930569103, 52.48470240098072, -7.011328911842696, 65.25420110573597]",15,"[-63.3209309534, 46.673886531, 1.251599517, 103.8211734]",3
"[13.209334991474513, -78.61763222915164, 25.317603081760623, -60.18363363652846]",8,"[-22.909681147, -84.362646, 25.78330153, 39.11864995]",469
"[-9.32122683194003, -31.562035286168737, 24.13478766506777, 1.8458973030233423]",10,"[-22.909681147, -66.0613097488, 24.5599363059, 39.11864995]",117
"[-3.8155592698553775, 81.02561032041535, 1.0647791239820465, 87.85518166173661]",15,"[-63.3209309534, 46.673886531, 1.251599517, 103.8211734]",3
"[-21.086729745438774, -98.45747160777299, -16.611361428581347, -80.83693948870584]",1,"[-63.3209309534, -176.30859375, 37.7625560167, 177.45290404]",60071
"[-34.58362805615393, 30.57139920442063, -31.321802292992423, 60.40466877689596]",8,"[-63.3209309534, 18.48001921, 1.48174691, 103.8188464]",469
"[-49.27098415872572, -53.78908349111269, -42.63692384869916, -49.505207433005424]",15,"[-63.3209309534, -56.16464055, -34.9125265667, 18.359759233]",3
"[-30.67902976421913, -116.20609030425084, -4.784592153796556, -95.44378501448111]",3,"[-63.3209309534, -117.7053784667, 32.788805, -92.5836674726]",15018
"[-35.06704470517445, -63.57215540037441, -8.593724897444549, -31.365695678389965]",6,"[-63.3209309534, -84.362646, 25.78330153, 46.673886531]",1877
"[32.26683385113379, 15.357016238886814, 44.95578115275381, 47.80349743325499]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
"[-39.757748268362725, -40.100940598667506, -30.1041552893085, -39.04746407001145]",8,"[-63.3209309534, -84.362646, -22.909681147, 18.4700828791]",469
"[-40.345093939028224, -86.75689862636676, -9.412163733901163, -74.71234232633682]",3,"[-63.3209309534, -97.6749372482, 32.840798083, 177.45290404]",15018
"[1.8478874715724416, -30.42276633607713, 12.865852278387683, -4.009119399735329]",15,"[0.3292855, -40.517769731, 18.4313698377, 39.11864995]",4
"[-56.2201632728805, 87.56865608381133, -34.25480035100526, 117.88004912132902]",7,"[-63.3209309534, 46.673886531, 13.486470692, 177.45290404]",938
"[30.551512654798437, -134.43711512440763, 43.34347565937024, -111.6159305150583]",0,"[-63.3209309534, -176.30859375, 65.8770487, 177.45290404]",120143
