SRC Query,Depth,BBoxes,Data Size
"[34.26, -117.17, 35.69, -115.3]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[36.99, -118.89, 38.11, -116.8]",5,"[36.775406, -119.067078, 39.192303, -114.294258]",658
"[35.16, -121.16, 37.64, -118.44]",1,"[34.735394, -124.389343, 39.192303, -114.294258]",10524
"[35.91, -121.84, 37.62, -119.76]",1,"[34.735394, -124.389343, 39.192303, -114.294258]",10524
"[38.25, -117.83, 41.03, -115.78]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.13, -121.41, 35.61, -120.13]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.38, -120.72, 41.19, -117.88]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[32.82, -122.11, 35.42, -119.34]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[38.78, -121.26, 40.71, -118.93]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[32.67, -119.8, 34.8, -118.69]",4,"[32.541302, -119.863373, 35.551353, -118.359138]",1316
"[37.03, -122.57, 39.81, -120.73]",2,"[37.009014, -122.727531, 42.017231, -120.673553]",5262
"[37.66, -120.26, 38.71, -117.91]",5,"[37.653175, -120.322968, 38.773846, -114.294258]",658
"[34.68, -118.34, 36.3, -116.53]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[36.05, -118.54, 37.4, -115.99]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[37.81, -121.88, 39.31, -120.11]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[35.42, -117.66, 38.17, -116.25]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[36.45, -118.51, 37.98, -117.43]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[33.68, -119.58, 35.23, -117.61]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
