BRC Query,Data Size
"[8.02, 52.66, 9.28, 54.19]",0
"[10.06, 51.57, 11.13, 53.23]",655
"[8.69, 50.14, 10.59, 52.19]",415
"[9.25, 49.72, 10.68, 51.38]",385
"[11.0, 52.24, 13.08, 53.88]",848
"[7.18, 49.99, 9.08, 51.16]",1713
"[11.1, 50.42, 13.2, 52.54]",2252
"[6.95, 49.55, 8.92, 51.62]",4424
"[11.39, 50.08, 12.96, 51.89]",149
"[6.84, 51.0, 8.53, 52.07]",7098
"[10.08, 49.26, 12.16, 50.77]",543
"[10.56, 50.71, 11.59, 52.53]",2220
"[8.33, 51.92, 9.7, 53.41]",1648
"[9.36, 51.8, 10.57, 53.74]",998
"[10.67, 49.7, 11.97, 51.17]",1789
"[8.89, 52.35, 10.96, 53.6]",1266
"[9.65, 51.81, 10.97, 52.86]",987
"[7.59, 51.14, 8.93, 52.73]",6052
"[8.48, 50.55, 9.7, 52.47]",1729
"[6.98, 49.34, 8.28, 50.93]",920
"[11.56, 48.51, 13.52, 50.07]",2
"[7.35, 51.38, 8.97, 52.81]",6883
"[8.87, 50.38, 10.29, 52.17]",263
"[8.85, 52.39, 10.84, 53.81]",646
"[10.66, 51.46, 12.41, 53.09]",844
"[11.1, 48.22, 12.3, 50.16]",134
"[10.54, 51.38, 12.11, 52.5]",614
"[7.97, 51.55, 9.66, 52.99]",1898
"[10.44, 51.27, 11.62, 53.12]",657
"[11.27, 50.14, 12.85, 51.95]",1751
"[8.2, 50.0, 9.99, 51.96]",1359
"[8.33, 48.77, 10.2, 50.88]",1631
"[10.98, 51.46, 12.43, 53.54]",534
"[7.68, 48.97, 8.97, 50.76]",1208
"[7.2, 49.45, 9.14, 50.85]",1790
"[11.47, 50.6, 12.91, 51.73]",137
"[10.56, 49.46, 12.41, 51.22]",2076
"[9.18, 51.39, 10.57, 53.15]",1121
"[11.35, 49.63, 12.51, 51.44]",117
"[10.47, 51.49, 12.08, 52.89]",814
"[8.39, 50.59, 9.84, 52.46]",2063
"[7.65, 50.02, 8.86, 51.85]",3075
"[7.74, 51.68, 9.02, 52.71]",2878
"[10.14, 52.04, 11.48, 53.58]",688
"[7.69, 48.29, 9.28, 49.85]",860
"[6.99, 49.18, 8.39, 50.27]",14
"[11.33, 51.49, 13.13, 52.88]",688
"[7.12, 48.85, 8.34, 50.41]",698
"[7.63, 51.4, 9.64, 52.81]",6399
"[9.01, 49.07, 10.23, 50.26]",225
"[8.96, 51.32, 10.42, 52.38]",796
"[9.82, 48.68, 11.21, 49.74]",501
"[10.77, 49.69, 12.48, 50.8]",56
"[7.0, 52.22, 8.73, 53.45]",0
"[11.42, 49.46, 12.52, 51.41]",103
"[10.87, 52.33, 12.49, 53.74]",511
"[10.25, 50.34, 11.68, 51.51]",1811
"[9.92, 52.09, 11.91, 53.59]",1113
"[9.55, 48.49, 10.67, 50.22]",139
"[7.83, 50.03, 9.46, 51.91]",1791
"[6.86, 49.03, 8.94, 51.03]",2552
"[8.45, 50.15, 10.13, 51.27]",182
"[8.45, 48.44, 9.99, 50.06]",919
"[8.87, 49.11, 9.96, 50.3]",254
"[11.43, 52.45, 13.44, 53.99]",39041
"[10.31, 50.49, 11.64, 52.21]",1821
"[7.25, 49.99, 8.59, 51.08]",972
"[8.28, 50.52, 9.8, 52.13]",821
"[10.73, 48.72, 11.74, 50.32]",511
"[11.58, 48.96, 12.62, 49.97]",0
"[8.81, 48.32, 10.1, 49.8]",522
"[9.26, 50.63, 11.19, 51.94]",394
"[10.77, 50.01, 12.45, 51.59]",1811
"[10.71, 52.49, 12.22, 53.66]",216
"[9.58, 50.34, 11.2, 51.65]",358
"[9.92, 52.32, 11.14, 53.52]",723
"[8.13, 49.26, 9.28, 51.36]",997
"[10.79, 49.4, 11.8, 51.48]",2192
"[7.45, 48.93, 9.47, 51.04]",2067
"[11.07, 52.5, 12.12, 54.1]",253
"[8.48, 48.47, 10.51, 49.69]",538
"[8.29, 49.69, 9.31, 51.53]",931
"[9.68, 51.99, 11.73, 53.19]",1183
"[11.06, 48.18, 12.19, 50.16]",353
"[7.46, 49.59, 9.13, 51.16]",1648
"[8.16, 49.35, 10.26, 50.49]",1164
"[9.37, 52.62, 11.35, 54.21]",148
"[8.64, 49.79, 10.74, 51.03]",1064
"[8.71, 51.09, 10.13, 53.07]",1579
"[8.14, 50.57, 9.17, 52.6]",1408
"[11.09, 50.28, 12.51, 52.28]",1789
"[10.86, 49.37, 12.07, 50.81]",513
"[7.15, 51.55, 8.65, 53.66]",5186
"[9.62, 49.04, 11.61, 50.48]",572
"[9.06, 50.58, 11.02, 51.9]",370
"[9.81, 51.62, 11.21, 53.64]",971
"[7.81, 52.39, 9.73, 53.52]",204
"[10.86, 49.95, 11.92, 51.39]",1727
"[9.53, 51.31, 10.81, 52.55]",1014
"[8.93, 51.7, 9.99, 53.66]",1095
"[8.45, 50.32, 10.57, 51.52]",290
"[9.41, 50.15, 11.38, 51.7]",2024
"[11.12, 52.62, 12.73, 54.56]",1819
"[7.97, 50.68, 9.75, 52.11]",889
"[9.59, 48.37, 10.71, 49.91]",135
"[8.7, 49.38, 9.77, 50.73]",343
"[9.57, 49.03, 11.14, 50.28]",616
"[9.0, 49.61, 11.09, 51.46]",667
"[10.14, 51.78, 11.62, 53.07]",727
"[9.24, 51.98, 11.31, 53.8]",1549
"[10.4, 51.48, 11.94, 52.65]",794
"[6.77, 51.7, 7.86, 53.14]",3443
"[7.58, 50.48, 8.62, 51.85]",2299
"[7.85, 51.77, 9.36, 53.16]",1564
"[6.86, 49.66, 7.89, 50.88]",894
"[8.26, 51.74, 9.33, 53.3]",1454
"[8.55, 48.67, 10.67, 50.23]",1545
"[11.04, 48.34, 13.06, 50.1]",324
"[6.95, 48.99, 9.03, 50.08]",568
"[11.5, 48.43, 12.51, 50.19]",22
"[8.25, 49.29, 10.08, 50.82]",1206
"[7.03, 50.78, 8.3, 52.47]",6281
"[8.42, 48.3, 9.9, 50.12]",1493
"[9.92, 48.59, 11.74, 50.45]",579
"[11.27, 52.18, 12.49, 54.08]",396
"[8.19, 52.25, 10.15, 53.74]",1198
"[6.83, 49.56, 8.89, 50.99]",2431
"[11.2, 49.5, 12.57, 50.74]",28
"[10.8, 49.26, 11.88, 50.49]",497
"[11.22, 49.43, 12.52, 51.49]",1709
"[9.98, 49.26, 11.65, 50.4]",547
"[9.43, 49.64, 10.89, 50.97]",289
"[9.11, 50.47, 10.54, 52.42]",1190
"[9.08, 48.97, 10.88, 51.07]",439
"[10.92, 52.58, 12.9, 53.64]",420
"[11.07, 48.49, 12.68, 50.49]",264
"[6.92, 52.39, 8.49, 53.63]",0
"[11.54, 50.79, 12.78, 51.93]",151
"[8.13, 48.87, 9.39, 50.88]",1299
"[8.2, 52.35, 9.28, 54.17]",32
"[8.54, 51.08, 10.6, 52.59]",2092
"[10.63, 51.99, 11.96, 53.07]",676
"[6.74, 49.03, 7.94, 51.1]",1684
"[9.16, 51.72, 10.21, 53.08]",919
"[9.47, 50.56, 10.88, 51.95]",293
"[9.88, 51.54, 10.95, 52.8]",695
"[8.86, 48.38, 10.65, 50.41]",814
"[7.63, 48.55, 9.53, 50.38]",1829
"[8.86, 52.13, 10.61, 53.96]",1519
"[9.78, 52.14, 11.04, 53.14]",855
"[11.05, 48.87, 13.04, 50.8]",266
"[9.58, 49.74, 11.51, 51.08]",1997
"[11.59, 51.58, 13.58, 52.89]",39646
"[9.65, 51.08, 11.15, 52.92]",1201
"[10.66, 50.78, 12.36, 52.13]",1815
"[8.64, 48.85, 10.23, 50.81]",956
"[8.82, 50.96, 10.81, 52.31]",699
"[10.55, 50.6, 11.68, 52.56]",2353
"[11.65, 48.12, 13.74, 49.34]",64
"[11.19, 49.06, 13.11, 50.94]",53
"[8.94, 49.71, 10.04, 51.7]",445
"[9.82, 49.73, 11.74, 50.81]",89
"[9.48, 51.3, 11.46, 52.92]",1317
"[10.4, 49.15, 12.4, 51.14]",2260
"[7.3, 50.03, 8.56, 51.87]",3888
"[9.06, 49.45, 10.84, 51.38]",499
"[6.87, 51.35, 8.19, 53.46]",6486
"[7.75, 49.58, 9.58, 51.23]",1020
"[8.66, 50.92, 10.74, 52.98]",2156
"[11.24, 51.82, 13.13, 52.98]",857
"[9.67, 50.12, 11.12, 51.75]",338
"[7.13, 50.9, 9.21, 52.19]",6827
"[8.62, 51.36, 10.18, 52.69]",1773
"[9.11, 50.91, 10.69, 52.33]",377
"[10.2, 49.82, 11.4, 51.58]",1816
"[9.95, 50.35, 11.61, 52.19]",1855
"[9.61, 50.99, 10.69, 52.0]",116
"[7.21, 48.65, 8.29, 50.61]",748
"[11.0, 48.91, 12.27, 50.85]",469
"[8.43, 49.15, 9.63, 51.13]",1133
"[11.18, 49.26, 12.81, 51.28]",1657
"[8.44, 51.73, 10.55, 53.58]",2243
"[11.2, 49.5, 12.57, 51.37]",1697
"[9.13, 49.51, 10.77, 50.73]",285
"[8.38, 49.37, 10.31, 51.39]",1338
"[9.4, 49.53, 10.64, 50.89]",227
"[7.42, 50.12, 8.44, 52.08]",6535
"[7.45, 52.0, 9.12, 53.51]",1067
"[10.0, 52.24, 11.29, 53.63]",727
"[11.52, 49.21, 13.38, 50.58]",0
"[9.07, 51.24, 10.76, 52.27]",209
"[8.91, 48.56, 10.33, 50.21]",772
"[7.0, 52.26, 8.48, 54.31]",0
"[8.84, 51.89, 10.58, 53.33]",1446
"[7.97, 49.71, 9.89, 50.93]",1121
"[7.18, 49.52, 8.84, 51.62]",3245
"[9.89, 50.65, 11.99, 52.41]",2194
"[11.0, 51.25, 12.95, 52.85]",623
"[9.71, 51.29, 11.23, 52.4]",590
"[6.89, 51.88, 8.18, 53.01]",2714
"[6.74, 49.53, 8.69, 51.23]",3714
"[10.48, 49.2, 12.54, 50.41]",505
"[10.63, 50.27, 12.2, 51.41]",1771
"[11.17, 48.73, 13.01, 50.16]",22
"[6.9, 48.18, 8.25, 49.49]",0
"[7.09, 48.47, 8.38, 50.51]",734
"[10.43, 49.38, 11.77, 50.66]",515
"[9.91, 49.5, 11.81, 51.47]",2152
"[9.41, 50.85, 10.54, 52.97]",967
"[11.08, 51.51, 12.53, 53.42]",447
"[7.04, 49.07, 8.4, 50.89]",910
"[8.74, 52.46, 9.95, 54.3]",42
"[11.59, 52.67, 13.01, 54.53]",1970
"[10.81, 49.43, 12.75, 51.36]",2240
"[10.2, 50.51, 11.37, 52.31]",1861
"[10.36, 51.34, 11.72, 53.27]",707
"[11.02, 48.61, 12.63, 49.93]",253
"[7.12, 48.84, 8.34, 50.44]",722
"[11.39, 51.9, 12.8, 53.4]",429
"[8.99, 52.01, 11.06, 53.42]",1564
"[7.94, 50.98, 9.52, 52.28]",1372
"[11.26, 50.44, 12.49, 51.97]",1727
"[8.58, 48.5, 10.64, 49.6]",512
"[11.25, 49.54, 12.89, 50.74]",22
"[8.48, 50.59, 9.99, 52.47]",2133
"[7.6, 48.72, 9.3, 50.02]",560
"[10.5, 50.83, 12.35, 52.49]",2432
"[8.29, 50.71, 9.91, 52.39]",1963
"[7.87, 50.27, 9.89, 51.84]",422
"[9.38, 51.57, 10.78, 53.62]",1099
"[9.99, 51.16, 11.38, 52.24]",60
"[7.68, 48.25, 8.92, 49.57]",340
"[8.39, 50.12, 9.59, 51.54]",226
"[9.91, 51.57, 11.92, 53.07]",1041
"[9.42, 50.84, 10.5, 52.34]",284
"[8.18, 52.27, 9.34, 54.12]",304
"[8.3, 50.71, 9.93, 52.6]",2179
"[8.78, 50.85, 10.73, 52.56]",1894
"[8.67, 49.28, 10.48, 50.45]",624
"[7.03, 49.12, 9.1, 50.21]",951
"[10.11, 49.26, 11.36, 50.83]",535
"[10.66, 51.43, 12.17, 52.69]",726
"[7.95, 48.78, 9.29, 50.1]",811
"[7.93, 50.38, 9.98, 52.19]",1116
"[10.7, 49.82, 12.48, 51.58]",1853
"[7.3, 51.13, 9.19, 52.58]",7070
"[7.91, 51.74, 9.23, 53.15]",1538
