BRC Query,Data Size
"[1.37, 8.64, 6.17, 13.44]",25
"[7.79, 2.6, 12.59, 7.4]",25
"[5.05, 4.58, 9.85, 9.38]",20
"[6.65, 8.04, 11.45, 12.84]",20
"[0.96, 0.29, 5.76, 5.09]",25
"[8.52, 4.41, 13.32, 9.21]",25
"[7.78, 0.02, 12.58, 4.82]",20
"[4.54, 7.36, 9.34, 12.16]",25
"[2.33, 9.64, 7.13, 14.44]",25
"[9.19, 0.31, 13.99, 5.11]",20
"[0.26, 5.52, 5.06, 10.32]",25
"[9.58, 3.89, 14.38, 8.69]",25
"[2.21, 4.31, 7.01, 9.11]",25
"[0.3, 2.26, 5.1, 7.06]",25
"[4.47, 5.06, 9.27, 9.86]",20
"[2.38, 2.35, 7.18, 7.15]",25
"[2.23, 4.69, 7.03, 9.49]",25
"[2.96, 0.22, 7.76, 5.02]",25
"[8.54, 5.68, 13.34, 10.48]",25
"[6.55, 1.9, 11.35, 6.7]",25
"[10.12, 8.77, 14.92, 13.57]",20
"[1.23, 3.39, 6.03, 8.19]",25
"[7.36, 7.25, 12.16, 12.05]",25
"[9.55, 4.31, 14.35, 9.11]",25
"[8.47, 6.84, 13.27, 11.64]",25
"[3.09, 5.99, 7.89, 10.79]",20
"[9.0, 8.63, 13.8, 13.43]",25
"[5.15, 6.01, 9.95, 10.81]",16
"[0.35, 2.48, 5.15, 7.28]",25
"[8.13, 4.23, 12.93, 9.03]",20
"[1.76, 5.6, 6.56, 10.4]",25
"[7.17, 6.88, 11.97, 11.68]",20
"[3.82, 4.48, 8.62, 9.28]",25
"[5.19, 7.94, 9.99, 12.74]",20
"[5.31, 4.01, 10.11, 8.81]",20
"[4.99, 0.3, 9.79, 5.1]",25
"[0.44, 7.17, 5.24, 11.97]",20
"[10.03, 6.05, 14.83, 10.85]",16
"[4.01, 1.74, 8.81, 6.54]",20
"[5.12, 10.02, 9.92, 14.82]",16
"[7.86, 5.5, 12.66, 10.3]",25
"[8.77, 2.37, 13.57, 7.17]",25
"[5.24, 9.72, 10.04, 14.52]",25
"[5.89, 4.68, 10.69, 9.48]",25
"[2.75, 5.59, 7.55, 10.39]",25
"[9.76, 0.06, 14.56, 4.86]",20
"[7.99, 8.37, 12.79, 13.17]",25
"[9.04, 7.55, 13.84, 12.35]",20
"[8.25, 5.29, 13.05, 10.09]",25
"[5.73, 4.35, 10.53, 9.15]",25
"[0.57, 8.87, 5.37, 13.67]",25
"[5.81, 2.04, 10.61, 6.84]",20
"[5.15, 4.95, 9.95, 9.75]",20
"[3.64, 3.53, 8.44, 8.33]",25
"[5.49, 6.36, 10.29, 11.16]",25
"[6.25, 4.67, 11.05, 9.47]",25
"[0.29, 2.34, 5.09, 7.14]",25
"[1.81, 5.96, 6.61, 10.76]",25
"[8.78, 8.14, 13.58, 12.94]",20
"[8.13, 8.33, 12.93, 13.13]",20
"[2.6, 8.59, 7.4, 13.39]",25
"[6.87, 0.85, 11.67, 5.65]",25
"[0.17, 0.15, 4.97, 4.95]",16
"[7.71, 2.55, 12.51, 7.35]",25
"[1.12, 6.37, 5.92, 11.17]",20
"[3.51, 0.71, 8.31, 5.51]",25
"[1.63, 5.38, 6.43, 10.18]",25
"[1.72, 2.78, 6.52, 7.58]",25
"[7.26, 4.64, 12.06, 9.44]",25
"[3.28, 4.83, 8.08, 9.63]",25
"[0.24, 3.94, 5.04, 8.74]",25
"[4.29, 1.92, 9.09, 6.72]",25
"[1.11, 9.18, 5.91, 13.98]",16
"[5.2, 2.13, 10.0, 6.93]",20
"[6.18, 8.33, 10.98, 13.13]",20
"[0.21, 0.18, 5.01, 4.98]",20
"[1.49, 7.33, 6.29, 12.13]",25
"[1.63, 7.19, 6.43, 11.99]",20
"[6.92, 5.56, 11.72, 10.36]",25
"[2.25, 9.95, 7.05, 14.75]",25
"[8.14, 5.27, 12.94, 10.07]",20
"[2.28, 6.61, 7.08, 11.41]",25
"[4.03, 5.87, 8.83, 10.67]",20
"[3.28, 6.44, 8.08, 11.24]",25
"[0.6, 3.05, 5.4, 7.85]",20
"[9.87, 8.93, 14.67, 13.73]",25
"[3.13, 8.76, 7.93, 13.56]",20
"[3.17, 9.58, 7.97, 14.38]",20
"[7.59, 4.24, 12.39, 9.04]",25
"[2.57, 0.09, 7.37, 4.89]",20
"[8.96, 0.39, 13.76, 5.19]",25
"[8.36, 9.81, 13.16, 14.61]",25
"[5.82, 1.75, 10.62, 6.55]",25
