SRC Query,Depth,BBoxes,Data Size
"[-37.73, 68.31, -9.2, 77.6]",8,"[-48.2246696949, 55.2741909027, 26.0722728814, 177.45290404]",158
"[-9.51, 32.38, 6.09, 59.0]",14,"[-13.01292252, -40.517769731, 13.0629032294, 76.5931798333]",3
"[-40.89, 91.36, -38.97, 106.42]",15,"[-48.2246696949, 55.2741909027, -37.8220683333, 144.9918619833]",1
"[11.34, -33.66, 12.41, -9.22]",15,"[0.0, -66.004679203, 18.0233940833, 55.2741909027]",1
"[-30.35, 112.39, 1.36, 114.38]",8,"[-48.2246696949, 55.2741909027, 26.0722728814, 177.45290404]",158
"[-46.24, 124.48, -27.65, 137.86]",10,"[-48.2246696949, 55.2741909027, -27.49000215, 153.1931578167]",39
"[-31.3, -167.01, -16.59, -158.81]",15,"[-48.2246696949, -176.30859375, 21.2973614902, -157.8613822167]",1
"[-14.01, -101.66, 3.1, -93.16]",1,"[-48.2246696949, -176.30859375, 37.7596465333, 177.45290404]",20178
"[-31.13, -83.5, -15.2, -81.8]",7,"[-48.2246696949, -97.7233511209, 27.9543021384, -81.56045365]",315
"[17.22, 29.4, 36.3, 36.44]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[29.33, -137.59, 58.27, -125.78]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[8.15, 123.61, 32.26, 138.32]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[16.63, -79.15, 39.41, -59.06]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[20.73, -14.48, 49.22, 5.66]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-45.53, 79.08, -36.64, 93.54]",12,"[-48.2246696949, 55.2741909027, -33.8343696667, 151.0641614244]",9
"[-34.71, 48.86, -15.88, 71.77]",10,"[-48.2246696949, -80.1882907333, 13.0629032294, 80.2613818645]",39
"[-18.95, -13.47, -3.69, 12.82]",14,"[-23.58720582, -43.96218752, 0.0, 55.2741909027]",3
"[-7.52, -19.47, 6.26, -17.51]",14,"[-19.63402152, -40.517769731, 18.0233940833, 55.2741909027]",3
"[-44.83, 138.58, -20.98, 158.85]",8,"[-48.2246696949, 55.2741909027, 26.0722728814, 177.45290404]",158
"[-17.47, -15.46, -10.94, 17.45]",14,"[-23.58720582, -43.96218752, 0.0, 55.2741909027]",3
"[11.98, 99.22, 30.51, 107.76]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[-8.08, 8.74, 23.86, 24.66]",12,"[-23.58720582, -66.016650533, 25.7479190667, 55.2741909027]",10
"[-27.18, 130.23, -8.38, 131.42]",15,"[-27.2809503, 121.569266, 25.079669, 153.0325043]",1
"[13.01, 107.51, 40.67, 132.57]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[15.0, 3.48, 32.85, 18.32]",2,"[-48.2246696949, -97.80779924, 37.7596465333, 177.45290404]",10089
"[-43.84, 6.25, -14.57, 13.74]",10,"[-48.2246696949, -77.91519485, 25.7479190667, 55.2741909027]",39
"[-8.79, -62.04, 7.96, -49.8]",15,"[-19.63402152, -66.016650533, 18.0233940833, -40.517769731]",1
"[-6.15, 19.84, 15.11, 35.72]",14,"[-19.63402152, -40.517769731, 18.0233940833, 55.2741909027]",3
"[-46.04, -119.55, -37.58, -99.56]",3,"[-48.2246696949, -176.30859375, 34.0736532784, -97.80779924]",5044
"[19.05, 78.98, 45.99, 106.5]",0,"[-48.2246696949, -176.30859375, 63.40343715, 177.45290404]",40356
"[-28.28, 39.27, 0.07, 42.97]",12,"[-33.42150682, -46.67346882, 18.4374157482, 55.2741909027]",10
"[-46.92, 65.69, -45.45, 74.8]",15,"[-48.2246696949, 55.2741909027, -37.8220683333, 144.9918619833]",1
"[-39.67, -66.0, -18.37, -62.74]",10,"[-48.2246696949, -77.91519485, 25.7479190667, 55.2741909027]",39
"[-35.75, -122.46, -17.62, -112.59]",3,"[-48.2246696949, -176.30859375, 34.0736532784, -97.80779924]",5044
"[7.38, -73.18, 23.15, -56.79]",11,"[-23.58720582, -77.91519485, 25.7479190667, 55.2741909027]",20
"[-46.38, -41.5, -32.82, -34.39]",15,"[-48.2246696949, -49.26710212, -25.43722915, 18.4074161167]",1
"[-39.73, -12.93, -9.5, -5.14]",10,"[-48.2246696949, -77.91519485, 25.7479190667, 55.2741909027]",39
"[-0.9, -169.64, 26.64, -168.06]",6,"[-48.2246696949, -176.30859375, 33.6800326268, -157.8432988333]",630
"[-36.78, -124.99, -12.43, -101.1]",3,"[-48.2246696949, -176.30859375, 34.0736532784, -97.80779924]",5044
"[4.77, -105.66, 23.47, -72.96]",1,"[-48.2246696949, -176.30859375, 37.7596465333, 177.45290404]",20178
