SRC Query,Depth,BBoxes,Data Size
"[35.96, -115.78, 36.94, -114.79]",7,"[35.321751, -116.251694, 37.009014, -114.294258]",165
"[37.97, -123.89, 38.96, -122.91]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[34.86, -121.86, 35.84, -120.91]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.81, -116.29, 39.76, -115.3]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[38.06, -120.43, 39.04, -119.45]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[40.66, -118.8, 41.62, -117.81]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[33.17, -121.19, 34.12, -120.22]",9,"[32.541302, -124.389343, 34.529282, -119.916641]",41
"[40.56, -121.75, 41.55, -120.76]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[40.29, -122.97, 41.28, -122.01]",4,"[39.543308, -123.049553, 42.017231, -121.790939]",1316
"[32.85, -118.0, 33.8, -117.04]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[34.32, -122.3, 35.29, -121.35]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.76, -117.11, 37.76, -116.11]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[32.62, -123.78, 33.59, -122.82]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[38.19, -122.92, 39.19, -121.95]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[36.07, -119.86, 37.02, -118.87]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[34.17, -122.22, 35.14, -121.26]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[32.87, -116.01, 33.85, -115.01]",4,"[32.541302, -116.742416, 34.003124, -114.294258]",1316
"[34.84, -120.99, 35.84, -119.99]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[37.06, -118.02, 38.05, -117.03]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[38.12, -123.99, 39.11, -123.03]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[40.08, -119.62, 41.06, -118.66]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.12, -122.17, 38.12, -121.22]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[36.25, -121.37, 37.23, -120.39]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[40.87, -117.62, 41.86, -116.62]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[36.73, -121.41, 37.72, -120.42]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[34.22, -123.59, 35.22, -122.62]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[34.75, -123.37, 35.72, -122.37]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[39.63, -121.83, 40.6, -120.84]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[35.02, -117.27, 36.02, -116.28]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
