SRC Query,Depth,BBoxes,Data Size
"[[(38.42102956078759, 39.038001613658174), (-119.8247330366689, -119.3295830776075)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(41.39505644990478, 42.017231), (-122.02644524129073, -121.41181612084493)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(40.88076192433223, 41.573911480190866), (-117.58820050979119, -117.16447467647718)]]",6,"[[40.213436, 42.017231], [-120.495163, -114.294258]]",329
"[[(38.00853683608256, 38.25014228995697), (-123.38132315083304, -122.75510916762276)]]",5,"[[37.009014, 38.777004], [-124.389343, -122.457283]]",657
"[[(37.25546643668327, 37.84388308143103), (-120.13295407237153, -119.91925667783966)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(33.34589932325582, 34.28185744840495), (-119.49063783996132, -119.2358684880765)]]",7,"[[32.541302, 34.444286], [-119.686722, -119.04274]]",164
"[[(36.29072888831362, 36.97712714617903), (-119.92649591224193, -119.38479795784171)]]",3,"[[35.551353, 37.009014], [-124.389343, -117.970444]]",2631
"[[(35.19363523915947, 35.69203260797817), (-116.71348493602763, -116.30998602652852)]]",7,"[[34.925854, 35.907158], [-116.941383, -116.251694]]",164
"[[(37.2473687954387, 37.53762166505331), (-114.6551128589617, -114.294258)]]",6,"[[37.009014, 37.653175], [-119.082748, -114.294258]]",329
"[[(37.50294140129227, 38.393466631442344), (-116.99505327880769, -116.06499821091153)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(37.34570706354442, 37.95774952115522), (-119.35053144007469, -118.55377868921882)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(34.94853606306503, 35.53142250806311), (-116.48290738432438, -115.96674056553229)]]",5,"[[34.925854, 37.009014], [-116.941383, -114.294258]]",658
"[[(36.00966676452795, 36.86846460539203), (-115.37679285241907, -114.52763195570823)]]",13,"[[35.507545, 37.009014], [-115.441704, -114.294258]]",3
"[[(34.78771228730365, 35.763116374793924), (-117.25250342498514, -116.94373555890394)]]",7,"[[34.691856, 35.764568], [-117.46743, -116.941383]]",164
"[[(34.6075063457175, 35.004141425953414), (-123.34056513553544, -122.6720099974944)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(37.21110341546348, 38.18673884102702), (-119.90661019939682, -118.99616806287081)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(37.90895969300649, 38.81408333798569), (-120.20825868578711, -119.69812460986746)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(34.35817122915298, 34.630340289273136), (-123.41522351855029, -122.4579928529534)]]",6,"[[32.541302, 34.877285], [-124.389343, -119.686722]]",328
"[[(34.7280969927552, 35.280655951847905), (-115.99918902448505, -115.02190712339026)]]",4,"[[34.003124, 37.009014], [-116.941383, -114.294258]]",1316
"[[(37.02026920935862, 37.29974397466387), (-116.32961965496266, -116.13133494794363)]]",6,"[[37.009014, 37.653175], [-119.082748, -114.294258]]",329
"[[(34.959574483441465, 35.388818015140544), (-120.76792024763668, -119.97152405253621)]]",5,"[[34.877285, 35.551353], [-124.389343, -119.04274]]",658
"[[(34.01216062595389, 34.33781861299293), (-120.48374749444741, -119.50013837618647)]]",5,"[[32.541302, 34.877285], [-124.389343, -119.04274]]",657
"[[(34.85918585648225, 35.279903874823106), (-115.23578638009742, -114.3980652987871)]]",4,"[[34.003124, 37.009014], [-116.941383, -114.294258]]",1316
"[[(40.39543105782958, 41.03432650395921), (-124.17419399369274, -123.83036002541057)]]",4,"[[39.543308, 42.017231], [-124.389343, -123.049553]]",1315
"[[(37.7144472173651, 38.18733868935877), (-121.7835039970127, -120.82748992865638)]]",4,"[[37.009014, 38.773846], [-121.790939, -120.322968]]",1315
"[[(34.2319789038995, 34.83866844464559), (-114.89144527894226, -114.66923292280946)]]",6,"[[34.003124, 34.925854], [-115.719757, -114.294258]]",329
"[[(33.654209609047626, 34.12532775807891), (-123.79386387518497, -122.98983594247471)]]",13,"[[32.541302, 34.512501], [-124.389343, -120.432167]]",2
"[[(39.919115108794365, 40.25215600283891), (-114.94697461641526, -114.294258)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(38.15102510544389, 38.71045495747754), (-117.60923386570164, -116.72508587258143)]]",8,"[[37.908634, 38.773846], [-119.214043, -114.294258]]",83
"[[(36.41193094588314, 36.68109086610402), (-114.65908966068929, -114.294258)]]",13,"[[35.507545, 37.009014], [-115.441704, -114.294258]]",3
"[[(35.616201867235496, 35.86330779960585), (-121.75969470273364, -121.4487377650855)]]",8,"[[35.551353, 35.965759], [-124.389343, -120.873558]]",82
"[[(40.97125308695908, 41.96193264215539), (-119.51543452215806, -118.67855335505185)]]",6,"[[40.213436, 42.017231], [-120.495163, -114.294258]]",329
"[[(40.93282164029455, 41.69433718862883), (-122.10933564958707, -121.2299380297792)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(34.012671502398845, 34.948545592281725), (-115.3762911033649, -114.87718866235187)]]",4,"[[34.003124, 37.009014], [-116.941383, -114.294258]]",1316
"[[(41.64800517342505, 42.017231), (-120.77627404244173, -119.80927780293253)]]",5,"[[40.213436, 42.017231], [-120.90374, -114.294258]]",658
"[[(36.40296430119895, 36.646030359549066), (-121.38943162989527, -120.67631047690683)]]",5,"[[36.274315, 37.009014], [-124.389343, -119.712936]]",658
"[[(37.06851106133379, 38.06313760103961), (-118.44458007550922, -118.0739535189083)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
