BRC Query,Data Size
"[[(42284416.66, 45620649.71), (40.99, 43.28), (-77.63, -59.66)]]",0
"[[(47035690.21, 50140788.41), (31.53, 32.67), (-46.86, -29.52)]]",0
"[[(48052464.24, 48060756.49), (36.49, 41.14), (-101.74, -65.06)]]",0
"[[(49330674.83, 49451104.46), (30.56, 34.3), (-37.51, -22.12)]]",0
"[[(43039830.44, 44701647.33), (30.61, 32.73), (-82.83, -63.11)]]",0
"[[(43191262.47, 44100153.83), (33.29, 36.61), (-96.23, -94.42)]]",0
"[[(48744152.2, 50934838.64), (39.27, 41.21), (-32.68, 0.78)]]",0
"[[(42160641.61, 43470418.57), (40.39, 44.98), (-37.76, -20.83)]]",0
"[[(48674868.65, 51313772.04), (34.49, 38.46), (-42.64, -9.7)]]",0
"[[(45691691.38, 48010514.64), (30.69, 32.92), (-50.33, -33.69)]]",0
"[[(42639393.49, 44799941.02), (40.13, 44.54), (-88.55, -70.98)]]",0
"[[(45720559.99, 48785184.32), (37.56, 40.55), (-78.15, -76.03)]]",0
"[[(41449619.13, 44218740.32), (44.09, 48.09), (-86.84, -79.41)]]",0
"[[(45663717.54, 49530021.49), (41.09, 44.82), (-44.64, -34.88)]]",0
"[[(45769660.88, 49519397.21), (38.36, 41.68), (-98.08, -76.39)]]",0
"[[(49842233.5, 49864710.57), (41.27, 46.42), (-42.3, -13.35)]]",0
"[[(48482919.47, 50524886.75), (38.13, 41.28), (-117.35, -83.51)]]",0
"[[(46286169.39, 47072911.17), (37.33, 40.78), (-90.17, -76.11)]]",0
"[[(45996621.09, 48451215.77), (38.85, 42.17), (-119.9, -110.23)]]",0
"[[(42678010.2, 44978954.63), (42.36, 47.4), (-50.36, -18.54)]]",0
"[[(43395280.21, 46709116.81), (39.71, 41.13), (-120.92, -119.37)]]",0
"[[(47990979.38, 48973461.31), (31.75, 35.91), (-91.29, -87.67)]]",0
"[[(42516467.29, 44592693.62), (32.58, 34.96), (-58.09, -39.92)]]",0
"[[(44008058.73, 45873232.16), (30.54, 33.49), (-84.37, -76.27)]]",0
"[[(42049231.1, 45591695.88), (37.41, 39.47), (-67.67, -35.83)]]",0
"[[(41241379.57, 41311710.77), (32.27, 36.9), (-107.94, -80.34)]]",0
"[[(47279880.55, 49424300.32), (33.32, 39.25), (-50.29, -29.79)]]",0
"[[(43100424.95, 45653508.04), (35.78, 39.69), (-93.38, -68.56)]]",0
"[[(41590145.26, 42765717.51), (43.87, 49.29), (-94.72, -61.31)]]",0
"[[(43901150.55, 47599003.12), (40.71, 43.81), (-99.61, -98.29)]]",0
"[[(49122064.36, 49271337.61), (41.78, 47.64), (-70.86, -63.39)]]",0
