SRC Query,Depth,BBoxes,Data Size
"[[(52758171.34, 53263614.39), (45.13, 46.78), (-91.74, -84.31)]]",0,"[(41050144.0, 54173030.0), (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",1000
"[[(41508146.46, 42670048.62), (42.14, 43.32), (-76.32, -70.67)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(41635077.46, 41882933.3), (46.47, 47.6), (-47.73, -46.46)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(43609230.61, 44857437.76), (41.09, 42.6), (-44.32, -41.83)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(41850660.88, 42146260.53), (41.6, 43.56), (-115.97, -104.47)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(42795570.4, 43710131.92), (44.38, 45.46), (-72.54, -62.77)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(47582329.92, 48178525.93), (42.7, 43.74), (-71.1, -58.97)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
"[[(50265733.15, 50932240.53), (40.75, 41.93), (-57.66, -49.97)]]",0,"[(41050144.0, 54173030.0), (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",1000
"[[(52263795.38, 52903229.03), (46.82, 48.36), (-17.96, -7.49)]]",0,"[(41050144.0, 54173030.0), (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",1000
"[[(49039009.41, 49555880.71), (48.02, 50.0), (-16.5, -10.74)]]",1,"[[41050144.0, 50885836.0], (30.2015573297, 50.381005442), (-122.4271774292, 6.740224373)]",500
