SRC Query,Depth,BBoxes,Data Size
"[33.572908, -123.802018, 35.039538, -122.248706]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[35.457444, -116.881731, 36.924074, -115.328419]",5,"[34.925854, -116.941383, 37.009014, -114.294258]",658
"[36.422912, -117.550883, 37.889542, -115.997571]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[38.095889, -121.440788, 39.562519, -119.887476]",3,"[37.808262, -121.790939, 40.125786, -114.294258]",2631
"[32.646927, -117.99611, 34.113557, -116.442798]",1,"[32.541302, -124.389343, 37.009014, -114.294258]",10524
"[33.084505, -121.914777, 34.551135, -120.361465]",8,"[32.541302, -124.389343, 34.609451, -119.916641]",82
"[37.340913, -118.560577, 38.807543, -117.007265]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.65945, -119.179921, 35.12608, -117.626609]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[40.228218, -122.398405, 41.694848, -120.845093]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[34.843642, -116.528221, 36.310272, -114.974909]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[33.914686, -119.671186, 35.381316, -118.117874]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[37.801551, -118.743037, 39.268181, -117.189725]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[38.011498, -118.492394, 39.478128, -116.939082]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[36.750274, -117.230031, 38.216904, -115.676719]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[36.917682, -122.912981, 38.384312, -121.359669]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[38.617481, -119.418351, 40.084111, -117.865039]",6,"[38.578175, -120.234833, 40.125786, -114.294258]",329
"[40.522444, -118.986905, 41.989074, -117.433593]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[35.272386, -123.81964, 36.739016, -122.266328]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.901263, -117.492977, 37.367893, -115.939665]",2,"[34.735394, -120.2724, 39.192303, -114.294258]",5262
"[40.037071, -118.492216, 41.503701, -116.938904]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.638603, -124.159913, 38.105233, -122.606601]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[33.304118, -118.915375, 34.770748, -117.362063]",2,"[32.541302, -119.324493, 37.009014, -116.844749]",5262
"[37.934891, -123.512484, 39.401521, -121.959172]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[36.864982, -122.353176, 38.331612, -120.799864]",2,"[34.735394, -124.389343, 39.192303, -120.2724]",5262
"[33.777044, -122.39241, 35.243674, -120.839098]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[38.717724, -119.783847, 40.184354, -118.230535]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[34.582744, -123.908795, 36.049374, -122.355483]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.321344, -119.250604, 39.787974, -117.697292]",4,"[37.808262, -120.781853, 40.125786, -114.294258]",1316
"[37.657764, -124.105059, 39.124394, -122.551747]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[39.756099, -120.198672, 41.222729, -118.64536]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
