SRC Query,Depth,BBoxes,Data Size
"[[(19144769.94, 19902934.9), (-90.0, -501495.91), (-176.30859375, -277579.92)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(12222108.86, 13161337.13), (-90.0, 405.658498), (-176.30859375, -435113.63)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(42781017.24, 43808739.47), (-90.0, -387834.34), (-176.30859375, -468816.89)]]",9,"[[40423503.0, 44747854.0], [-90.0, 33.3058828833], [-176.30859375, -117.1558105946]]",12578
"[[(15496606.92, 16370895.21), (-90.0, 405.658498), (-176.30859375, -84733.58)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(38242051.73, 39122698.78), (-90.0, -359275.99), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(12768890.09, 12882999.1), (-90.0, -13859.1), (-176.30859375, -246110.69)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(20941884.36, 21335549.78), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(21651733.09, 22145883.09), (-90.0, -335135.25), (-176.30859375, -169158.03)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(13082793.44, 13991709.95), (-90.0, -547305.23), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(15993628.34, 16509222.03), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(16261567.56, 16822915.72), (-90.0, -181993.62), (-176.30859375, -401715.75)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(24895816.62, 25777867.71), (-90.0, -156798.43), (-176.30859375, -214901.58)]]",15,"[[278258.0, 25814981.0], [-90.0, 21.3213214833], [-176.30859375, -157.8619302333]]",194
"[[(22296585.48, 22800452.64), (-90.0, 405.658498), (-176.30859375, -395629.27)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(38536048.9, 39305702.6), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(37934010.82, 38084371.87), (-90.0, -534902.42), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(5416722.98, 6329377.72), (-90.0, 405.658498), (-176.30859375, -544914.29)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(27905119.8, 28384875.09), (-90.0, 405.658498), (-176.30859375, -487032.1)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(21747876.6, 22305972.73), (-90.0, -295957.58), (-176.30859375, -429944.85)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(22035330.55, 22099407.71), (-90.0, 405.658498), (-176.30859375, -36227.08)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(49506962.71, 49890702.94), (-90.0, -419371.74), (-176.30859375, 177.462490797)]]",2,"[[44747854.0, 54364926.0], [-90.0, 40.465739403], (-176.30859375, 177.462490797)]",1610327
"[[(27862953.93, 28553453.7), (-90.0, -120403.28), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(36325135.9, 36812167.17), (-90.0, -664866.22), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(46898612.84, 47758383.8), (-90.0, 405.658498), (-176.30859375, -573252.39)]]",1,"[[44747854.0, 54364926.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220656
"[[(3323502.95, 4013298.15), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(5299316.26, 5635971.08), (-90.0, -540581.31), (-176.30859375, -8248.74)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(30503171.1, 30733470.87), (-90.0, 405.658498), (-176.30859375, -44299.18)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(30780248.65, 30995561.73), (-90.0, -448623.71), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(16976441.28, 17808566.19), (-90.0, 405.658498), (-176.30859375, -372210.27)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(34034536.37, 34853999.96), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(48692562.33, 49346895.45), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[44747854.0, 54364926.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220656
"[[(51479615.74, 52326574.72), (-90.0, -524954.3), (-176.30859375, -567194.14)]]",6,"[[49821996.0, 54364926.0], [-90.0, 33.0560728], [-176.30859375, -97.7368319035]]",100544
"[[(2050441.4, 2753919.65), (-90.0, 405.658498), (-176.30859375, -394248.01)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(52797126.26, 53696817.91), (-90.0, -727186.46), (-176.30859375, 177.462490797)]]",2,"[[44747854.0, 54364926.0], [-90.0, 40.465739403], (-176.30859375, 177.462490797)]",1610327
"[[(12065655.75, 13038539.29), (-90.0, -54819.07), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(34157619.05, 34869149.26), (-90.0, -398878.57), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
