SRC Query,Depth,BBoxes,Data Size
"[[(11048501.11, 21064479.39), (-90.0, -7018769.78), (-176.30859375, -25522.23)]]",20,"[[278258.0, 24542773.0], [-90.0, 21.316208007], [-176.30859375, -157.8627070785]]",4
"[[(32154651.43, 35124174.12), (-90.0, 405.658498), (-176.30859375, -3271196.11)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(7012475.95, 13287811.1), (-90.0, 405.658498), (-176.30859375, -3056655.07)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(13862740.05, 19500173.6), (-90.0, 405.658498), (-176.30859375, -2771073.86)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(4866652.89, 15573653.58), (-90.0, -3581752.86), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(1156524.06, 1369096.17), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(28888867.89, 35370315.86), (-90.0, 405.658498), (-176.30859375, -3346046.15)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(9694352.53, 17410974.17), (-90.0, 405.658498), (-176.30859375, 177.462490797)]]",1,"[[278258.0, 44747854.0], (-90.0, 405.658498), (-176.30859375, 177.462490797)]",3220655
"[[(2758261.03, 6311393.92), (-90.0, -1098715.83), (-176.30859375, 177.462490797)]]",2,"[[278258.0, 44747854.0], [-90.0, 39.0926514], (-176.30859375, 177.462490797)]",1610324
"[[(13371754.89, 24548410.9), (-90.0, -3898686.28), (-176.30859375, -2902004.79)]]",18,"[[278258.0, 25056531.0], [-90.0, 21.3169826066], [-176.30859375, -157.8627070785]]",17
