BRC Query,Data Size
"[[(1.78, 3.17), (23.71, 27.26)]]",8
"[[(15.0, 19.16), (6.94, 8.57)]]",10
"[[(52.0, 54.55), (83.17, 86.78)]]",9
"[[(85.45, 89.79), (56.77, 58.54)]]",8
"[[(20.12, 22.56), (24.2, 28.46)]]",8
"[[(72.1, 74.59), (64.13, 67.22)]]",6
"[[(83.09, 85.38), (81.15, 83.26)]]",4
"[[(22.54, 23.65), (24.43, 26.68)]]",2
"[[(54.9, 59.81), (5.5, 9.08)]]",20
"[[(65.2, 71.09), (14.48, 18.9)]]",24
"[[(68.75, 73.31), (70.66, 73.88)]]",15
"[[(55.19, 60.87), (5.84, 10.03)]]",25
"[[(62.37, 66.54), (79.43, 85.3)]]",24
"[[(34.4, 39.8), (91.25, 94.84)]]",15
"[[(25.24, 30.53), (82.46, 86.93)]]",20
"[[(39.53, 45.44), (1.1, 3.85)]]",12
"[[(8.01, 9.97), (41.47, 45.07)]]",4
"[[(3.68, 5.21), (17.68, 22.72)]]",10
"[[(66.11, 70.71), (85.57, 86.63)]]",4
"[[(47.94, 50.71), (63.06, 65.18)]]",6
"[[(13.93, 19.46), (7.95, 10.43)]]",18
"[[(50.87, 55.98), (84.98, 87.14)]]",15
"[[(43.94, 46.68), (79.41, 81.53)]]",6
"[[(25.72, 29.17), (4.96, 8.1)]]",16
"[[(75.43, 77.72), (86.71, 90.17)]]",8
"[[(34.56, 39.44), (89.25, 93.66)]]",20
"[[(75.35, 81.04), (25.01, 28.63)]]",18
"[[(35.25, 36.92), (61.32, 64.58)]]",3
"[[(55.41, 57.81), (80.53, 86.17)]]",12
"[[(35.16, 36.56), (4.2, 8.58)]]",4
"[[(11.35, 17.02), (64.48, 67.88)]]",18
"[[(86.52, 89.45), (55.42, 59.7)]]",12
"[[(62.72, 67.91), (48.85, 52.09)]]",20
"[[(69.61, 74.28), (65.21, 68.18)]]",15
"[[(65.82, 68.68), (24.54, 29.96)]]",15
"[[(30.09, 31.49), (68.73, 72.4)]]",4
"[[(21.05, 25.13), (34.81, 37.92)]]",12
"[[(15.9, 20.98), (62.1, 64.82)]]",10
"[[(64.26, 69.55), (39.09, 42.35)]]",15
"[[(57.29, 61.85), (0.26, 3.57)]]",12
"[[(33.71, 37.84), (75.46, 79.16)]]",16
"[[(61.91, 67.51), (45.11, 50.81)]]",30
"[[(91.58, 95.06), (61.69, 67.26)]]",24
"[[(49.31, 53.02), (43.2, 44.87)]]",4
"[[(48.3, 50.08), (88.66, 92.32)]]",8
"[[(39.68, 41.14), (69.1, 72.91)]]",6
"[[(12.32, 14.14), (64.92, 67.56)]]",6
"[[(0.78, 5.95), (25.01, 26.73)]]",5
"[[(37.32, 40.39), (75.07, 77.98)]]",6
"[[(23.59, 26.28), (36.75, 42.54)]]",18
"[[(11.9, 17.65), (9.73, 12.93)]]",18
"[[(76.27, 82.03), (61.1, 63.99)]]",12
"[[(88.99, 94.56), (39.18, 44.23)]]",30
"[[(57.19, 60.99), (81.95, 85.61)]]",12
"[[(20.03, 24.07), (86.12, 90.82)]]",16
"[[(71.62, 74.62), (89.53, 91.65)]]",6
"[[(47.31, 52.69), (29.5, 31.53)]]",10
"[[(5.53, 9.16), (44.72, 46.1)]]",8
"[[(72.37, 78.2), (82.93, 83.96)]]",6
"[[(68.24, 71.32), (42.41, 45.29)]]",9
"[[(75.72, 81.57), (84.44, 87.19)]]",18
"[[(42.72, 44.28), (8.87, 13.38)]]",10
"[[(28.26, 29.64), (89.81, 93.21)]]",4
"[[(88.15, 89.78), (23.66, 28.81)]]",5
"[[(7.19, 8.6), (62.21, 66.07)]]",4
"[[(27.17, 32.89), (51.17, 56.28)]]",25
"[[(16.7, 19.56), (17.94, 20.23)]]",9
"[[(83.72, 89.62), (64.5, 68.94)]]",24
"[[(11.56, 13.8), (3.67, 5.82)]]",4
"[[(36.97, 40.31), (21.89, 24.71)]]",12
"[[(76.77, 82.0), (12.97, 14.19)]]",12
"[[(66.75, 67.83), (17.06, 19.51)]]",2
"[[(88.59, 90.76), (46.55, 49.12)]]",6
"[[(51.65, 53.19), (83.48, 86.97)]]",6
"[[(76.38, 78.87), (57.44, 59.97)]]",4
"[[(7.12, 12.35), (44.94, 48.5)]]",20
"[[(7.94, 10.5), (89.08, 92.73)]]",9
"[[(71.75, 73.99), (56.59, 60.15)]]",8
"[[(34.71, 36.68), (17.93, 20.09)]]",6
"[[(75.58, 76.94), (51.5, 52.62)]]",1
"[[(91.53, 95.82), (23.59, 26.71)]]",12
"[[(54.24, 57.98), (80.51, 83.79)]]",9
"[[(30.24, 32.93), (87.08, 92.77)]]",10
"[[(2.75, 8.46), (66.75, 70.51)]]",24
"[[(83.05, 85.68), (34.08, 38.57)]]",8
"[[(45.43, 47.83), (9.54, 11.69)]]",4
"[[(76.39, 81.17), (70.96, 74.66)]]",20
"[[(82.77, 88.28), (1.12, 4.39)]]",18
"[[(56.29, 57.77), (88.09, 90.48)]]",2
"[[(89.59, 92.62), (26.33, 30.31)]]",12
"[[(5.44, 10.38), (18.25, 19.44)]]",5
"[[(47.6, 52.0), (38.56, 42.06)]]",20
"[[(74.97, 76.82), (75.87, 79.11)]]",8
"[[(39.45, 42.68), (81.72, 85.6)]]",12
"[[(44.2, 46.44), (11.88, 15.92)]]",8
"[[(7.94, 13.66), (32.74, 35.86)]]",18
"[[(73.88, 79.1), (15.83, 19.24)]]",24
"[[(74.09, 78.58), (38.67, 43.78)]]",20
"[[(46.9, 51.55), (59.13, 64.42)]]",25
"[[(92.84, 96.73), (82.0, 85.6)]]",16
"[[(54.84, 60.78), (82.33, 88.22)]]",36
"[[(89.32, 92.12), (27.55, 31.72)]]",12
"[[(85.1, 86.83), (72.68, 74.08)]]",2
"[[(3.33, 5.3), (11.39, 15.87)]]",8
"[[(9.3, 14.27), (62.63, 67.36)]]",25
"[[(26.28, 31.47), (46.42, 52.22)]]",30
"[[(79.73, 81.04), (34.85, 39.07)]]",10
"[[(84.42, 86.54), (1.68, 6.17)]]",10
"[[(43.35, 48.14), (35.63, 39.65)]]",20
"[[(35.97, 37.08), (34.78, 39.78)]]",10
"[[(85.15, 90.72), (37.65, 43.15)]]",30
"[[(67.54, 72.19), (8.76, 12.11)]]",20
"[[(41.6, 43.77), (47.24, 49.86)]]",4
"[[(25.05, 30.29), (76.72, 80.6)]]",20
"[[(20.8, 25.07), (35.49, 38.7)]]",15
"[[(66.7, 69.38), (29.21, 34.28)]]",15
"[[(37.27, 39.7), (46.78, 48.29)]]",4
"[[(21.8, 26.94), (48.81, 53.78)]]",25
"[[(19.18, 24.88), (92.13, 97.46)]]",25
"[[(55.56, 59.82), (70.34, 76.02)]]",24
"[[(87.02, 90.29), (52.39, 53.8)]]",3
"[[(50.41, 54.38), (12.19, 14.1)]]",8
"[[(85.69, 88.88), (33.41, 35.18)]]",6
"[[(79.85, 85.45), (66.84, 72.17)]]",36
"[[(59.84, 65.47), (40.85, 42.36)]]",12
"[[(19.4, 21.04), (64.29, 67.8)]]",6
"[[(70.21, 73.26), (87.48, 88.86)]]",3
"[[(19.09, 22.53), (69.84, 71.21)]]",6
"[[(27.97, 29.59), (75.72, 81.58)]]",12
"[[(2.74, 4.57), (42.26, 44.48)]]",4
"[[(42.61, 45.31), (38.33, 42.14)]]",12
"[[(57.88, 59.7), (28.79, 34.07)]]",12
"[[(36.44, 40.54), (22.32, 24.0)]]",8
"[[(14.97, 18.32), (8.4, 10.0)]]",8
"[[(35.93, 39.8), (58.09, 61.22)]]",12
"[[(29.85, 35.6), (65.3, 68.86)]]",18
"[[(8.23, 9.58), (65.64, 70.54)]]",5
"[[(42.14, 44.83), (70.69, 71.81)]]",2
"[[(19.61, 23.66), (36.71, 41.43)]]",20
"[[(79.91, 83.16), (14.55, 16.1)]]",8
"[[(44.83, 49.44), (73.21, 75.86)]]",10
"[[(2.01, 7.17), (87.4, 89.04)]]",10
"[[(36.45, 40.51), (22.57, 24.1)]]",8
"[[(69.54, 74.73), (59.29, 63.14)]]",20
"[[(73.11, 79.0), (1.38, 4.69)]]",18
"[[(75.18, 78.7), (47.53, 48.98)]]",3
"[[(0.32, 5.81), (17.73, 22.78)]]",25
"[[(25.18, 28.75), (83.96, 89.01)]]",18
"[[(68.94, 71.07), (25.03, 30.81)]]",15
"[[(14.2, 16.01), (69.9, 75.67)]]",12
"[[(16.96, 22.64), (37.58, 43.36)]]",36
"[[(78.95, 80.02), (92.82, 93.92)]]",2
"[[(30.94, 36.39), (2.04, 4.88)]]",12
"[[(89.07, 93.17), (65.82, 71.23)]]",24
"[[(42.35, 46.51), (76.73, 78.83)]]",8
"[[(83.14, 84.55), (61.11, 66.52)]]",5
"[[(65.76, 67.38), (41.43, 43.63)]]",4
"[[(44.91, 47.91), (24.42, 30.03)]]",18
"[[(51.88, 57.13), (78.84, 83.34)]]",30
"[[(64.1, 69.08), (47.6, 49.47)]]",10
"[[(7.87, 12.1), (10.05, 15.13)]]",25
"[[(27.95, 33.84), (1.6, 4.7)]]",18
"[[(22.26, 27.47), (67.87, 73.8)]]",30
"[[(50.51, 55.27), (83.92, 86.16)]]",15
"[[(15.47, 21.3), (27.34, 31.54)]]",24
"[[(69.2, 75.09), (0.38, 4.98)]]",24
"[[(23.13, 28.15), (52.04, 54.67)]]",10
"[[(29.77, 34.42), (71.8, 75.0)]]",20
"[[(20.92, 26.49), (1.86, 2.89)]]",6
"[[(44.1, 45.25), (5.82, 9.26)]]",4
"[[(40.59, 43.59), (22.47, 25.75)]]",9
"[[(91.66, 93.9), (80.29, 84.7)]]",8
"[[(72.9, 76.45), (79.09, 80.71)]]",4
"[[(81.34, 86.78), (8.21, 12.11)]]",20
"[[(11.12, 15.63), (29.93, 34.96)]]",20
"[[(82.7, 86.83), (59.18, 62.77)]]",12
"[[(34.62, 37.84), (78.18, 83.75)]]",15
"[[(28.3, 34.15), (18.8, 23.58)]]",30
"[[(22.72, 26.6), (29.06, 30.84)]]",4
"[[(28.39, 29.4), (34.34, 37.77)]]",3
"[[(45.84, 51.43), (65.25, 69.96)]]",24
"[[(28.06, 30.73), (57.71, 60.41)]]",6
