BRC Query,Data Size
"[37.28, -124.28, 38.34, -122.53]",406
"[37.35, -120.1, 39.13, -118.44]",1432
"[37.99, -118.53, 39.78, -116.71]",0
"[39.86, -119.25, 41.25, -117.98]",0
"[39.03, -118.88, 40.92, -117.73]",0
"[34.7, -117.39, 35.76, -115.5]",924
"[37.2, -118.5, 38.24, -117.2]",206
"[34.04, -119.38, 35.41, -118.24]",1526
"[37.42, -119.8, 38.95, -118.24]",944
"[36.7, -120.98, 37.71, -119.46]",1217
"[37.9, -124.21, 39.56, -123.16]",966
"[35.34, -121.93, 36.87, -120.59]",1468
"[33.96, -118.67, 35.35, -117.58]",1739
"[39.25, -122.54, 40.65, -121.43]",1416
"[38.65, -123.33, 39.96, -122.07]",1603
"[32.58, -117.17, 34.42, -115.29]",3544
"[34.73, -122.52, 36.04, -121.46]",29
"[39.36, -124.28, 40.88, -122.61]",2077
"[34.46, -120.48, 36.23, -118.78]",2849
"[38.78, -119.23, 39.79, -117.46]",0
"[32.96, -123.37, 34.07, -122.31]",0
"[36.99, -122.82, 38.31, -121.53]",2269
"[38.47, -117.82, 39.81, -116.26]",0
"[36.6, -123.8, 38.22, -122.42]",488
"[33.47, -118.96, 35.2, -117.17]",3815
"[38.41, -123.64, 39.45, -122.55]",1267
"[39.76, -117.84, 41.28, -116.81]",0
"[36.82, -122.4, 38.56, -121.24]",2488
"[33.17, -116.41, 34.62, -115.04]",1087
"[39.34, -123.6, 40.47, -121.93]",1633
"[34.93, -118.72, 36.14, -116.87]",1367
"[36.18, -122.98, 37.52, -121.66]",1005
"[38.77, -120.44, 40.27, -118.79]",610
"[37.66, -117.39, 39.52, -116.17]",0
"[34.92, -118.41, 36.3, -117.33]",859
"[35.85, -122.67, 37.28, -121.15]",1080
"[39.43, -116.67, 40.52, -115.34]",0
"[39.83, -119.99, 41.43, -118.89]",2
"[33.9, -119.02, 35.7, -117.91]",2256
"[34.91, -123.83, 36.07, -122.19]",0
"[36.37, -118.08, 37.59, -116.76]",587
"[33.3, -118.0, 34.4, -116.35]",2836
