BRC Query,Data Size
"[34.26, -117.17, 35.69, -115.3]",1213
"[36.99, -118.89, 38.11, -116.8]",628
"[35.16, -121.16, 37.64, -118.44]",5528
"[35.91, -121.84, 37.62, -119.76]",2509
"[38.25, -117.83, 41.03, -115.78]",0
"[33.13, -121.41, 35.61, -120.13]",1088
"[38.38, -120.72, 41.19, -117.88]",1870
"[32.82, -122.11, 35.42, -119.34]",1665
"[38.78, -121.26, 40.71, -118.93]",2223
"[32.67, -119.8, 34.8, -118.69]",920
"[37.03, -122.57, 39.81, -120.73]",5537
"[37.66, -120.26, 38.71, -117.91]",1064
"[34.68, -118.34, 36.3, -116.53]",1532
"[36.05, -118.54, 37.4, -115.99]",1384
"[37.81, -121.88, 39.31, -120.11]",2512
"[35.42, -117.66, 38.17, -116.25]",1118
"[36.45, -118.51, 37.98, -117.43]",707
"[33.68, -119.58, 35.23, -117.61]",3233
"[34.88, -120.51, 36.24, -118.0]",2953
"[32.87, -122.44, 34.37, -120.47]",0
"[39.01, -123.76, 41.58, -121.83]",3976
"[33.36, -119.2, 35.38, -117.5]",3356
"[35.4, -120.79, 37.09, -118.49]",3353
"[35.37, -117.6, 37.99, -115.91]",1159
"[37.8, -119.07, 40.03, -117.03]",152
"[38.38, -124.22, 39.71, -121.67]",2935
"[37.63, -119.2, 39.57, -118.0]",374
"[34.2, -118.92, 36.34, -117.19]",2791
"[37.5, -119.38, 38.8, -116.99]",513
"[38.62, -121.18, 40.57, -118.86]",2321
"[34.5, -121.39, 36.8, -118.82]",4832
"[34.68, -123.35, 37.11, -120.52]",2068
"[38.22, -119.07, 39.96, -116.3]",21
"[33.8, -123.03, 35.28, -120.73]",0
"[33.16, -122.27, 35.7, -120.61]",401
"[38.88, -120.44, 40.6, -119.22]",598
"[37.66, -122.25, 40.06, -120.0]",5262
"[35.82, -119.18, 37.47, -116.93]",2499
"[38.72, -121.98, 39.98, -119.65]",2460
"[37.55, -119.03, 39.55, -117.37]",302
"[34.75, -120.46, 36.49, -118.04]",3519
"[33.77, -121.37, 35.12, -119.0]",1586
"[33.88, -118.72, 35.34, -117.66]",1864
"[37.1, -118.15, 38.65, -116.26]",148
"[33.82, -124.12, 35.8, -122.2]",0
"[32.88, -122.7, 34.54, -121.56]",0
"[38.69, -119.02, 41.01, -117.39]",0
"[33.06, -123.22, 34.43, -121.3]",0
"[33.74, -119.17, 36.4, -117.49]",4578
"[35.59, -122.87, 36.95, -121.56]",338
"[35.51, -119.29, 37.26, -118.2]",1936
"[36.67, -123.49, 38.31, -122.39]",681
"[37.95, -121.89, 40.11, -120.72]",2501
"[32.9, -117.86, 35.11, -116.49]",3576
"[38.82, -122.26, 39.98, -119.69]",2392
"[38.08, -117.69, 40.1, -116.02]",0
"[37.25, -120.86, 38.96, -119.58]",2099
"[36.8, -118.06, 39.42, -116.23]",255
"[36.31, -123.8, 37.51, -121.6]",1030
"[34.0, -121.35, 36.04, -118.91]",3582
"[32.7, -122.94, 35.48, -120.29]",668
"[34.84, -121.16, 36.95, -119.96]",1933
"[34.84, -123.87, 36.73, -121.85]",73
"[35.4, -122.81, 36.56, -121.51]",174
"[38.83, -117.5, 41.49, -115.61]",0
