BRC Query,Data Size
"[[(1.25, 2.24), (4.35, 5.27)]]",1
"[[(3.12, 4.02), (1.98, 2.96)]]",1
"[[(8.35, 9.3), (12.76, 13.68)]]",1
"[[(13.08, 13.97), (9.03, 10.0)]]",0
"[[(3.84, 4.79), (4.42, 5.31)]]",1
"[[(11.2, 12.15), (10.07, 11.0)]]",1
"[[(12.75, 13.71), (12.48, 13.44)]]",1
"[[(4.19, 5.19), (4.45, 5.41)]]",1
"[[(8.76, 9.63), (1.78, 2.7)]]",1
"[[(10.22, 11.06), (3.05, 3.94)]]",0
"[[(10.72, 11.6), (10.99, 11.92)]]",1
"[[(8.8, 9.65), (1.83, 2.73)]]",1
"[[(9.82, 10.72), (12.23, 13.07)]]",1
"[[(5.87, 6.73), (13.9, 14.82)]]",1
"[[(4.57, 5.43), (12.66, 13.55)]]",1
"[[(6.59, 7.43), (1.16, 2.1)]]",1
"[[(2.13, 3.1), (6.86, 7.78)]]",1
"[[(1.52, 2.5), (3.5, 4.37)]]",1
"[[(10.35, 11.23), (13.1, 14.1)]]",1
"[[(7.78, 8.72), (9.92, 10.88)]]",1
"[[(2.97, 3.82), (2.12, 3.07)]]",1
"[[(8.19, 9.06), (13.02, 13.98)]]",0
"[[(7.21, 8.15), (12.23, 13.19)]]",1
"[[(4.64, 5.56), (1.7, 2.63)]]",1
"[[(11.67, 12.63), (13.26, 14.18)]]",1
"[[(5.89, 6.76), (13.62, 14.51)]]",1
"[[(11.66, 12.51), (4.54, 5.46)]]",1
"[[(5.98, 6.96), (9.67, 10.6)]]",1
"[[(8.84, 9.79), (12.39, 13.24)]]",1
"[[(5.97, 6.96), (1.59, 2.48)]]",1
"[[(2.61, 3.46), (10.12, 11.04)]]",1
"[[(13.24, 14.18), (8.84, 9.73)]]",1
"[[(9.87, 10.73), (7.91, 8.84)]]",1
"[[(10.84, 11.72), (10.22, 11.16)]]",1
"[[(10.31, 11.25), (4.47, 5.33)]]",1
"[[(5.25, 6.24), (10.72, 11.63)]]",1
"[[(3.98, 4.88), (5.92, 6.85)]]",1
"[[(3.25, 4.12), (9.78, 10.72)]]",1
"[[(10.09, 10.95), (6.53, 7.46)]]",0
"[[(9.1, 9.98), (1.04, 1.97)]]",0
"[[(5.77, 6.67), (11.67, 12.58)]]",1
"[[(9.75, 10.6), (7.38, 8.23)]]",1
"[[(13.95, 14.87), (9.72, 10.57)]]",1
"[[(7.97, 8.88), (7.11, 8.09)]]",1
"[[(7.83, 8.8), (13.54, 14.45)]]",1
"[[(6.61, 7.6), (10.77, 11.68)]]",1
"[[(2.74, 3.71), (10.18, 11.13)]]",1
"[[(1.11, 1.97), (4.54, 5.52)]]",0
"[[(6.28, 7.21), (11.62, 12.56)]]",1
"[[(4.34, 5.29), (6.2, 7.04)]]",1
"[[(2.68, 3.53), (2.38, 3.31)]]",1
"[[(11.79, 12.64), (9.64, 10.58)]]",1
"[[(13.58, 14.43), (6.54, 7.41)]]",1
"[[(9.09, 10.0), (12.59, 13.5)]]",1
"[[(3.83, 4.73), (13.18, 14.06)]]",1
"[[(11.13, 12.07), (13.66, 14.62)]]",1
"[[(7.69, 8.55), (5.17, 6.14)]]",1
"[[(1.78, 2.69), (7.32, 8.31)]]",1
"[[(11.23, 12.07), (12.73, 13.73)]]",1
"[[(10.65, 11.58), (7.0, 7.94)]]",1
"[[(11.71, 12.55), (12.94, 13.88)]]",1
"[[(7.04, 8.02), (2.25, 3.14)]]",1
"[[(5.0, 5.99), (13.7, 14.62)]]",1
"[[(13.47, 14.45), (4.35, 5.22)]]",1
"[[(2.02, 3.01), (9.8, 10.71)]]",1
"[[(4.84, 5.69), (8.24, 9.11)]]",1
"[[(3.36, 4.3), (3.54, 4.5)]]",1
"[[(12.84, 13.68), (10.12, 11.01)]]",1
"[[(2.63, 3.59), (1.52, 2.48)]]",1
"[[(6.23, 7.15), (4.1, 5.04)]]",1
"[[(11.86, 12.72), (2.83, 3.82)]]",1
"[[(10.44, 11.44), (3.41, 4.36)]]",1
"[[(13.53, 14.49), (7.58, 8.53)]]",1
"[[(8.3, 9.28), (12.8, 13.72)]]",1
"[[(11.8, 12.75), (9.12, 10.07)]]",1
"[[(2.01, 2.87), (7.36, 8.28)]]",0
"[[(2.12, 3.07), (13.6, 14.51)]]",1
"[[(11.15, 12.11), (9.0, 9.92)]]",1
"[[(5.91, 6.88), (3.54, 4.5)]]",1
"[[(11.69, 12.68), (8.28, 9.28)]]",1
"[[(13.94, 14.83), (4.34, 5.27)]]",1
"[[(8.67, 9.58), (12.39, 13.32)]]",1
"[[(5.28, 6.23), (13.31, 14.16)]]",1
"[[(1.39, 2.24), (10.44, 11.35)]]",1
"[[(12.74, 13.69), (5.82, 6.71)]]",1
"[[(7.42, 8.37), (2.35, 3.31)]]",1
"[[(11.8, 12.68), (11.03, 11.94)]]",0
"[[(12.7, 13.55), (1.16, 2.09)]]",1
"[[(8.96, 9.94), (13.46, 14.41)]]",1
"[[(13.67, 14.6), (4.72, 5.62)]]",1
"[[(1.77, 2.64), (3.58, 4.57)]]",1
"[[(7.73, 8.62), (6.45, 7.37)]]",1
"[[(11.6, 12.57), (11.73, 12.66)]]",1
"[[(6.58, 7.51), (12.56, 13.47)]]",1
"[[(7.25, 8.21), (2.68, 3.58)]]",1
"[[(2.12, 2.97), (5.63, 6.56)]]",0
"[[(11.45, 12.31), (3.24, 4.16)]]",1
"[[(11.48, 12.37), (6.47, 7.34)]]",1
"[[(7.63, 8.51), (9.36, 10.22)]]",1
"[[(14.13, 15.0), (12.6, 13.52)]]",1
"[[(8.76, 9.6), (12.64, 13.48)]]",1
"[[(13.63, 14.57), (4.9, 5.8)]]",1
"[[(13.03, 14.01), (11.28, 12.27)]]",1
"[[(1.47, 2.44), (2.61, 3.5)]]",1
"[[(2.32, 3.19), (9.86, 10.74)]]",1
"[[(4.72, 5.58), (7.56, 8.4)]]",1
"[[(12.27, 13.26), (5.93, 6.83)]]",1
"[[(12.94, 13.9), (1.24, 2.13)]]",1
"[[(7.13, 8.01), (6.04, 6.94)]]",0
"[[(6.09, 7.09), (5.92, 6.79)]]",1
"[[(13.04, 13.89), (6.32, 7.17)]]",0
"[[(10.55, 11.43), (2.24, 3.16)]]",1
"[[(6.88, 7.84), (7.68, 8.63)]]",1
"[[(4.54, 5.4), (11.85, 12.76)]]",1
"[[(3.94, 4.83), (6.02, 6.95)]]",0
"[[(10.43, 11.38), (5.13, 6.0)]]",1
"[[(6.27, 7.22), (7.62, 8.6)]]",1
"[[(4.08, 4.95), (7.9, 8.77)]]",0
"[[(3.71, 4.56), (14.03, 14.89)]]",0
"[[(8.86, 9.75), (10.95, 11.8)]]",1
"[[(13.31, 14.24), (8.41, 9.4)]]",1
"[[(8.13, 9.03), (2.72, 3.69)]]",1
"[[(13.12, 14.05), (5.73, 6.71)]]",1
"[[(12.29, 13.14), (10.45, 11.31)]]",1
"[[(9.46, 10.31), (6.78, 7.76)]]",1
"[[(3.74, 4.72), (10.09, 11.01)]]",1
"[[(10.93, 11.86), (13.37, 14.36)]]",1
"[[(3.7, 4.62), (10.88, 11.87)]]",1
"[[(4.96, 5.94), (11.71, 12.55)]]",1
"[[(1.39, 2.36), (6.98, 7.94)]]",1
"[[(7.03, 7.98), (6.42, 7.33)]]",0
"[[(9.19, 10.16), (5.07, 5.93)]]",0
"[[(6.15, 7.05), (4.16, 5.14)]]",1
"[[(3.12, 4.04), (2.19, 3.17)]]",1
"[[(6.08, 6.99), (9.22, 10.15)]]",0
"[[(5.22, 6.07), (10.23, 11.15)]]",1
"[[(2.16, 3.15), (10.28, 11.15)]]",1
"[[(6.96, 7.91), (11.0, 12.0)]]",2
"[[(3.77, 4.67), (6.19, 7.07)]]",1
"[[(12.3, 13.23), (3.06, 4.04)]]",1
"[[(7.34, 8.22), (11.35, 12.3)]]",1
"[[(1.28, 2.15), (13.36, 14.34)]]",1
"[[(6.15, 7.05), (4.19, 5.17)]]",1
"[[(10.83, 11.69), (9.38, 10.29)]]",1
"[[(11.34, 12.18), (1.2, 2.13)]]",1
"[[(11.63, 12.55), (7.72, 8.71)]]",1
"[[(1.04, 1.89), (3.51, 4.38)]]",0
"[[(4.56, 5.48), (12.87, 13.74)]]",1
"[[(10.75, 11.71), (4.54, 5.39)]]",1
"[[(3.01, 3.98), (10.88, 11.73)]]",0
"[[(3.4, 4.25), (6.31, 7.16)]]",1
"[[(12.16, 13.16), (14.13, 15.0)]]",1
"[[(5.38, 6.24), (1.29, 2.23)]]",1
"[[(13.6, 14.5), (10.31, 11.17)]]",1
"[[(6.99, 7.89), (11.85, 12.81)]]",1
"[[(12.76, 13.75), (9.64, 10.5)]]",1
"[[(10.3, 11.28), (6.86, 7.82)]]",1
"[[(7.35, 8.29), (4.45, 5.3)]]",1
"[[(8.34, 9.2), (12.15, 13.04)]]",1
"[[(10.06, 10.93), (7.73, 8.7)]]",0
"[[(2.11, 3.01), (2.42, 3.29)]]",1
"[[(4.95, 5.79), (1.23, 2.16)]]",1
"[[(4.15, 5.01), (10.6, 11.44)]]",1
"[[(8.14, 9.02), (12.87, 13.83)]]",1
"[[(3.19, 4.03), (4.87, 5.77)]]",1
"[[(10.79, 11.63), (1.05, 1.93)]]",0
"[[(4.27, 5.14), (8.36, 9.31)]]",1
"[[(5.21, 6.09), (11.15, 12.08)]]",1
"[[(3.96, 4.81), (1.26, 2.26)]]",1
"[[(7.24, 8.24), (1.82, 2.74)]]",1
"[[(6.74, 7.68), (4.18, 5.11)]]",1
"[[(13.96, 14.92), (12.35, 13.24)]]",1
"[[(11.31, 12.23), (12.18, 13.16)]]",1
"[[(12.5, 13.36), (2.16, 3.07)]]",1
"[[(2.57, 3.46), (5.23, 6.1)]]",1
"[[(12.69, 13.59), (9.37, 10.29)]]",1
"[[(5.9, 6.83), (12.06, 12.91)]]",0
"[[(5.0, 5.84), (3.66, 4.54)]]",1
"[[(4.21, 5.12), (5.11, 6.08)]]",1
"[[(5.01, 6.01), (5.86, 6.78)]]",1
"[[(7.48, 8.33), (10.23, 11.11)]]",1
"[[(4.97, 5.92), (9.16, 10.11)]]",1
"[[(2.62, 3.55), (13.9, 14.75)]]",1
"[[(3.05, 4.04), (1.4, 2.38)]]",1
"[[(11.11, 12.1), (11.62, 12.54)]]",1
"[[(10.14, 11.08), (4.55, 5.55)]]",1
"[[(2.76, 3.73), (2.6, 3.47)]]",1
"[[(13.59, 14.52), (8.09, 9.07)]]",1
"[[(11.22, 12.2), (9.89, 10.81)]]",1
"[[(10.18, 11.14), (14.01, 14.92)]]",0
"[[(6.71, 7.6), (12.8, 13.78)]]",1
"[[(2.04, 2.93), (2.88, 3.85)]]",0
"[[(9.59, 10.47), (9.3, 10.22)]]",1
"[[(5.0, 5.87), (6.93, 7.8)]]",1
"[[(4.68, 5.6), (4.2, 5.12)]]",1
"[[(6.31, 7.23), (3.9, 4.86)]]",1
"[[(9.59, 10.54), (3.56, 4.53)]]",1
"[[(13.68, 14.6), (3.04, 3.96)]]",0
"[[(9.54, 10.38), (9.19, 10.18)]]",1
"[[(7.14, 8.03), (2.2, 3.04)]]",1
"[[(13.57, 14.52), (11.74, 12.62)]]",1
"[[(7.52, 8.39), (6.96, 7.93)]]",1
"[[(7.35, 8.19), (11.5, 12.39)]]",1
"[[(9.67, 10.53), (3.23, 4.23)]]",1
"[[(7.87, 8.81), (12.51, 13.38)]]",1
"[[(4.41, 5.29), (11.78, 12.75)]]",1
"[[(10.68, 11.57), (3.58, 4.56)]]",1
"[[(2.27, 3.16), (11.93, 12.82)]]",1
"[[(13.74, 14.64), (14.1, 15.0)]]",1
"[[(5.83, 6.8), (13.8, 14.72)]]",1
"[[(5.05, 5.89), (8.94, 9.87)]]",0
"[[(11.01, 11.99), (6.63, 7.59)]]",0
"[[(12.42, 13.41), (12.94, 13.8)]]",1
"[[(7.69, 8.58), (4.76, 5.71)]]",1
"[[(13.65, 14.62), (9.87, 10.79)]]",1
"[[(11.04, 11.91), (13.05, 14.01)]]",0
"[[(8.08, 8.96), (6.63, 7.49)]]",0
"[[(12.1, 13.01), (13.47, 14.42)]]",1
"[[(12.12, 12.97), (13.1, 14.0)]]",0
"[[(1.62, 2.5), (2.6, 3.58)]]",1
"[[(12.59, 13.51), (5.98, 6.98)]]",1
"[[(10.2, 11.08), (4.7, 5.58)]]",1
"[[(12.56, 13.41), (1.92, 2.84)]]",1
"[[(4.98, 5.93), (1.9, 2.89)]]",1
"[[(11.7, 12.68), (1.36, 2.28)]]",1
"[[(1.21, 2.1), (1.71, 2.62)]]",1
