BRC Query,Data Size
"[[(6.04, 9.04), (6.04, 9.04)]]",9
"[[(10.82, 13.82), (10.82, 13.82)]]",9
"[[(7.35, 10.35), (7.35, 10.35)]]",9
"[[(3.0, 6.0), (3.0, 6.0)]]",16
"[[(11.15, 14.15), (11.15, 14.15)]]",9
"[[(11.07, 14.07), (11.07, 14.07)]]",9
"[[(8.3, 11.3), (8.3, 11.3)]]",9
"[[(8.26, 11.26), (8.26, 11.26)]]",9
"[[(2.35, 5.35), (2.35, 5.35)]]",9
"[[(2.5, 5.5), (2.5, 5.5)]]",9
"[[(1.53, 4.53), (1.53, 4.53)]]",9
"[[(10.7, 13.7), (10.7, 13.7)]]",9
"[[(5.4, 8.4), (5.4, 8.4)]]",9
"[[(3.25, 6.25), (3.25, 6.25)]]",9
"[[(10.49, 13.49), (10.49, 13.49)]]",9
"[[(10.56, 13.56), (10.56, 13.56)]]",9
"[[(3.99, 6.99), (3.99, 6.99)]]",9
"[[(3.23, 6.23), (3.23, 6.23)]]",9
"[[(5.29, 8.29), (5.29, 8.29)]]",9
"[[(5.91, 8.91), (5.91, 8.91)]]",9
"[[(5.06, 8.059999999999999), (5.06, 8.059999999999999)]]",9
"[[(2.32, 5.32), (2.32, 5.32)]]",9
"[[(11.78, 14.78), (11.78, 14.78)]]",9
"[[(11.79, 14.79), (11.79, 14.79)]]",9
"[[(4.89, 7.89), (4.89, 7.89)]]",9
"[[(8.77, 11.77), (8.77, 11.77)]]",9
"[[(9.62, 12.62), (9.62, 12.62)]]",9
"[[(3.64, 6.640000000000001), (3.64, 6.640000000000001)]]",9
"[[(7.0, 10.0), (7.0, 10.0)]]",16
"[[(4.66, 7.66), (4.66, 7.66)]]",9
"[[(10.83, 13.83), (10.83, 13.83)]]",9
"[[(6.37, 9.370000000000001), (6.37, 9.370000000000001)]]",9
"[[(1.79, 4.79), (1.79, 4.79)]]",9
"[[(4.93, 7.93), (4.93, 7.93)]]",9
"[[(2.15, 5.15), (2.15, 5.15)]]",9
"[[(1.21, 4.21), (1.21, 4.21)]]",9
"[[(1.83, 4.83), (1.83, 4.83)]]",9
"[[(7.08, 10.08), (7.08, 10.08)]]",9
"[[(6.3, 9.3), (6.3, 9.3)]]",9
"[[(5.49, 8.49), (5.49, 8.49)]]",9
"[[(11.68, 14.68), (11.68, 14.68)]]",9
"[[(11.56, 14.56), (11.56, 14.56)]]",9
"[[(9.07, 12.07), (9.07, 12.07)]]",9
"[[(9.41, 12.41), (9.41, 12.41)]]",9
"[[(7.05, 10.05), (7.05, 10.05)]]",9
"[[(1.81, 4.8100000000000005), (1.81, 4.8100000000000005)]]",9
"[[(2.58, 5.58), (2.58, 5.58)]]",9
"[[(8.23, 11.23), (8.23, 11.23)]]",9
"[[(11.58, 14.58), (11.58, 14.58)]]",9
"[[(2.98, 5.98), (2.98, 5.98)]]",9
"[[(8.25, 11.25), (8.25, 11.25)]]",9
"[[(3.42, 6.42), (3.42, 6.42)]]",9
"[[(1.62, 4.62), (1.62, 4.62)]]",9
"[[(8.64, 11.64), (8.64, 11.64)]]",9
"[[(2.47, 5.470000000000001), (2.47, 5.470000000000001)]]",9
"[[(8.06, 11.06), (8.06, 11.06)]]",9
"[[(10.89, 13.89), (10.89, 13.89)]]",9
"[[(10.5, 13.5), (10.5, 13.5)]]",9
"[[(8.77, 11.77), (8.77, 11.77)]]",9
"[[(5.35, 8.35), (5.35, 8.35)]]",9
"[[(5.61, 8.61), (5.61, 8.61)]]",9
"[[(8.96, 11.96), (8.96, 11.96)]]",9
"[[(8.55, 11.55), (8.55, 11.55)]]",9
"[[(3.17, 6.17), (3.17, 6.17)]]",9
"[[(6.37, 9.370000000000001), (6.37, 9.370000000000001)]]",9
"[[(10.22, 13.22), (10.22, 13.22)]]",9
"[[(1.46, 4.46), (1.46, 4.46)]]",9
"[[(10.81, 13.81), (10.81, 13.81)]]",9
