SRC Query,Depth,BBoxes,Data Size
"[38.15, -124.15, 39.98, -122.73]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[32.64, -122.1, 33.83, -120.28]",11,"[32.541302, -124.389343, 34.520416, -120.240334]",10
"[34.13, -116.33, 35.32, -114.55]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[39.32, -121.43, 40.59, -120.28]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[38.75, -121.8, 40.18, -120.37]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[35.32, -124.31, 36.84, -123.27]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[36.52, -123.5, 38.21, -121.83]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[35.12, -119.92, 36.95, -118.64]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[40.02, -121.06, 41.5, -119.85]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[38.9, -118.39, 40.02, -116.54]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[40.12, -116.39, 41.88, -114.98]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[39.82, -120.29, 41.38, -118.99]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.58, -121.41, 39.26, -119.78]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[32.63, -122.33, 34.12, -120.73]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[35.19, -117.26, 36.94, -115.64]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[37.78, -118.4, 39.42, -117.25]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[32.75, -120.77, 33.89, -119.19]",5,"[32.541302, -124.389343, 34.877285, -119.04274]",657
"[34.95, -122.8, 36.11, -121.77]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[34.65, -123.45, 36.02, -121.71]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.75, -117.72, 40.13, -116.15]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.31, -123.5, 40.31, -121.99]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[39.91, -116.51, 41.25, -114.69]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.71, -123.39, 36.14, -121.83]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[38.47, -122.19, 39.69, -121.05]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
"[38.31, -120.01, 39.58, -118.71]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[36.0, -117.11, 37.82, -115.62]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[35.46, -117.4, 36.81, -116.22]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[39.44, -120.47, 40.57, -118.98]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
