,DAG,KD
0,14,14
1,6,6
2,4,4
3,8,6
4,4,4
5,6,4
6,6,6
7,4,2
8,8,8
9,5,3
10,6,6
11,10,10
12,6,2
13,15,15
14,6,6
15,6,6
16,7,5
17,14,14
18,6,6
19,4,4
20,14,14
21,4,4
22,4,0
23,4,2
24,6,4
25,15,15
26,3,1
27,5,1
28,6,6
29,4,4
30,4,2
31,6,6
32,6,2
33,6,6
34,5,1
35,5,3
36,5,4
37,4,1
38,5,2
39,6,6
40,5,5
41,6,2
42,8,8
43,4,4
44,4,4
45,4,0
46,3,2
47,14,14
48,5,5
49,4,2
50,14,14
51,8,4
52,6,6
53,4,2
54,5,4
55,6,4
56,5,5
57,5,3
58,8,8
59,6,6
60,8,4
61,4,0
62,6,6
63,5,1
64,4,1
65,4,2
66,4,4
67,8,8
68,8,8
69,4,4
70,3,3
71,5,1
72,6,6
73,4,4
74,6,4
75,7,3
76,4,2
77,6,4
78,4,4
79,6,4
80,3,1
81,6,6
82,8,8
83,5,5
84,5,5
85,4,0
86,8,4
87,5,4
88,4,2
89,5,5
90,14,14
91,5,3
92,6,4
93,4,0
94,4,0
95,9,9
96,5,5
97,6,4
98,4,4
99,8,8
100,6,6
101,3,3
102,6,6
103,14,14
104,4,1
105,4,2
106,4,4
107,5,5
108,5,0
109,4,4
110,5,5
111,5,2
112,4,0
113,7,5
114,4,4
115,3,3
116,4,4
117,5,3
118,4,4
119,6,6
120,6,6
121,3,3
122,3,3
123,6,4
124,5,2
125,5,4
126,6,6
127,5,3
128,6,5
129,5,5
130,5,0
131,5,2
132,4,4
133,6,6
134,3,1
135,3,3
136,4,2
137,4,0
138,4,4
139,5,4
140,6,0
141,4,4
142,4,4
143,6,6
144,5,2
145,8,4
146,14,14
147,6,6
148,5,1
149,4,2
150,6,6
151,4,4
152,4,2
153,6,6
154,4,0
155,6,6
156,6,6
157,4,0
158,4,4
159,6,2
160,14,14
161,6,2
162,3,3
163,4,4
164,8,8
165,4,2
166,3,3
167,5,3
168,4,4
169,4,0
170,5,0
171,8,8
172,6,4
173,5,3
174,14,14
175,6,6
176,7,5
177,6,2
178,4,4
179,4,2
180,6,0
181,3,1
182,4,2
183,4,4
184,6,4
185,3,1
186,6,6
187,6,6
188,6,4
189,6,2
190,4,0
191,14,14
192,6,2
193,4,2
194,4,2
195,4,4
196,3,1
197,5,5
198,6,2
199,4,0
200,6,6
201,5,0
202,6,0
203,1,1
204,4,4
205,4,4
206,3,1
207,4,2
208,8,8
209,15,15
210,5,1
211,4,4
212,6,6
213,5,5
214,6,6
215,8,8
216,4,4
217,6,4
218,6,4
219,14,14
220,5,5
221,5,2
222,3,3
223,4,2
224,4,4
225,14,14
226,8,8
227,4,4
228,6,6
229,4,2
230,5,1
231,14,14
232,6,6
233,3,3
234,4,2
235,4,4
236,4,2
237,5,5
238,5,0
239,4,0
240,5,5
241,4,4
242,4,1
243,8,6
