SRC Query,Depth,BBoxes,Data Size
"[[(33.340897, 33.550416), (-118.54272, -118.320818)]]",7,"[[32.541302, 34.076088], [-119.04274, -118.240143]]",164
"[[(35.193014, 35.402533), (-119.628733, -119.406831)]]",6,"[[34.877285, 35.551353], [-120.199509, -119.04274]]",329
"[[(38.897442, 39.106961), (-119.199435, -118.977533)]]",10,"[[38.844437, 39.299168], [-120.033821, -114.294258]]",21
"[[(33.465446, 33.674965), (-120.901182, -120.67928)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(41.337369, 41.546888), (-118.70491, -118.483008)]]",8,"[[41.121151, 42.017231], [-120.172653, -114.294258]]",83
"[[(36.728012, 36.937531), (-114.681634, -114.459732)]]",15,"[[35.594257, 37.009014], [-115.397362, -114.294258]]",1
"[[(36.71611, 36.925629), (-122.248066, -122.026164)]]",10,"[[36.701321, 36.94709], [-124.389343, -121.770927]]",20
"[[(34.130653, 34.340172), (-124.11817, -123.896268)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(34.76153, 34.971049), (-122.870989, -122.649087)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
"[[(40.327854, 40.537373), (-123.915694, -123.693792)]]",8,"[[40.121483, 40.575794], [-124.027, -123.642601]]",82
"[[(36.354915, 36.564434), (-123.685705, -123.463803)]]",8,"[[36.274315, 36.701321], [-124.389343, -121.633087]]",82
"[[(37.813463, 38.022982), (-115.336883, -115.114981)]]",6,"[[37.653175, 38.773846], [-119.662178, -114.294258]]",329
"[[(38.430567, 38.640086), (-120.631066, -120.409164)]]",8,"[[38.369541, 38.773846], [-120.667908, -120.322968]]",83
"[[(36.921402, 37.130921), (-122.949044, -122.727142)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(32.888105, 33.097624), (-119.771403, -119.549501)]]",5,"[[32.541302, 34.877285], [-124.389343, -119.04274]]",657
"[[(34.404304, 34.613823), (-114.572737, -114.350835)]]",6,"[[34.003124, 34.925854], [-115.719757, -114.294258]]",329
"[[(40.493949, 40.703468), (-117.439228, -117.217326)]]",8,"[[40.213436, 41.121151], [-120.269699, -114.294258]]",82
"[[(34.706136, 34.915655), (-114.567533, -114.345631)]]",8,"[[34.565628, 34.925854], [-115.0, -114.294258]]",85
"[[(36.431767, 36.641286), (-117.146437, -116.924535)]]",3,"[[34.003124, 37.009014], [-117.970444, -114.294258]]",2631
"[[(34.02602, 34.235539), (-116.002448, -115.780546)]]",8,"[[34.003124, 34.266922], [-116.303177, -115.719757]]",82
"[[(35.241268, 35.450787), (-123.165045, -122.943143)]]",6,"[[34.877285, 35.551353], [-124.389343, -120.199509]]",329
"[[(41.045738, 41.255257), (-120.027958, -119.806056)]]",6,"[[40.213436, 42.017231], [-120.495163, -114.294258]]",329
"[[(36.800801, 37.01032), (-120.275996, -120.054094)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(33.101426, 33.310945), (-122.357953, -122.136051)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(32.714445, 32.923964), (-123.472393, -123.250491)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(38.419254, 38.628773), (-118.777418, -118.555516)]]",15,"[[38.269295, 38.773846], [-118.962013, -114.294258]]",1
"[[(36.534929, 36.744448), (-122.223041, -122.001139)]]",6,"[[36.274315, 37.009014], [-124.389343, -121.188477]]",329
"[[(37.719422, 37.928941), (-117.655778, -117.433876)]]",6,"[[37.653175, 38.773846], [-119.662178, -114.294258]]",329
"[[(41.081676, 41.291195), (-121.480813, -121.258911)]]",5,"[[40.032124, 42.017231], [-121.790939, -120.90374]]",658
"[[(34.684899, 34.894418), (-119.654633, -119.432731)]]",4,"[[32.541302, 35.551353], [-124.389343, -119.04274]]",1315
