BRC Query,Data Size
"[[(3.94, 4.9), (11.58, 12.54)]]",1
"[[(2.25, 3.21), (0.0, 0.6599999999999999)]]",1
"[[(10.47, 11.43), (14.21, 15.0)]]",1
"[[(8.04, 9.0), (11.42, 12.379999999999999)]]",1
"[[(3.24, 4.2), (0.28, 1.24)]]",1
"[[(6.28, 7.24), (10.4, 11.36)]]",1
"[[(13.44, 14.399999999999999), (8.74, 9.7)]]",1
"[[(10.29, 11.25), (3.95, 4.91)]]",1
"[[(10.62, 11.579999999999998), (10.47, 11.43)]]",1
"[[(6.47, 7.43), (10.46, 11.420000000000002)]]",1
"[[(3.52, 4.48), (2.67, 3.63)]]",1
"[[(13.85, 14.809999999999999), (12.11, 13.07)]]",1
"[[(10.33, 11.29), (8.13, 9.09)]]",1
"[[(0.0, 0.88), (8.98, 9.940000000000001)]]",1
"[[(8.88, 9.84), (10.08, 11.04)]]",1
"[[(14.52, 15.0), (5.05, 6.01)]]",1
"[[(10.51, 11.469999999999999), (14.28, 15.0)]]",1
"[[(6.34, 7.3), (3.9, 4.859999999999999)]]",1
"[[(3.98, 4.9399999999999995), (3.52, 4.48)]]",1
"[[(7.63, 8.59), (7.98, 8.940000000000001)]]",1
"[[(13.15, 14.11), (13.38, 14.34)]]",1
"[[(7.21, 8.17), (1.55, 2.51)]]",1
"[[(9.53, 10.489999999999998), (9.26, 10.219999999999999)]]",1
"[[(14.49, 15.0), (3.76, 4.72)]]",1
"[[(11.03, 11.989999999999998), (3.45, 4.41)]]",0
"[[(4.82, 5.78), (6.53, 7.49)]]",1
"[[(7.07, 8.030000000000001), (6.62, 7.58)]]",1
"[[(2.79, 3.75), (3.5, 4.46)]]",1
"[[(13.39, 14.350000000000001), (1.18, 2.1399999999999997)]]",1
"[[(6.41, 7.37), (14.53, 15.0)]]",1
"[[(12.19, 13.149999999999999), (2.27, 3.23)]]",1
"[[(7.68, 8.64), (12.01, 12.969999999999999)]]",0
"[[(11.57, 12.530000000000001), (9.75, 10.71)]]",1
"[[(2.35, 3.31), (10.44, 11.399999999999999)]]",1
"[[(4.02, 4.9799999999999995), (10.22, 11.18)]]",0
"[[(10.35, 11.309999999999999), (14.31, 15.0)]]",1
"[[(13.31, 14.27), (14.05, 15.0)]]",1
"[[(5.01, 5.97), (8.67, 9.629999999999999)]]",0
"[[(5.28, 6.24), (14.05, 15.0)]]",1
"[[(2.12, 3.08), (0.0, 0.9199999999999999)]]",1
"[[(4.25, 5.21), (4.24, 5.2)]]",1
"[[(0.17, 1.13), (8.99, 9.95)]]",1
"[[(12.6, 13.559999999999999), (9.69, 10.649999999999999)]]",1
"[[(2.46, 3.42), (3.67, 4.63)]]",1
"[[(11.6, 12.559999999999999), (7.01, 7.97)]]",0
"[[(5.52, 6.4799999999999995), (6.56, 7.52)]]",1
"[[(4.0, 4.96), (5.1, 6.06)]]",1
"[[(2.63, 3.59), (6.03, 6.99)]]",0
"[[(6.31, 7.27), (0.78, 1.74)]]",1
"[[(13.29, 14.25), (2.62, 3.58)]]",1
"[[(7.28, 8.24), (14.36, 15.0)]]",1
"[[(13.51, 14.469999999999999), (11.03, 11.989999999999998)]]",0
"[[(0.0, 0.78), (11.82, 12.780000000000001)]]",1
"[[(13.67, 14.629999999999999), (9.22, 10.18)]]",1
"[[(2.87, 3.83), (0.47, 1.43)]]",1
"[[(3.87, 4.83), (12.15, 13.11)]]",1
"[[(12.78, 13.739999999999998), (1.52, 2.48)]]",1
"[[(11.05, 12.010000000000002), (13.09, 14.05)]]",1
"[[(4.79, 5.75), (3.29, 4.25)]]",1
"[[(13.67, 14.629999999999999), (10.41, 11.370000000000001)]]",1
"[[(11.07, 12.030000000000001), (0.9, 1.8599999999999999)]]",1
"[[(11.41, 12.370000000000001), (3.36, 4.32)]]",1
"[[(12.27, 13.23), (9.82, 10.780000000000001)]]",1
"[[(5.78, 6.74), (5.44, 6.4)]]",1
"[[(4.51, 5.47), (1.13, 2.09)]]",1
"[[(7.54, 8.5), (0.3, 1.26)]]",1
"[[(12.63, 13.59), (5.56, 6.52)]]",1
"[[(1.19, 2.15), (4.22, 5.18)]]",1
"[[(13.36, 14.32), (6.95, 7.91)]]",1
"[[(6.16, 7.12), (14.24, 15.0)]]",1
"[[(0.0, 0.8099999999999999), (2.82, 3.78)]]",1
"[[(2.41, 3.37), (2.77, 3.73)]]",1
"[[(10.11, 11.07), (4.15, 5.11)]]",1
"[[(7.76, 8.719999999999999), (10.97, 11.93)]]",1
"[[(12.76, 13.719999999999999), (1.85, 2.81)]]",1
"[[(11.48, 12.440000000000001), (0.0, 0.52)]]",1
"[[(3.82, 4.779999999999999), (1.44, 2.4)]]",1
"[[(9.3, 10.260000000000002), (9.72, 10.68)]]",1
"[[(12.2, 13.16), (11.22, 12.18)]]",1
"[[(5.15, 6.11), (9.62, 10.579999999999998)]]",1
"[[(11.3, 12.260000000000002), (6.16, 7.12)]]",1
"[[(0.0, 0.75), (0.16, 1.1199999999999999)]]",1
"[[(6.1, 7.06), (6.16, 7.12)]]",1
"[[(10.84, 11.8), (6.8, 7.76)]]",1
"[[(14.27, 15.0), (0.0, 0.73)]]",1
"[[(0.21, 1.17), (10.98, 11.940000000000001)]]",1
"[[(12.15, 13.11), (9.02, 9.98)]]",0
"[[(12.96, 13.920000000000002), (13.88, 14.84)]]",1
"[[(5.39, 6.35), (5.61, 6.57)]]",1
"[[(7.7, 8.66), (10.88, 11.84)]]",1
"[[(5.81, 6.77), (1.03, 1.99)]]",0
"[[(12.75, 13.71), (8.53, 9.489999999999998)]]",1
"[[(10.56, 11.52), (1.15, 2.11)]]",1
"[[(0.0, 0.96), (8.25, 9.21)]]",1
"[[(13.79, 14.75), (12.44, 13.399999999999999)]]",1
"[[(0.0, 0.83), (1.24, 2.2)]]",1
"[[(13.11, 14.07), (1.56, 2.52)]]",1
"[[(3.25, 4.21), (8.29, 9.25)]]",1
"[[(5.52, 6.4799999999999995), (14.07, 15.0)]]",1
"[[(0.67, 1.63), (14.41, 15.0)]]",1
"[[(1.55, 2.51), (8.69, 9.649999999999999)]]",1
"[[(3.31, 4.27), (12.69, 13.649999999999999)]]",1
"[[(10.3, 11.260000000000002), (8.87, 9.829999999999998)]]",1
"[[(1.18, 2.1399999999999997), (12.48, 13.440000000000001)]]",1
"[[(7.46, 8.42), (0.59, 1.5499999999999998)]]",1
"[[(8.84, 9.8), (13.56, 14.52)]]",1
"[[(12.73, 13.690000000000001), (8.79, 9.75)]]",1
"[[(8.41, 9.370000000000001), (12.34, 13.3)]]",1
"[[(12.5, 13.46), (9.12, 10.079999999999998)]]",1
"[[(6.82, 7.78), (5.26, 6.22)]]",1
"[[(14.05, 15.0), (7.67, 8.629999999999999)]]",1
"[[(11.86, 12.82), (12.28, 13.239999999999998)]]",1
"[[(5.23, 6.19), (13.47, 14.43)]]",1
"[[(11.69, 12.649999999999999), (11.1, 12.059999999999999)]]",1
"[[(10.67, 11.629999999999999), (4.89, 5.85)]]",1
"[[(8.83, 9.79), (2.77, 3.73)]]",1
"[[(5.34, 6.3), (6.09, 7.05)]]",1
"[[(7.11, 8.07), (12.7, 13.66)]]",1
"[[(0.0, 0.78), (12.77, 13.73)]]",1
"[[(3.2, 4.16), (5.39, 6.35)]]",1
"[[(14.28, 15.0), (4.88, 5.84)]]",1
"[[(6.44, 7.4), (12.61, 13.57)]]",1
