BRC Query,Data Size
"[[(1.0, 5.8), (8.99, 13.79)]]",25
"[[(8.05, 12.850000000000001), (2.36, 7.16)]]",20
"[[(5.05, 9.85), (4.53, 9.33)]]",20
"[[(6.8, 11.6), (8.33, 13.129999999999999)]]",25
"[[(0.55, 5.35), (0.0, 4.62)]]",25
"[[(8.86, 13.66), (4.35, 9.149999999999999)]]",25
"[[(8.04, 12.84), (0.0, 4.32)]]",20
"[[(4.49, 9.29), (7.58, 12.379999999999999)]]",25
"[[(2.06, 6.859999999999999), (10.09, 14.89)]]",16
"[[(9.6, 14.399999999999999), (0.0, 4.64)]]",25
"[[(0.0, 4.58), (5.56, 10.36)]]",25
"[[(10.02, 14.82), (3.77, 8.57)]]",20
"[[(1.93, 6.7299999999999995), (4.23, 9.030000000000001)]]",25
"[[(0.0, 4.63), (1.98, 6.779999999999999)]]",25
"[[(4.4, 9.2), (5.05, 9.85)]]",20
"[[(2.11, 6.91), (2.09, 6.89)]]",16
"[[(1.95, 6.75), (4.65, 9.45)]]",25
"[[(2.75, 7.55), (0.0, 4.54)]]",25
"[[(8.88, 13.68), (5.73, 10.530000000000001)]]",25
"[[(6.69, 11.49), (1.58, 6.38)]]",25
"[[(10.62, 15.0), (9.13, 13.93)]]",20
"[[(0.85, 5.6499999999999995), (3.23, 8.03)]]",25
"[[(7.58, 12.379999999999999), (7.47, 12.27)]]",25
"[[(9.99, 14.79), (4.23, 9.030000000000001)]]",25
"[[(8.8, 13.600000000000001), (7.01, 11.809999999999999)]]",20
"[[(2.9, 7.699999999999999), (6.08, 10.879999999999999)]]",20
"[[(9.38, 14.18), (8.98, 13.780000000000001)]]",25
"[[(5.16, 9.96), (6.1, 10.899999999999999)]]",16
"[[(0.0, 4.6899999999999995), (2.22, 7.02)]]",25
"[[(8.43, 13.23), (4.14, 8.94)]]",20
"[[(1.44, 6.24), (5.65, 10.45)]]",25
"[[(7.37, 12.17), (7.05, 11.85)]]",20
"[[(3.7, 8.5), (4.42, 9.219999999999999)]]",25
"[[(5.19, 9.99), (8.22, 13.02)]]",20
"[[(5.33, 10.129999999999999), (3.9, 8.7)]]",25
"[[(4.98, 9.780000000000001), (0.0, 4.63)]]",25
"[[(0.0, 4.79), (7.38, 12.18)]]",25
"[[(10.51, 15.0), (6.14, 10.94)]]",20
"[[(3.91, 8.71), (1.41, 6.21)]]",25
"[[(5.13, 9.93), (10.5, 15.0)]]",20
"[[(8.13, 12.93), (5.54, 10.34)]]",20
"[[(9.14, 13.940000000000001), (2.1, 6.9)]]",16
"[[(5.25, 10.05), (10.17, 14.969999999999999)]]",20
"[[(5.97, 10.77), (4.64, 9.44)]]",25
"[[(2.52, 7.32), (5.64, 10.44)]]",25
"[[(10.22, 15.0), (0.0, 4.359999999999999)]]",25
"[[(8.28, 13.079999999999998), (8.69, 13.489999999999998)]]",25
"[[(9.43, 14.23), (7.79, 12.59)]]",25
"[[(8.56, 13.36), (5.31, 10.11)]]",25
"[[(5.79, 10.59), (4.27, 9.07)]]",25
"[[(0.13, 4.93), (9.24, 14.04)]]",20
"[[(5.88, 10.68), (1.74, 6.54)]]",25
"[[(5.15, 9.95), (4.93, 9.73)]]",20
"[[(3.5, 8.3), (3.38, 8.18)]]",25
"[[(5.53, 10.33), (6.48, 11.280000000000001)]]",25
"[[(6.36, 11.16), (4.63, 9.43)]]",25
"[[(0.0, 4.609999999999999), (2.07, 6.869999999999999)]]",20
"[[(1.48, 6.279999999999999), (6.05, 10.85)]]",20
"[[(9.14, 13.940000000000001), (8.44, 13.239999999999998)]]",20
"[[(8.43, 13.23), (8.64, 13.440000000000001)]]",25
"[[(2.36, 7.16), (8.93, 13.73)]]",25
"[[(7.04, 11.84), (0.43, 5.2299999999999995)]]",20
"[[(0.0, 4.49), (0.0, 4.46)]]",25
"[[(7.96, 12.76), (2.3, 7.1)]]",25
"[[(0.73, 5.529999999999999), (6.5, 11.3)]]",25
"[[(3.36, 8.16), (0.28, 5.08)]]",25
"[[(1.29, 6.09), (5.41, 10.21)]]",25
"[[(1.38, 6.18), (2.56, 7.359999999999999)]]",25
"[[(7.47, 12.27), (4.59, 9.39)]]",25
"[[(3.11, 7.91), (4.81, 9.61)]]",20
"[[(0.0, 4.56), (3.83, 8.629999999999999)]]",25
"[[(4.21, 9.01), (1.61, 6.41)]]",25
"[[(0.72, 5.52), (9.58, 14.379999999999999)]]",25
"[[(5.21, 10.01), (1.84, 6.64)]]",25
"[[(6.28, 11.08), (8.65, 13.45)]]",25
"[[(0.0, 4.529999999999999), (0.0, 4.5)]]",25
"[[(1.14, 5.9399999999999995), (7.55, 12.35)]]",20
"[[(1.29, 6.09), (7.39, 12.19)]]",25
"[[(7.1, 11.899999999999999), (5.6, 10.399999999999999)]]",20
"[[(1.97, 6.77), (10.43, 15.0)]]",25
"[[(8.44, 13.239999999999998), (5.29, 10.09)]]",25
"[[(2.0, 6.8), (6.76, 11.559999999999999)]]",25
"[[(3.92, 8.719999999999999), (5.95, 10.75)]]",25
"[[(3.1, 7.9), (6.57, 11.370000000000001)]]",20
"[[(0.16, 4.96), (2.84, 7.64)]]",20
"[[(10.34, 15.0), (9.31, 14.11)]]",25
"[[(2.93, 7.73), (9.12, 13.919999999999998)]]",20
"[[(2.98, 7.779999999999999), (10.02, 14.82)]]",20
"[[(7.83, 12.629999999999999), (4.16, 8.96)]]",20
"[[(2.33, 7.13), (0.0, 4.39)]]",25
"[[(9.34, 14.14), (0.0, 4.72)]]",25
"[[(8.68, 13.48), (10.28, 15.0)]]",25
"[[(5.89, 10.69), (1.42, 6.22)]]",25
"[[(9.22, 14.02), (10.41, 15.0)]]",25
"[[(7.39, 12.19), (5.2, 10.0)]]",25
"[[(3.73, 8.53), (3.39, 8.19)]]",25
"[[(1.8, 6.6), (7.05, 11.85)]]",20
"[[(4.35, 9.149999999999999), (1.67, 6.47)]]",25
"[[(0.67, 5.47), (6.96, 11.76)]]",25
"[[(2.82, 7.619999999999999), (5.1, 9.899999999999999)]]",20
"[[(3.14, 7.9399999999999995), (9.26, 14.059999999999999)]]",20
"[[(9.58, 14.379999999999999), (0.0, 4.5)]]",25
"[[(1.75, 6.55), (3.17, 7.97)]]",20
"[[(10.55, 15.0), (8.27, 13.07)]]",25
"[[(3.3, 8.1), (1.89, 6.6899999999999995)]]",25
"[[(7.05, 11.85), (8.88, 13.68)]]",20
"[[(9.94, 14.739999999999998), (3.35, 8.15)]]",25
"[[(9.38, 14.18), (7.2, 12.0)]]",25
"[[(4.93, 9.73), (10.54, 15.0)]]",25
"[[(2.13, 6.93), (7.63, 12.43)]]",20
"[[(0.45, 5.25), (1.4, 6.199999999999999)]]",25
"[[(9.7, 14.5), (1.89, 6.6899999999999995)]]",25
"[[(8.0, 12.8), (6.22, 11.02)]]",25
"[[(8.92, 13.719999999999999), (3.62, 8.42)]]",25
"[[(3.31, 8.11), (2.76, 7.56)]]",25
"[[(9.22, 14.02), (6.26, 11.059999999999999)]]",25
"[[(10.19, 14.989999999999998), (9.44, 14.239999999999998)]]",20
"[[(1.02, 5.82), (5.67, 10.469999999999999)]]",20
"[[(0.67, 5.47), (0.0, 4.74)]]",25
"[[(0.32, 5.12), (9.2, 14.0)]]",25
"[[(8.33, 13.129999999999999), (8.78, 13.579999999999998)]]",25
"[[(3.32, 8.12), (6.39, 11.19)]]",25
"[[(8.26, 13.059999999999999), (3.73, 8.53)]]",25
"[[(5.89, 10.69), (2.01, 6.81)]]",20
"[[(0.42, 5.22), (2.49, 7.29)]]",25
"[[(9.48, 14.280000000000001), (5.82, 10.620000000000001)]]",25
"[[(9.86, 14.66), (4.63, 9.43)]]",25
"[[(2.6, 7.4), (8.31, 13.11)]]",25
"[[(8.77, 13.57), (0.0, 4.4399999999999995)]]",25
"[[(7.01, 11.809999999999999), (0.53, 5.33)]]",20
"[[(0.79, 5.59), (9.41, 14.21)]]",25
"[[(0.0, 4.75), (2.18, 6.98)]]",20
"[[(10.57, 15.0), (4.22, 9.02)]]",25
"[[(0.79, 5.59), (1.37, 6.17)]]",25
"[[(2.2, 7.0), (7.83, 12.629999999999999)]]",25
"[[(0.65, 5.45), (9.7, 14.5)]]",25
"[[(3.74, 8.54), (10.37, 15.0)]]",25
"[[(9.68, 14.48), (2.79, 7.59)]]",25
"[[(2.34, 7.14), (4.84, 9.64)]]",25
"[[(0.62, 5.42), (6.8, 11.6)]]",25
"[[(0.0, 4.74), (0.0, 4.42)]]",25
"[[(10.5, 15.0), (2.81, 7.609999999999999)]]",25
"[[(6.18, 10.98), (4.54, 9.34)]]",20
"[[(3.01, 7.81), (0.21, 5.01)]]",20
"[[(9.73, 14.530000000000001), (10.36, 15.0)]]",25
"[[(10.36, 15.0), (0.75, 5.55)]]",25
"[[(1.91, 6.71), (6.42, 11.219999999999999)]]",25
"[[(10.48, 15.0), (5.58, 10.379999999999999)]]",25
