BRC Query,Data Size
"[7.8216, 8.8906, 10.7016, 11.7706]",9
"[7.5867, 9.0561, 10.4667, 11.9361]",6
"[10.8159, 5.3601, 13.6959, 8.2401]",9
"[10.2723, 2.3012, 13.1523, 5.1812]",9
"[10.9184, 2.1318, 13.7984, 5.0118]",9
"[10.7785, 11.4481, 13.6585, 14.3281]",9
"[2.9072, 6.7643, 5.7872, 9.6443]",9
"[4.908, 8.8892, 7.788, 11.7692]",9
"[3.0244, 0, 5.9044, 2.6268]",6
"[8.2326, 11.1612, 11.1126, 14.0412]",9
"[9.4287, 6.02, 12.3087, 8.9]",6
"[1.4229, 1.8564, 4.3029, 4.7364]",9
"[12.5561, 5.165, 15, 8.045]",9
"[5.482, 2.693, 8.362, 5.573]",9
"[5.5849, 10.9321, 8.4649, 13.8121]",9
"[4.8062, 9.0988, 7.6862, 11.9788]",6
"[9.792, 5.6276, 12.672, 8.5076]",9
"[4.9063, 9.6902, 7.7863, 12.5702]",9
"[9.0786, 5.891, 11.9586, 8.771]",6
"[8.2228, 7.6864, 11.1028, 10.5664]",9
"[0, 6.6538, 2.4801, 9.5338]",9
"[10.5574, 11.4715, 13.4374, 14.3515]",9
"[10.0628, 8.9366, 12.9428, 11.8166]",6
"[11.602, 0.8201, 14.482, 3.7001]",9
"[7.5472, 6.3878, 10.4272, 9.2678]",9
"[7.3393, 0.9066, 10.2193, 3.7866]",9
"[4.9826, 3.2029, 7.8626, 6.0829]",9
"[0.6364, 1.6059, 3.5164, 4.4859]",9
"[5.74, 11.1098, 8.62, 13.9898]",6
"[9.9387, 9.3305, 12.8187, 12.2105]",9
"[6.5051, 4.637, 9.3851, 7.517]",9
"[4.2525, 5.8159, 7.1325, 8.6959]",9
"[1.4981, 9.3802, 4.3781, 12.2602]",9
"[6.9486, 1.0389, 9.8286, 3.9189]",6
"[9.6609, 5.0299, 12.5409, 7.9099]",6
"[12.4168, 7.0168, 15, 9.8968]",6
"[12.0718, 6.9221, 14.9518, 9.8021]",6
"[5.8888, 10.1404, 8.7688, 13.0204]",9
"[10.1188, 2.714, 12.9988, 5.594]",6
"[8.0391, 2.1613, 10.9191, 5.0413]",6
"[7.6333, 0.0138, 10.5133, 2.8938]",6
"[8.4855, 8.8588, 11.3655, 11.7388]",9
"[2.2705, 3.2897, 5.1505, 6.1697]",9
"[6.3629, 3.0087, 9.2429, 5.8887]",6
"[1.0952, 7.4619, 3.9752, 10.3419]",6
"[1.5344, 0.2291, 4.4144, 3.1091]",9
"[3.3652, 5.1318, 6.2452, 8.0118]",9
"[7.7792, 7.9483, 10.6592, 10.8283]",9
"[8.7405, 0, 11.6205, 2.7354]",9
"[11.0014, 10.8514, 13.8814, 13.7314]",6
"[4.8697, 11.5217, 7.7497, 14.4017]",9
"[6.0308, 8.6221, 8.9108, 11.5021]",6
"[3.1996, 2.2602, 6.0796, 5.1402]",9
"[7.1379, 7.8595, 10.0179, 10.7395]",9
"[7.4586, 8.6431, 10.3386, 11.5231]",9
