SRC Query,Depth,BBoxes,Data Size
"[[(21.04, 22.62), (-14.32, -12.55)]]",16,"[[18.0233940833, 25.7479190667], [-63.04643405, 55.2741909027]]",1
"[[(56.07, 57.36), (-92.45, -90.86)]]",16,"[[44.9825733167, 63.40343715], [-93.1536802833, -83.2142429338]]",1
"[[(50.02, 51.49), (65.05, 66.93)]]",4,"[[41.8663969455, 63.40343715], [-0.2599596977, 177.45290404]]",2523
"[[(16.18, 18.33), (-140.54, -138.97)]]",15,"[[-48.2246696949, 20.68161082], [-156.44103819, -117.8483600167]]",1
"[[(7.31, 8.94), (-25.26, -23.06)]]",15,"[[0.0, 18.0233940833], [-66.004679203, 55.2741909027]]",1
"[[(-38.75, -37.65), (-2.46, -0.33)]]",15,"[[-48.2246696949, -25.43722915], [-49.26710212, 18.4074161167]]",1
"[[(-4.06, -2.58), (-17.93, -16.23)]]",16,"[[-13.01292252, 0.0], [-38.48272597, 55.2741909027]]",1
"[[(-16.98, -15.22), (96.09, 98.0)]]",15,"[[-27.49000215, 13.0612623855], [80.2610814571, 121.569266]]",1
"[[(7.21, 9.29), (169.14, 170.35)]]",16,"[[-27.2354151833, 26.0722728814], [153.1070762667, 177.45290404]]",1
"[[(10.22, 11.39), (86.1, 87.21)]]",15,"[[-27.49000215, 13.0612623855], [80.2610814571, 121.569266]]",1
"[[(8.37, 9.96), (2.51, 3.82)]]",15,"[[0.0, 18.0233940833], [-66.004679203, 55.2741909027]]",1
"[[(-19.87, -18.24), (104.28, 106.02)]]",15,"[[-27.49000215, 13.0612623855], [80.2610814571, 121.569266]]",1
"[[(-7.37, -6.16), (143.53, 144.76)]]",15,"[[-27.2809503, 25.079669], [121.569266, 153.0325043]]",1
"[[(-21.76, -20.72), (76.96, 79.01)]]",15,"[[-27.49000215, 12.36692075], [76.5931798333, 80.2480137348]]",1
"[[(-23.88, -21.96), (-139.09, -137.59)]]",15,"[[-48.2246696949, 20.68161082], [-156.44103819, -117.8483600167]]",1
"[[(6.79, 7.83), (-17.23, -16.09)]]",15,"[[0.0, 18.0233940833], [-66.004679203, 55.2741909027]]",1
"[[(15.01, 16.15), (-27.93, -26.19)]]",15,"[[0.0, 18.0233940833], [-66.004679203, 55.2741909027]]",1
"[[(-26.82, -24.71), (-141.74, -140.67)]]",15,"[[-48.2246696949, 20.68161082], [-156.44103819, -117.8483600167]]",1
"[[(-22.46, -20.78), (121.44, 122.47)]]",9,"[[-27.49000215, 26.0722728814], [55.2741909027, 177.45290404]]",79
"[[(4.54, 6.64), (109.72, 111.94)]]",15,"[[-27.49000215, 13.0612623855], [80.2610814571, 121.569266]]",1
"[[(-19.74, -17.87), (-47.79, -46.48)]]",15,"[[-23.56449192, 0.0], [-66.016650533, -43.96218752]]",1
"[[(-30.9, -28.87), (-37.71, -36.69)]]",15,"[[-48.2246696949, -25.43722915], [-49.26710212, 18.4074161167]]",1
"[[(-20.92, -19.04), (148.53, 149.78)]]",15,"[[-27.2809503, 25.079669], [121.569266, 153.0325043]]",1
"[[(44.3, 45.85), (-168.67, -166.67)]]",6,"[[39.1889083333, 47.705631567], [-176.30859375, -122.4272002167]]",630
"[[(12.72, 14.52), (-83.83, -82.76)]]",9,"[[-48.2246696949, 27.8954912333], [-97.7233511209, -82.7036190033]]",78
"[[(-28.31, -26.71), (160.75, 162.93)]]",8,"[[-48.2246696949, 26.0722728814], [55.2741909027, 177.45290404]]",158
"[[(-35.11, -33.31), (-155.18, -153.88)]]",15,"[[-48.2246696949, 20.68161082], [-156.44103819, -117.8483600167]]",1
"[[(38.69, 40.7), (158.78, 159.8)]]",14,"[[37.985401667, 40.71604895], [116.586227417, 177.45290404]]",3
"[[(17.86, 19.53), (64.3, 65.48)]]",15,"[[13.2004111, 25.033476381], [55.2741909027, 80.19453644]]",1
"[[(-2.63, -0.52), (169.0, 170.94)]]",16,"[[-27.2354151833, 26.0722728814], [153.1070762667, 177.45290404]]",1
"[[(-12.0, -9.86), (-82.99, -80.94)]]",5,"[[-48.2246696949, 28.3730936], [-97.7233511209, 177.45290404]]",1261
"[[(51.08, 52.09), (-3.34, -2.09)]]",6,"[[42.3528751428, 63.40343715], [-71.0181920502, -0.2599596977]]",631
"[[(50.63, 51.99), (-95.4, -94.22)]]",1,"[[37.7596465333, 63.40343715], (-176.30859375, 177.45290404)]",20178
