BRC Query,Data Size
"[8.25, 50.33, 9.09, 51.15]",0
"[12.06, 51.93, 12.92, 52.89]",374
"[8.65, 53.29, 9.64, 54.15]",0
"[12.33, 48.93, 13.3, 49.87]",0
"[10.46, 52.19, 11.2, 52.92]",555
"[11.28, 53.09, 12.22, 53.92]",23
"[8.61, 53.33, 9.38, 54.32]",0
"[8.71, 51.7, 9.69, 52.69]",1049
"[12.44, 50.87, 13.33, 51.72]",0
"[8.25, 53.96, 9.16, 54.79805556]",0
"[10.73, 52.18, 11.59, 53.08]",416
"[10.51, 50.29, 11.42, 51.2]",1718
"[8.71, 52.92, 9.64, 53.85]",0
"[12.18, 50.13, 13.13, 50.94]",0
"[7.91, 52.94, 8.83, 53.75]",0
"[9.41, 53.62, 10.29, 54.57]",58
"[11.48, 52.08, 12.23, 52.93]",267
"[12.49, 53.64, 13.29, 54.38]",0
"[9.37, 51.77, 10.09, 52.67]",712
"[7.83, 53.62, 8.6, 54.38]",0
"[9.43, 52.76, 10.29, 53.76]",95
"[8.75, 50.22, 9.66, 51.03]",40
"[7.25, 50.35, 8.2, 51.17]",156
"[9.41, 50.87, 10.21, 51.8]",168
"[12.45, 49.68, 13.22, 50.54]",0
"[7.39, 48.15, 8.22, 49.11]",0
"[7.51, 52.14, 8.26, 52.9]",0
"[11.5, 48.48, 12.23, 49.39]",20
"[9.08, 50.21, 9.96, 51.09]",118
"[11.03, 51.01, 11.88, 51.82]",20
"[7.92, 49.31, 8.84, 50.14]",858
"[10.46, 49.42, 11.38, 50.41]",499
"[9.79, 50.91, 10.61, 51.67]",120
"[9.71, 49.52, 10.64, 50.31]",65
"[12.2, 49.64, 12.94, 50.39]",0
"[10.43, 48.16, 11.23, 49.06]",0
"[8.49, 48.79, 9.3, 49.53]",40
"[10.9, 49.7, 11.66, 50.48]",32
"[10.34, 51.97, 11.29, 52.79]",595
"[10.54, 51.99, 11.38, 52.86]",574
"[8.43, 53.33, 9.32, 54.32]",0
"[8.98, 48.79, 9.73, 49.71]",22
"[11.93, 51.65, 12.71, 52.61]",188
"[11.85, 53.79, 12.59, 54.68]",1751
"[10.56, 48.13, 11.35, 48.9]",0
"[10.85, 51.5, 11.72, 52.22]",18
"[10.17, 50.05, 10.9, 50.8]",0
"[11.87, 53.26, 12.6, 54.13]",635
"[11.19, 50.64, 12.03, 51.45]",1641
"[9.1, 51.68, 9.94, 52.61]",732
"[9.31, 48.28, 10.26, 49.25]",0
"[9.3, 48.28, 10.18, 49.0]",0
"[11.37, 52.82, 12.29, 53.68]",15
"[11.08, 51.66, 11.8, 52.66]",166
"[12.93, 52.92, 13.79, 53.65]",44
"[7.47, 50.11, 8.36, 50.91]",713
"[9.38, 52.77, 10.31, 53.63]",76
"[11.26, 50.91, 12.25, 51.69]",1622
"[12.45, 50.11, 13.24, 51.0]",0
"[8.27, 49.03, 9.26, 49.84]",86
"[10.58, 51.31, 11.35, 52.25]",1
"[7.28, 49.45, 8.14, 50.21]",2
"[12.05, 52.98, 12.88, 53.92]",24
"[11.42, 51.99, 12.3, 52.81]",267
"[12.66, 53.34, 13.45, 54.05]",20
"[11.66, 54.07, 12.54, 54.79805556]",1735
"[7.0, 49.77, 7.78, 50.64]",735
"[7.71, 52.3, 8.49, 53.01]",0
"[9.03, 49.82, 9.78, 50.68]",244
"[10.15, 48.42, 11.1, 49.36]",0
"[9.49, 48.42, 10.39, 49.26]",0
"[10.73, 53.57, 11.53, 54.33]",12
"[7.81, 51.96, 8.81, 52.7]",747
