SRC Query,Depth,BBoxes,Data Size
"[33.131369, -123.098252, 33.759925, -122.432547]",14,"[32.541302, -124.389343, 34.512501, -120.443123]",1
"[40.940924, -117.762835, 41.56948, -117.09713]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[37.345373, -118.884728, 37.973929, -118.219023]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[41.158342, -120.459671, 41.786898, -119.793966]",7,"[41.121151, -120.495163, 42.017231, -114.294258]",165
"[34.446913, -115.341938, 35.075469, -114.676233]",6,"[34.420692, -115.51413, 35.47998, -114.294258]",329
"[39.080492, -116.583294, 39.709048, -115.917589]",6,"[38.773846, -120.430931, 40.213436, -114.294258]",329
"[37.482797, -119.125679, 38.111353, -118.459974]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[32.737505, -117.061583, 33.366061, -116.395878]",4,"[32.541302, -117.195107, 34.003124, -115.972008]",1316
"[33.533644, -118.756724, 34.1622, -118.091019]",5,"[32.541302, -119.04274, 34.265907, -117.970444]",658
"[36.347687, -121.886023, 36.976243, -121.220318]",6,"[36.274315, -124.389343, 37.009014, -121.188477]",329
"[36.967512, -120.370482, 37.596068, -119.704777]",5,"[36.924397, -120.463791, 37.788601, -118.817177]",658
"[34.639244, -120.735963, 35.2678, -120.070258]",5,"[34.55386, -124.389343, 35.313984, -119.04274]",658
"[40.391843, -119.729482, 41.020399, -119.063777]",8,"[40.213436, -120.269699, 41.121151, -114.294258]",82
"[38.215427, -124.268729, 38.843983, -123.603024]",4,"[37.009014, -124.389343, 39.543308, -122.457283]",1315
"[40.955905, -124.103972, 41.584461, -123.438267]",5,"[40.575794, -124.389343, 42.017231, -123.049553]",658
"[38.110338, -121.329144, 38.738894, -120.663439]",5,"[38.021637, -121.790939, 38.773846, -120.322968]",658
"[34.388213, -118.620469, 35.016769, -117.954764]",3,"[33.943623, -119.324493, 35.737514, -116.844749]",2631
