BRC Query,Data Size
"[8.35, 50.48, 8.96, 51.05]",0
"[12.42, 52.21, 13.08, 53.1]",56
"[8.78, 53.65, 9.76, 54.31]",16
"[12.7, 48.99, 13.63, 49.83]",0
"[10.7, 52.48, 11.05, 52.81]",0
"[11.58, 53.44, 12.43, 54.03]",6
"[8.73, 53.7, 9.18, 54.67]",0
"[8.84, 51.95, 9.78, 52.93]",120
"[12.82, 51.06, 13.55, 51.69]",0
"[8.35, 54.37, 9.13, 54.79805556]",0
"[11.0, 52.46, 11.67, 53.21]",14
"[10.76, 50.45, 11.53, 51.23]",72
"[8.84, 53.26, 9.68, 54.09]",4
"[12.54, 50.27, 13.42, 50.8]",0
"[7.98, 53.28, 8.78, 53.82]",0
"[9.59, 54.01, 10.3, 54.79805556]",20
"[11.8, 52.36, 12.2, 52.99]",22
"[12.87, 54.03, 13.37, 54.39]",0
"[9.55, 52.03, 9.88, 52.79]",84
"[7.9, 54.01, 8.33, 54.43]",0
"[9.61, 53.09, 10.27, 54.09]",54
"[8.88, 50.36, 9.65, 50.9]",6
"[7.28, 50.51, 8.15, 51.08]",16
"[9.59, 51.07, 10.09, 51.89]",26
"[12.83, 49.79, 13.26, 50.46]",0
"[7.44, 48.15, 8.02, 49.05]",0
"[7.56, 52.43, 7.95, 52.83]",0
"[11.82, 48.51, 12.15, 49.28]",0
"[9.23, 50.36, 9.95, 51.06]",48
"[11.31, 51.21, 11.94, 51.75]",0
"[8.0, 49.39, 8.81, 49.97]",42
"[10.71, 49.51, 11.52, 50.49]",50
"[9.99, 51.11, 10.56, 51.51]",12
"[9.91, 49.62, 10.75, 50.11]",26
"[12.57, 49.75, 12.92, 50.13]",0
"[10.68, 48.16, 11.2, 48.92]",0
"[8.6, 48.84, 9.12, 49.2]",0
"[11.18, 49.82, 11.6, 50.28]",6
"[10.58, 52.25, 11.45, 52.8]",64
"[10.79, 52.26, 11.39, 52.93]",26
"[8.54, 53.7, 9.27, 54.67]",0
"[9.13, 48.83, 9.52, 49.64]",2
"[12.27, 51.9, 12.73, 52.79]",22
"[12.19, 54.19, 12.55, 54.79805556]",0
"[10.82, 48.13, 11.3, 48.58]",0
"[11.12, 51.74, 11.8, 52.05]",0
"[10.4, 50.18, 10.73, 50.56]",0
"[12.21, 53.63, 12.54, 54.32]",4
"[11.48, 50.82, 12.09, 51.35]",34
"[9.26, 51.93, 9.88, 52.77]",102
"[9.48, 48.29, 10.36, 49.21]",0
"[9.48, 48.29, 10.2, 48.6]",0
"[11.68, 53.16, 12.48, 53.83]",8
"[11.37, 51.91, 11.67, 52.91]",14
"[13.35, 53.26, 13.80833333, 53.6]",0
"[7.52, 50.26, 8.24, 50.77]",40
"[9.55, 53.1, 10.39, 53.76]",48
"[11.56, 51.1, 12.54, 51.56]",62
"[12.83, 50.25, 13.3, 50.98]",0
"[8.37, 49.09, 9.33, 49.63]",40
"[10.84, 51.54, 11.27, 52.41]",2
"[7.32, 49.54, 7.99, 49.95]",0
"[12.41, 53.33, 12.98, 54.18]",10
"[11.73, 52.27, 12.43, 52.84]",38
"[13.06, 53.71, 13.54, 54.0]",0
"[11.99, 54.5, 12.7, 54.79805556]",0
"[7.01, 49.88, 7.48, 50.57]",16
"[7.78, 52.6, 8.23, 52.9]",0
"[9.18, 49.94, 9.57, 50.61]",22
"[10.37, 48.44, 11.25, 49.29]",0
"[9.67, 48.45, 10.43, 49.06]",0
"[11.0, 53.96, 11.52, 54.38]",2
"[7.88, 52.23, 8.87, 52.59]",0
"[7.9, 52.49, 8.77, 52.78]",0
"[8.88, 50.75, 9.51, 51.14]",0
"[11.55, 48.77, 11.9, 49.29]",0
"[9.34, 50.14, 9.75, 50.95]",36
"[7.28, 49.4, 8.12, 50.34]",16
"[7.21, 51.21, 8.02, 52.02]",384
"[11.32, 49.03, 11.86, 49.99]",0
"[9.33, 50.61, 10.25, 50.9]",18
"[13.11, 54.39, 13.4, 54.79805556]",0
"[12.05, 51.09, 12.64, 51.7]",48
"[13.28, 49.19, 13.68, 50.0]",0
"[12.13, 52.5, 12.42, 53.12]",14
"[9.27, 50.41, 10.04, 50.98]",42
"[10.14, 50.3, 10.61, 50.84]",0
"[9.73, 48.56, 10.29, 49.25]",0
"[10.46, 50.88, 10.83, 51.26]",24
"[10.7, 49.52, 11.6, 50.25]",36
"[10.36, 53.42, 10.83, 53.82]",8
"[8.68, 53.39, 9.54, 53.96]",0
"[10.21, 52.14, 10.9, 52.67]",80
"[7.19, 51.19, 8.18, 51.89]",336
"[7.34, 48.29, 7.88, 48.62]",0
"[13.4, 51.5, 13.80833333, 52.35]",0
"[12.56, 49.42, 13.03, 50.38]",0
"[12.94, 49.47, 13.66, 50.34]",0
"[7.94, 49.8, 8.76, 50.3]",138
"[11.29, 49.24, 11.85, 49.7]",0
"[10.06, 49.83, 10.64, 50.19]",0
"[11.6, 52.8, 12.36, 53.38]",12
"[10.69, 49.42, 11.1, 50.35]",88
"[11.82, 48.19, 12.61, 48.7]",0
"[7.48, 50.16, 8.08, 50.64]",48
"[8.11, 49.19, 8.75, 50.12]",174
"[13.13, 54.18, 13.80833333, 54.79805556]",0
"[13.43, 52.81, 13.80833333, 53.16]",0
"[7.86, 49.84, 8.38, 50.48]",8
"[10.43, 50.6, 11.01, 51.57]",32
"[9.27, 51.68, 10.24, 52.15]",14
"[10.43, 51.98, 10.95, 52.86]",72
"[9.83, 52.03, 10.12, 52.84]",40
"[13.33, 53.25, 13.80833333, 53.97]",0
"[8.3, 48.73, 9.0, 49.5]",48
"[10.6, 52.99, 11.41, 53.56]",4
"[7.41, 51.84, 7.75, 52.39]",78
"[9.99, 54.03, 10.81, 54.73]",2
"[8.81, 50.04, 9.47, 50.82]",50
"[11.79, 53.04, 12.41, 53.68]",0
"[13.02, 52.67, 13.72, 53.27]",36
"[8.48, 52.28, 9.22, 52.75]",26
"[8.38, 48.74, 9.25, 49.61]",104
"[11.84, 52.76, 12.58, 53.56]",4
"[9.98, 51.34, 10.71, 52.03]",16
"[11.58, 49.0, 11.88, 49.44]",0
"[7.72, 53.43, 8.57, 54.13]",0
"[13.36, 48.67, 13.80833333, 49.03]",0
"[10.42, 50.67, 11.02, 51.31]",32
