SRC Query,Depth,BBoxes,Data Size
"[41.24, -123.84, 41.65, -122.89]",3,"[39.543308, -124.389343, 42.017231, -121.790939]",2631
"[36.46, -117.36, 37.22, -116.98]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
"[36.0, -119.28, 36.45, -118.63]",5,"[35.878944, -119.712936, 36.702827, -117.970444]",658
"[40.67, -117.25, 41.18, -116.81]",10,"[40.665901, -120.113487, 41.20694, -114.294258]",21
"[36.74, -119.63, 37.41, -119.2]",6,"[36.160179, -119.672447, 37.534653, -119.067078]",329
"[39.13, -122.23, 39.83, -121.43]",3,"[39.077091, -122.727531, 42.017231, -120.673553]",2631
"[37.13, -118.06, 37.81, -117.43]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[40.8, -117.15, 41.68, -116.19]",6,"[40.213436, -120.495163, 42.017231, -114.294258]",329
"[34.46, -120.28, 34.91, -119.73]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[32.73, -116.49, 33.57, -115.59]",4,"[32.541302, -116.742416, 34.003124, -114.294258]",1316
"[38.14, -123.29, 38.68, -122.5]",5,"[37.009014, -124.389343, 38.777004, -122.457283]",657
"[36.84, -117.97, 37.7, -117.17]",6,"[36.775406, -118.572319, 39.192303, -114.294258]",329
"[41.27, -118.5, 42.017231, -117.76]",8,"[41.121151, -120.172653, 42.017231, -114.294258]",83
"[37.16, -115.31, 37.55, -114.93]",6,"[37.009014, -119.082748, 37.653175, -114.294258]",329
"[36.39, -124.34, 37.06, -123.36]",6,"[34.735394, -124.389343, 37.347336, -121.72699]",328
"[37.28, -121.38, 37.99, -120.78]",5,"[37.009014, -121.790939, 38.021637, -120.322968]",657
"[36.34, -122.63, 37.01, -121.69]",5,"[34.735394, -124.389343, 37.347336, -121.246536]",657
"[32.71, -123.41, 33.28, -122.6]",13,"[32.541302, -124.389343, 34.512501, -120.432167]",2
"[33.21, -120.77, 34.03, -120.35]",11,"[32.541302, -124.389343, 34.520416, -120.240334]",10
"[33.65, -123.61, 34.57, -123.14]",8,"[32.541302, -124.389343, 34.609451, -119.916641]",82
"[35.79, -116.63, 36.51, -115.8]",7,"[35.646229, -116.65757, 37.009014, -115.639763]",165
"[36.99, -120.23, 37.83, -119.65]",5,"[36.924397, -120.2724, 38.250336, -119.067078]",658
"[33.15, -115.69, 34.1, -115.3]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[33.56, -115.16, 34.22, -114.63]",4,"[33.28764, -116.961899, 34.860054, -114.294258]",1316
"[41.59, -118.82, 42.017231, -117.91]",10,"[41.474854, -120.103851, 42.017231, -114.294258]",21
"[39.0, -117.54, 39.42, -116.83]",8,"[38.950588, -120.162201, 39.573631, -114.294258]",82
"[36.2, -114.89, 36.79, -114.294258]",4,"[36.160179, -119.067078, 39.192303, -114.294258]",1316
