BRC Query,Data Size
"[8.25, 50.33, 9.09, 51.15]",0
"[12.06, 51.93, 12.92, 52.89]",190
"[8.65, 53.29, 9.64, 54.15]",0
"[12.33, 48.93, 13.3, 49.87]",0
"[10.46, 52.19, 11.2, 52.92]",282
"[11.28, 53.09, 12.22, 53.92]",12
"[8.61, 53.33, 9.38, 54.32]",0
"[8.71, 51.7, 9.69, 52.69]",532
"[12.44, 50.87, 13.33, 51.72]",0
"[8.25, 53.96, 9.16, 54.79805556]",0
"[10.73, 52.18, 11.59, 53.08]",212
"[10.51, 50.29, 11.42, 51.2]",860
"[8.71, 52.92, 9.64, 53.85]",0
"[12.18, 50.13, 13.13, 50.94]",0
"[7.91, 52.94, 8.83, 53.75]",0
"[9.41, 53.62, 10.29, 54.57]",32
"[11.48, 52.08, 12.23, 52.93]",140
"[12.49, 53.64, 13.29, 54.38]",0
"[9.37, 51.77, 10.09, 52.67]",371
"[7.83, 53.62, 8.6, 54.38]",0
"[9.43, 52.76, 10.29, 53.76]",54
"[8.75, 50.22, 9.66, 51.03]",21
"[7.25, 50.35, 8.2, 51.17]",83
"[9.41, 50.87, 10.21, 51.8]",84
"[12.45, 49.68, 13.22, 50.54]",0
"[7.39, 48.15, 8.22, 49.11]",0
"[7.51, 52.14, 8.26, 52.9]",0
"[11.5, 48.48, 12.23, 49.39]",11
"[9.08, 50.21, 9.96, 51.09]",62
"[11.03, 51.01, 11.88, 51.82]",10
"[7.92, 49.31, 8.84, 50.14]",439
"[10.46, 49.42, 11.38, 50.41]",254
"[9.79, 50.91, 10.61, 51.67]",60
"[9.71, 49.52, 10.64, 50.31]",35
"[12.2, 49.64, 12.94, 50.39]",0
"[10.43, 48.16, 11.23, 49.06]",0
"[8.49, 48.79, 9.3, 49.53]",23
"[10.9, 49.7, 11.66, 50.48]",16
"[10.34, 51.97, 11.29, 52.79]",304
"[10.54, 51.99, 11.38, 52.86]",291
"[8.43, 53.33, 9.32, 54.32]",0
"[8.98, 48.79, 9.73, 49.71]",14
"[11.93, 51.65, 12.71, 52.61]",97
"[11.85, 53.79, 12.59, 54.68]",877
"[10.56, 48.13, 11.35, 48.9]",0
"[10.85, 51.5, 11.72, 52.22]",12
"[10.17, 50.05, 10.9, 50.8]",0
"[11.87, 53.26, 12.6, 54.13]",319
"[11.19, 50.64, 12.03, 51.45]",822
"[9.1, 51.68, 9.94, 52.61]",380
"[9.31, 48.28, 10.26, 49.25]",0
"[9.3, 48.28, 10.18, 49.0]",0
"[11.37, 52.82, 12.29, 53.68]",9
"[11.08, 51.66, 11.8, 52.66]",88
"[12.93, 52.92, 13.79, 53.65]",22
"[7.47, 50.11, 8.36, 50.91]",359
"[9.38, 52.77, 10.31, 53.63]",42
"[11.26, 50.91, 12.25, 51.69]",811
"[12.45, 50.11, 13.24, 51.0]",0
"[8.27, 49.03, 9.26, 49.84]",43
"[10.58, 51.31, 11.35, 52.25]",1
"[7.28, 49.45, 8.14, 50.21]",1
"[12.05, 52.98, 12.88, 53.92]",12
"[11.42, 51.99, 12.3, 52.81]",140
"[12.66, 53.34, 13.45, 54.05]",10
"[11.66, 54.07, 12.54, 54.79805556]",869
"[7.0, 49.77, 7.78, 50.64]",371
"[7.71, 52.3, 8.49, 53.01]",0
"[9.03, 49.82, 9.78, 50.68]",126
"[10.15, 48.42, 11.1, 49.36]",0
"[9.49, 48.42, 10.39, 49.26]",0
"[10.73, 53.57, 11.53, 54.33]",8
"[7.81, 51.96, 8.81, 52.7]",374
"[7.82, 52.2, 8.77, 52.91]",13
"[8.74, 50.58, 9.59, 51.33]",28
"[11.25, 48.73, 11.98, 49.53]",6
"[9.18, 50.01, 9.94, 50.93]",57
"[7.24, 49.31, 8.17, 50.29]",3
"[7.18, 51.0, 8.1, 51.92]",1659
"[11.03, 48.97, 11.84, 49.95]",118
"[9.17, 50.45, 10.14, 51.16]",57
"[12.72, 53.97, 13.43, 54.79805556]",0
"[11.71, 50.89, 12.54, 51.73]",55
"[12.87, 49.12, 13.62, 50.04]",0
"[11.79, 52.21, 12.5, 53.06]",118
"[9.11, 50.26, 10.02, 51.08]",60
"[9.92, 50.15, 10.71, 50.96]",22
"[9.55, 48.53, 10.37, 49.41]",0
"[10.23, 50.69, 10.97, 51.44]",65
"[10.46, 49.43, 11.42, 50.32]",254
"[10.14, 53.07, 10.92, 53.82]",14
"[8.56, 53.04, 9.5, 53.86]",0
"[9.99, 51.87, 10.86, 52.68]",288
"[7.16, 50.98, 8.16, 51.86]",1658
"[7.3, 48.28, 8.11, 49.01]",0
"[12.99, 51.27, 13.8, 52.21]",11
"[12.19, 49.33, 12.97, 50.31]",0
"[12.55, 49.38, 13.43, 50.33]",0
"[7.87, 49.69, 8.8, 50.49]",403
"[11.01, 49.17, 11.83, 49.95]",126
"[9.86, 49.72, 10.69, 50.46]",24
"[11.3, 52.49, 12.2, 53.32]",113
"[10.45, 49.33, 11.21, 50.3]",254
"[11.5, 48.18, 12.41, 48.98]",48
"[7.43, 50.03, 8.27, 50.82]",390
"[8.02, 49.12, 8.87, 50.09]",148
"[12.73, 53.78, 13.7, 54.64]",0
"[13.01, 52.5, 13.78, 53.24]",19274
"[7.79, 49.73, 8.59, 50.58]",100
"[10.2, 50.44, 11.03, 51.43]",83
"[9.11, 51.44, 10.1, 52.22]",27
"[10.2, 51.72, 11.0, 52.67]",299
"[9.64, 51.77, 10.35, 52.69]",290
"[12.92, 52.91, 13.80833333, 53.8]",22
"[8.2, 48.69, 9.08, 49.6]",174
"[10.36, 52.67, 11.28, 53.49]",2
"[7.37, 51.59, 8.1, 52.41]",2172
