BRC Query,Data Size
"[10.28, 48.19, 11.31, 49.54]",148
"[10.33, 50.87, 11.69, 52.18]",884
"[10.8, 51.88, 12.16, 53.26]",278
"[12.2, 51.42, 13.38, 52.54]",3589
"[11.58, 51.65, 12.99, 52.72]",240
"[8.35, 52.61, 9.38, 54.02]",0
"[10.21, 51.9, 11.23, 53.04]",318
"[7.85, 51.33, 9.02, 52.39]",756
"[10.38, 51.06, 11.63, 52.32]",40
"[9.84, 50.3, 10.84, 51.54]",80
"[10.74, 48.23, 12.05, 49.26]",67
"[8.83, 49.7, 10.08, 50.86]",182
"[7.8, 51.79, 8.98, 52.83]",666
"[11.74, 49.3, 12.93, 50.35]",0
"[11.3, 48.8, 12.44, 49.92]",2
"[6.76, 52.75, 8.15, 54.16]",0
"[8.37, 49.32, 9.51, 50.35]",528
"[11.83, 48.19, 13.07, 49.5]",0
"[8.17, 50.63, 9.53, 51.95]",146
"[11.4, 51.43, 12.4, 52.79]",188
"[7.05, 48.77, 8.1, 49.8]",0
"[10.06, 49.12, 11.21, 50.26]",268
"[11.16, 52.34, 12.32, 53.6]",148
"[9.77, 48.49, 11.06, 49.67]",135
"[7.43, 51.61, 8.77, 52.98]",2627
"[11.12, 48.6, 12.14, 49.64]",16
"[12.12, 52.32, 13.36, 53.34]",1267
"[9.93, 49.39, 11.27, 50.46]",280
"[7.21, 53.24, 8.42, 54.41]",0
"[11.81, 48.62, 12.87, 49.93]",0
"[8.52, 51.76, 9.62, 53.15]",710
"[9.45, 49.02, 10.61, 50.17]",78
"[11.39, 50.65, 12.62, 51.95]",70
"[10.56, 52.61, 11.96, 53.71]",11
"[8.51, 51.96, 9.69, 53.0]",787
"[9.21, 49.22, 10.41, 50.46]",102
"[11.88, 53.07, 12.92, 54.22]",881
"[12.18, 50.94, 13.46, 51.99]",47
"[7.75, 51.57, 9.12, 52.62]",1732
"[8.5, 48.48, 9.57, 49.78]",268
"[9.59, 52.17, 10.69, 53.32]",381
"[7.3, 52.22, 8.35, 53.52]",0
"[8.99, 50.9, 10.07, 52.14]",83
"[9.86, 51.45, 11.1, 52.85]",434
"[10.48, 50.88, 11.68, 52.07]",859
"[11.78, 52.29, 12.84, 53.55]",252
"[10.67, 52.64, 11.73, 53.89]",6
"[11.02, 48.69, 12.22, 49.71]",120
"[8.46, 52.1, 9.65, 53.27]",582
"[6.75, 52.24, 7.84, 53.3]",0
"[7.69, 48.43, 8.89, 49.44]",142
"[7.98, 50.62, 9.02, 51.69]",19
"[12.01, 49.43, 13.13, 50.54]",0
"[6.91, 49.01, 7.95, 50.03]",0
"[12.06, 49.72, 13.07, 50.97]",0
"[11.99, 52.01, 13.06, 53.31]",276
"[8.26, 51.91, 9.33, 53.16]",684
"[10.57, 49.37, 11.61, 50.72]",264
"[7.15, 53.15, 8.32, 54.19]",0
"[10.05, 49.33, 11.05, 50.73]",152
"[7.74, 52.46, 8.77, 53.51]",0
"[10.22, 52.13, 11.49, 53.49]",334
"[9.79, 51.95, 10.98, 52.98]",396
"[7.95, 53.36, 9.1, 54.5]",0
"[10.2, 50.94, 11.59, 52.11]",866
"[8.39, 49.09, 9.78, 50.13]",534
"[8.69, 52.05, 10.0, 53.17]",720
"[12.28, 50.08, 13.64, 51.15]",0
"[11.75, 49.68, 13.08, 50.78]",0
"[11.09, 53.27, 12.28, 54.6]",895
"[7.27, 49.42, 8.4, 50.75]",383
"[8.14, 52.11, 9.2, 53.44]",364
"[11.86, 51.62, 13.05, 53.0]",313
"[9.83, 49.97, 11.0, 51.16]",75
"[11.42, 51.34, 12.81, 52.35]",76
"[8.84, 52.83, 10.05, 54.23]",56
"[12.11, 49.79, 13.5, 50.95]",0
"[9.71, 52.53, 11.02, 53.79]",59
"[9.83, 49.36, 10.85, 50.76]",36
"[11.03, 49.12, 12.1, 50.46]",125
"[8.33, 48.88, 9.38, 49.93]",183
"[8.74, 50.67, 10.13, 51.96]",97
"[9.24, 52.5, 10.46, 53.58]",43
"[7.88, 53.27, 8.9, 54.44]",0
"[11.07, 50.96, 12.11, 52.14]",833
"[12.28, 52.66, 13.67, 54.01]",170
"[8.33, 50.5, 9.73, 51.7]",91
"[11.53, 48.43, 12.85, 49.78]",2
"[10.76, 49.7, 11.91, 50.91]",37
"[10.21, 48.55, 11.27, 49.68]",243
"[11.9, 51.71, 13.08, 52.76]",211
"[7.22, 49.97, 8.23, 50.97]",415
"[9.2, 53.27, 10.24, 54.56]",71
"[11.8, 49.86, 13.14, 51.03]",0
"[9.7, 48.57, 10.94, 49.67]",16
"[8.43, 48.82, 9.8, 50.04]",132
"[9.19, 49.14, 10.32, 50.5]",103
"[6.95, 50.14, 8.16, 51.49]",1160
"[8.66, 49.28, 9.71, 50.46]",328
"[8.97, 51.27, 10.19, 52.53]",565
"[10.62, 52.42, 11.71, 53.83]",255
"[7.35, 52.6, 8.57, 53.8]",0
"[11.04, 49.71, 12.27, 51.08]",842
"[10.9, 50.64, 12.05, 51.87]",865
"[7.71, 49.15, 8.87, 50.32]",451
"[9.78, 52.69, 11.16, 53.9]",59
"[9.19, 53.19, 10.3, 54.27]",67
"[7.29, 52.07, 8.58, 53.16]",0
"[8.84, 52.04, 10.2, 53.25]",666
"[7.7, 49.23, 8.97, 50.54]",477
"[11.95, 48.95, 13.03, 50.36]",0
"[7.51, 52.77, 8.77, 53.83]",0
"[10.7, 49.6, 11.7, 50.89]",108
"[11.29, 51.63, 12.47, 52.77]",187
"[9.98, 51.26, 11.21, 52.38]",105
"[10.48, 50.86, 11.78, 52.04]",862
"[9.22, 53.38, 10.27, 54.45]",74
"[6.8, 48.14, 8.0, 49.43]",0
"[7.49, 48.58, 8.75, 49.98]",183
"[10.3, 51.67, 11.33, 52.88]",309
"[8.95, 51.29, 10.14, 52.3]",123
"[12.15, 49.19, 13.35, 50.33]",0
"[9.57, 52.77, 10.68, 54.0]",67
"[7.98, 49.15, 9.07, 50.4]",486
"[7.87, 51.52, 9.03, 52.82]",742
"[11.83, 51.25, 12.88, 52.64]",207
"[8.52, 53.01, 9.7, 54.12]",2
"[8.12, 53.06, 9.21, 54.15]",0
"[8.42, 53.04, 9.77, 54.35]",18
