SRC Query,Depth,BBoxes,Data Size
"[6.84, 6.09, 10.74, 9.99]",2,"[4, 4, 11, 11]",64
"[1.6, 1.61, 5.5, 5.51]",2,"[0, 0, 7, 7]",64
"[10.75, 4.43, 14.65, 8.33]",2,"[8, 4, 15, 11]",64
"[2.13, 2.77, 6.03, 6.67]",2,"[0, 0, 7, 7]",64
"[2.98, 8.27, 6.88, 12.17]",2,"[0, 8, 7, 15]",64
"[5.31, 8.47, 9.21, 12.37]",2,"[4, 8, 11, 15]",64
"[10.65, 5.02, 14.55, 8.92]",2,"[8, 4, 15, 11]",64
"[3.5, 4.03, 7.4, 7.93]",0,"[0, 0, 15, 15]",256
"[7.29, 0.72, 11.19, 4.62]",0,"[0, 0, 15, 15]",256
"[5.9, 10.92, 9.8, 14.82]",2,"[4, 8, 11, 15]",64
"[3.5, 5.26, 7.4, 9.16]",0,"[0, 0, 15, 15]",256
"[7.92, 3.64, 11.82, 7.54]",0,"[0, 0, 15, 15]",256
"[2.22, 9.89, 6.12, 13.79]",2,"[0, 8, 7, 15]",64
"[4.33, 2.27, 8.23, 6.17]",2,"[4, 0, 11, 7]",64
"[5.63, 10.64, 9.53, 14.54]",2,"[4, 8, 11, 15]",64
"[0.67, 8.83, 4.57, 12.73]",2,"[0, 8, 7, 15]",64
"[7.65, 2.97, 11.55, 6.87]",0,"[0, 0, 15, 15]",256
"[3.79, 0.11, 7.69, 4.01]",0,"[0, 0, 15, 15]",256
"[6.55, 2.86, 10.45, 6.76]",2,"[4, 0, 11, 7]",64
"[4.42, 3.51, 8.32, 7.41]",1,"[4, 0, 11, 15]",128
"[9.18, 8.44, 13.08, 12.34]",2,"[8, 8, 15, 15]",64
"[8.86, 8.79, 12.76, 12.69]",2,"[8, 8, 15, 15]",64
"[9.22, 0.45, 13.12, 4.35]",2,"[8, 0, 15, 7]",64
"[7.8, 10.62, 11.7, 14.52]",0,"[0, 0, 15, 15]",256
"[10.43, 4.33, 14.33, 8.23]",2,"[8, 4, 15, 11]",64
"[4.91, 3.61, 8.81, 7.51]",1,"[4, 0, 11, 15]",128
"[4.72, 2.8, 8.62, 6.7]",2,"[4, 0, 11, 7]",64
"[0.7, 7.35, 4.6, 11.25]",1,"[0, 0, 7, 15]",128
"[6.14, 7.0, 10.04, 10.9]",2,"[4, 4, 11, 11]",64
"[4.66, 0.01, 8.56, 3.91]",2,"[4, 0, 11, 7]",64
"[8.58, 4.97, 12.48, 8.87]",2,"[8, 4, 15, 11]",64
"[9.92, 8.43, 13.82, 12.33]",2,"[8, 8, 15, 15]",64
"[1.99, 2.0, 5.89, 5.9]",2,"[0, 0, 7, 7]",64
"[6.0, 6.29, 9.9, 10.19]",2,"[4, 4, 11, 11]",64
"[6.57, 7.12, 10.47, 11.02]",1,"[4, 0, 11, 15]",128
"[7.11, 4.14, 11.01, 8.04]",0,"[0, 0, 15, 15]",256
"[9.8, 10.66, 13.7, 14.56]",2,"[8, 8, 15, 15]",64
"[7.25, 3.1, 11.15, 7.0]",0,"[0, 0, 15, 15]",256
"[9.15, 4.78, 13.05, 8.68]",2,"[8, 4, 15, 11]",64
"[8.12, 1.46, 12.02, 5.36]",2,"[8, 0, 15, 7]",64
"[4.94, 6.66, 8.84, 10.56]",2,"[4, 4, 11, 11]",64
"[9.75, 7.57, 13.65, 11.47]",1,"[8, 0, 15, 15]",128
"[4.69, 4.74, 8.59, 8.64]",2,"[4, 4, 11, 11]",64
"[6.65, 3.15, 10.55, 7.05]",1,"[4, 0, 11, 15]",128
"[5.26, 7.04, 9.16, 10.94]",2,"[4, 4, 11, 11]",64
"[0.44, 3.35, 4.34, 7.25]",1,"[0, 0, 7, 15]",128
"[9.01, 0.28, 12.91, 4.18]",2,"[8, 0, 15, 7]",64
"[7.2, 7.22, 11.1, 11.12]",0,"[0, 0, 15, 15]",256
"[5.06, 0.59, 8.96, 4.49]",2,"[4, 0, 11, 7]",64
"[6.18, 4.24, 10.08, 8.14]",2,"[4, 4, 11, 11]",64
"[8.49, 10.46, 12.39, 14.36]",2,"[8, 8, 15, 15]",64
"[8.67, 7.6, 12.57, 11.5]",1,"[8, 0, 15, 15]",128
"[1.75, 10.87, 5.65, 14.77]",2,"[0, 8, 7, 15]",64
"[5.8, 3.57, 9.7, 7.47]",1,"[4, 0, 11, 15]",128
"[5.78, 6.14, 9.68, 10.04]",2,"[4, 4, 11, 11]",64
"[4.7, 9.22, 8.6, 13.12]",2,"[4, 8, 11, 15]",64
"[8.39, 3.26, 12.29, 7.16]",1,"[8, 0, 15, 15]",128
"[9.51, 10.16, 13.41, 14.06]",2,"[8, 8, 15, 15]",64
"[5.51, 3.34, 9.41, 7.24]",1,"[4, 0, 11, 15]",128
"[11.03, 1.87, 14.93, 5.77]",2,"[8, 0, 15, 7]",64
"[0.67, 0.52, 4.57, 4.42]",2,"[0, 0, 7, 7]",64
"[2.47, 8.18, 6.37, 12.08]",2,"[0, 8, 7, 15]",64
"[3.23, 0.88, 7.13, 4.78]",0,"[0, 0, 15, 15]",256
"[1.17, 3.63, 5.07, 7.53]",1,"[0, 0, 7, 15]",128
"[4.3, 9.76, 8.2, 13.66]",2,"[4, 8, 11, 15]",64
"[2.3, 6.19, 6.2, 10.09]",2,"[0, 4, 7, 11]",64
"[9.37, 6.01, 13.27, 9.91]",2,"[8, 4, 15, 11]",64
"[9.76, 10.62, 13.66, 14.52]",2,"[8, 8, 15, 15]",64
"[0.55, 3.14, 4.45, 7.04]",1,"[0, 0, 7, 15]",128
"[2.36, 1.34, 6.26, 5.24]",2,"[0, 0, 7, 7]",64
"[2.42, 8.05, 6.32, 11.95]",2,"[0, 8, 7, 15]",64
"[11.07, 5.98, 14.97, 9.88]",2,"[8, 4, 15, 11]",64
"[7.53, 1.51, 11.43, 5.41]",0,"[0, 0, 15, 15]",256
"[5.68, 0.62, 9.58, 4.52]",2,"[4, 0, 11, 7]",64
"[5.95, 5.92, 9.85, 9.82]",2,"[4, 4, 11, 11]",64
"[10.65, 2.57, 14.55, 6.47]",2,"[8, 0, 15, 7]",64
"[6.68, 5.76, 10.58, 9.66]",2,"[4, 4, 11, 11]",64
"[10.49, 0.25, 14.39, 4.15]",2,"[8, 0, 15, 7]",64
"[6.18, 1.46, 10.08, 5.36]",2,"[4, 0, 11, 7]",64
"[8.8, 6.92, 12.7, 10.82]",2,"[8, 4, 15, 11]",64
"[6.05, 10.75, 9.95, 14.65]",2,"[4, 8, 11, 15]",64
"[0.63, 8.39, 4.53, 12.29]",2,"[0, 8, 7, 15]",64
"[1.29, 3.81, 5.19, 7.71]",1,"[0, 0, 7, 15]",128
"[8.47, 6.1, 12.37, 10.0]",2,"[8, 4, 15, 11]",64
"[9.08, 0.32, 12.98, 4.22]",2,"[8, 0, 15, 7]",64
"[6.0, 1.67, 9.9, 5.57]",2,"[4, 0, 11, 7]",64
"[7.91, 8.16, 11.81, 12.06]",0,"[0, 0, 15, 15]",256
"[7.65, 1.02, 11.55, 4.92]",0,"[0, 0, 15, 15]",256
"[1.77, 10.47, 5.67, 14.37]",2,"[0, 8, 7, 15]",64
"[4.17, 3.7, 8.07, 7.6]",1,"[4, 0, 11, 15]",128
"[0.33, 4.66, 4.23, 8.56]",2,"[0, 4, 7, 11]",64
"[10.14, 9.15, 14.04, 13.05]",2,"[8, 8, 15, 15]",64
"[2.01, 6.71, 5.91, 10.61]",2,"[0, 4, 7, 11]",64
"[8.32, 0.75, 12.22, 4.65]",2,"[8, 0, 15, 7]",64
"[8.97, 10.41, 12.87, 14.31]",2,"[8, 8, 15, 15]",64
"[6.04, 4.94, 9.94, 8.84]",2,"[4, 4, 11, 11]",64
"[10.49, 9.48, 14.39, 13.38]",2,"[8, 8, 15, 15]",64
"[7.33, 9.55, 11.23, 13.45]",0,"[0, 0, 15, 15]",256
"[0.84, 1.42, 4.74, 5.32]",2,"[0, 0, 7, 7]",64
"[9.33, 2.95, 13.23, 6.85]",2,"[8, 0, 15, 7]",64
"[4.87, 9.32, 8.77, 13.22]",2,"[4, 8, 11, 15]",64
"[7.23, 7.68, 11.13, 11.58]",0,"[0, 0, 15, 15]",256
"[7.79, 2.53, 11.69, 6.43]",0,"[0, 0, 15, 15]",256
"[10.89, 5.48, 14.79, 9.38]",2,"[8, 4, 15, 11]",64
"[9.37, 6.65, 13.27, 10.55]",2,"[8, 4, 15, 11]",64
"[0.34, 3.55, 4.24, 7.45]",1,"[0, 0, 7, 15]",128
"[2.92, 6.46, 6.82, 10.36]",2,"[0, 4, 7, 11]",64
"[4.3, 3.6, 8.2, 7.5]",1,"[4, 0, 11, 15]",128
"[10.6, 2.33, 14.5, 6.23]",2,"[8, 0, 15, 7]",64
"[7.84, 6.86, 11.74, 10.76]",0,"[0, 0, 15, 15]",256
"[0.89, 10.46, 4.79, 14.36]",2,"[0, 8, 7, 15]",64
"[10.83, 9.5, 14.73, 13.4]",2,"[8, 8, 15, 15]",64
"[5.64, 1.31, 9.54, 5.21]",2,"[4, 0, 11, 7]",64
"[5.13, 8.63, 9.03, 12.53]",2,"[4, 8, 11, 15]",64
"[7.69, 6.89, 11.59, 10.79]",0,"[0, 0, 15, 15]",256
"[4.27, 1.47, 8.17, 5.37]",2,"[4, 0, 11, 7]",64
"[10.94, 2.75, 14.84, 6.65]",2,"[8, 0, 15, 7]",64
"[7.75, 4.14, 11.65, 8.04]",0,"[0, 0, 15, 15]",256
"[5.03, 4.08, 8.93, 7.98]",2,"[4, 4, 11, 11]",64
"[8.75, 1.34, 12.65, 5.24]",2,"[8, 0, 15, 7]",64
"[4.4, 9.46, 8.3, 13.36]",2,"[4, 8, 11, 15]",64
"[11.09, 1.74, 14.99, 5.64]",2,"[8, 0, 15, 7]",64
"[4.1, 4.33, 8.0, 8.23]",2,"[4, 4, 11, 11]",64
"[7.97, 8.06, 11.87, 11.96]",0,"[0, 0, 15, 15]",256
"[6.43, 8.92, 10.33, 12.82]",2,"[4, 8, 11, 15]",64
"[0.07, 2.37, 3.97, 6.27]",2,"[0, 0, 7, 7]",64
"[7.75, 9.29, 11.65, 13.19]",0,"[0, 0, 15, 15]",256
"[4.35, 6.16, 8.25, 10.06]",2,"[4, 4, 11, 11]",64
"[4.58, 4.24, 8.48, 8.14]",2,"[4, 4, 11, 11]",64
"[6.02, 11.04, 9.92, 14.94]",2,"[4, 8, 11, 15]",64
"[5.62, 4.35, 9.52, 8.25]",2,"[4, 4, 11, 11]",64
"[1.77, 9.98, 5.67, 13.88]",2,"[0, 8, 7, 15]",64
"[5.75, 7.09, 9.65, 10.99]",2,"[4, 4, 11, 11]",64
"[3.58, 3.24, 7.48, 7.14]",0,"[0, 0, 15, 15]",256
"[6.01, 2.36, 9.91, 6.26]",2,"[4, 0, 11, 7]",64
"[0.83, 4.92, 4.73, 8.82]",2,"[0, 4, 7, 11]",64
"[0.85, 0.92, 4.75, 4.82]",2,"[0, 0, 7, 7]",64
"[6.01, 2.84, 9.91, 6.74]",2,"[4, 0, 11, 7]",64
"[7.62, 1.66, 11.52, 5.56]",0,"[0, 0, 15, 15]",256
"[0.74, 8.14, 4.64, 12.04]",2,"[0, 8, 7, 15]",64
"[4.81, 0.6, 8.71, 4.5]",2,"[4, 0, 11, 7]",64
"[6.74, 5.94, 10.64, 9.84]",2,"[4, 4, 11, 11]",64
"[2.76, 7.9, 6.66, 11.8]",1,"[0, 0, 7, 15]",128
"[3.24, 3.81, 7.14, 7.71]",0,"[0, 0, 15, 15]",256
"[2.01, 9.77, 5.91, 13.67]",2,"[0, 8, 7, 15]",64
"[7.47, 7.79, 11.37, 11.69]",0,"[0, 0, 15, 15]",256
"[8.77, 8.06, 12.67, 11.96]",2,"[8, 8, 15, 15]",64
"[7.07, 2.63, 10.97, 6.53]",2,"[4, 0, 11, 7]",64
"[9.49, 5.48, 13.39, 9.38]",2,"[8, 4, 15, 11]",64
"[2.0, 8.38, 5.9, 12.28]",2,"[0, 8, 7, 15]",64
"[4.69, 10.36, 8.59, 14.26]",2,"[4, 8, 11, 15]",64
"[5.93, 1.31, 9.83, 5.21]",2,"[4, 0, 11, 7]",64
"[2.2, 2.34, 6.1, 6.24]",2,"[0, 0, 7, 7]",64
"[3.86, 0.97, 7.76, 4.87]",0,"[0, 0, 15, 15]",256
"[8.05, 2.5, 11.95, 6.4]",2,"[8, 0, 15, 7]",64
"[9.64, 2.63, 13.54, 6.53]",2,"[8, 0, 15, 7]",64
"[2.64, 3.02, 6.54, 6.92]",2,"[0, 0, 7, 7]",64
"[2.92, 1.81, 6.82, 5.71]",2,"[0, 0, 7, 7]",64
"[0.41, 2.6, 4.31, 6.5]",2,"[0, 0, 7, 7]",64
"[5.95, 10.81, 9.85, 14.71]",2,"[4, 8, 11, 15]",64
"[3.14, 5.98, 7.04, 9.88]",0,"[0, 0, 15, 15]",256
