,DAG,KD
0,4,0
1,14,14
2,2,2
3,2,0
4,4,3
5,4,4
6,6,6
7,4,4
8,14,14
9,3,3
10,3,1
11,4,2
12,6,6
13,6,6
14,2,2
15,4,4
16,6,6
17,3,1
18,4,2
19,3,0
20,2,2
21,6,0
22,4,4
23,4,2
24,3,0
25,4,4
26,3,3
27,4,4
28,4,4
29,14,14
30,3,1
31,4,2
32,4,2
33,3,3
34,2,2
35,6,2
36,3,0
37,3,1
38,3,3
39,4,2
40,4,2
41,5,3
42,5,3
43,2,2
44,3,3
45,4,4
46,2,1
47,4,2
48,3,2
49,4,4
50,4,2
51,4,2
52,1,1
53,4,2
54,3,3
55,3,1
56,3,1
57,3,3
58,6,4
59,3,0
60,3,1
61,4,2
62,3,0
63,6,6
64,2,2
65,3,3
66,3,3
67,3,0
68,2,2
69,4,2
70,3,3
71,4,2
72,6,6
73,4,4
74,2,2
75,6,2
76,14,14
77,4,2
78,2,0
79,3,3
80,3,3
81,5,5
82,4,4
83,4,2
84,3,3
85,2,2
86,4,4
87,4,4
88,4,0
89,8,8
90,6,4
91,3,3
92,2,1
93,3,1
94,4,0
95,2,2
96,4,2
97,5,3
98,3,3
99,6,0
100,4,2
101,4,4
102,4,4
103,4,1
104,4,0
105,4,0
106,3,3
107,6,4
108,11,11
109,6,4
110,2,2
111,5,3
112,6,6
113,4,4
114,6,6
115,3,2
116,2,0
117,4,2
118,3,3
119,6,4
120,3,3
121,7,7
122,4,4
123,5,5
124,4,2
125,4,2
126,3,0
127,6,6
128,6,6
129,3,3
130,2,2
131,6,6
132,4,0
133,3,0
134,3,2
135,6,6
136,4,4
137,2,1
138,4,4
139,3,2
140,3,1
141,4,4
142,4,4
143,2,1
144,6,4
145,4,4
146,3,2
147,6,4
148,4,4
149,4,4
150,3,3
151,6,6
152,8,8
153,4,2
154,4,4
155,5,5
156,4,2
157,4,4
158,6,6
159,2,2
160,4,0
161,3,2
162,4,4
163,4,2
164,4,2
165,3,1
166,4,4
167,1,1
168,5,5
169,3,3
170,4,2
171,4,4
172,4,4
173,3,1
174,4,2
175,3,1
176,6,6
177,4,2
178,14,14
179,14,14
180,4,2
181,4,0
182,4,2
183,4,4
184,3,3
185,4,0
186,3,1
187,2,2
188,5,3
189,3,1
190,6,6
191,4,4
192,3,2
193,3,2
194,4,4
195,3,1
196,4,2
197,6,4
198,8,8
199,4,2
200,4,2
201,3,2
202,4,4
203,5,4
204,4,0
205,4,4
206,3,3
207,3,2
208,5,1
209,3,3
210,4,2
211,2,2
212,5,5
213,4,4
214,4,2
215,4,2
216,4,4
217,2,0
218,14,14
219,2,2
220,5,5
221,3,3
222,6,6
223,6,6
224,4,2
225,2,2
226,4,4
227,2,2
228,3,3
229,4,2
230,4,4
231,5,1
232,3,2
233,6,0
234,4,4
235,4,2
236,4,2
237,6,6
238,4,4
239,4,4
240,3,1
241,14,14
242,4,4
243,3,1
244,4,1
245,3,3
246,4,4
247,4,4
248,5,5
249,3,1
250,4,4
251,6,4
252,3,1
253,3,3
254,3,3
255,6,6
256,3,1
257,5,5
258,4,2
259,6,2
260,4,4
261,5,5
262,3,1
263,6,6
264,6,4
265,2,0
266,4,1
