BRC Query,Data Size
"[[(1.0049, 5.8049), (8.9913, 13.7913)]]",20
"[[(8.0543, 12.8543), (2.3568, 7.1568)]]",20
"[[(5.0489, 9.8489), (4.5343, 9.3343)]]",20
"[[(6.7978, 11.5978), (8.3337, 13.1337)]]",25
"[[(0.5512, 5.3512), (0.0, 4.6175)]]",25
"[[(8.8606, 13.6606), (4.347, 9.147)]]",25
"[[(8.0375, 12.8375), (0.0, 4.3236)]]",20
"[[(4.4883, 9.2883), (7.5812, 12.3812)]]",25
"[[(2.0621, 6.8621), (10.087, 14.887)]]",16
"[[(9.596, 14.396), (0.0, 4.6426)]]",25
"[[(0.0, 4.585), (5.5638, 10.3638)]]",25
"[[(10.0185, 14.8185), (3.7695, 8.5695)]]",20
"[[(1.9259, 6.7259), (4.2277, 9.0277)]]",25
"[[(0.0, 4.6253), (1.9829, 6.7829)]]",25
"[[(4.4043, 9.2043), (5.0531, 9.8531)]]",20
"[[(2.1105, 6.9105), (2.0857, 6.8857)]]",16
"[[(1.9503, 6.7503), (4.6476, 9.4476)]]",25
"[[(2.7456, 7.5456), (0.0, 4.5407)]]",25
"[[(8.8809, 13.6809), (5.7323, 10.5323)]]",25
"[[(6.6937, 11.4937), (1.5822, 6.3822)]]",25
"[[(10.6165, 15.0), (9.1314, 13.9314)]]",20
"[[(0.854, 5.654), (3.2262, 8.0262)]]",25
"[[(7.5806, 12.3806), (7.4653, 12.2653)]]",25
"[[(9.9881, 14.7881), (4.2276, 9.0276)]]",25
"[[(8.7964, 13.5964), (7.0074, 11.8074)]]",20
"[[(2.8977, 7.6977), (6.0809, 10.8809)]]",20
"[[(9.3838, 14.1838), (8.9774, 13.7774)]]",25
"[[(5.1592, 9.9592), (6.0968, 10.8968)]]",16
"[[(0.0, 4.6867), (2.2187, 7.0187)]]",25
"[[(8.4309, 13.2309), (4.1403, 8.9403)]]",20
"[[(1.4377, 6.2377), (5.6465, 10.4465)]]",25
"[[(7.3741, 12.1741), (7.0542, 11.8542)]]",20
"[[(3.6967, 8.4967), (4.4164, 9.2164)]]",25
"[[(5.1944, 9.9944), (8.2186, 13.0186)]]",20
"[[(5.3345, 10.1345), (3.9045, 8.7045)]]",25
"[[(4.9846, 9.7846), (0.0, 4.6312)]]",25
"[[(0.0, 4.7871), (7.3779, 12.1779)]]",25
"[[(10.5117, 15.0), (6.1437, 10.9437)]]",20
"[[(3.9083, 8.7083), (1.4079, 6.2079)]]",25
"[[(5.1251, 9.9251), (10.4993, 15.0)]]",20
"[[(8.1299, 12.9299), (5.5437, 10.3437)]]",20
"[[(9.1352, 13.9352), (2.1004, 6.9004)]]",16
"[[(5.2542, 10.0542), (10.1676, 14.9676)]]",20
"[[(5.9713, 10.7713), (4.6423, 9.4423)]]",25
"[[(2.5159, 7.3159), (5.6376, 10.4376)]]",25
"[[(10.2197, 15.0), (0.0, 4.3639)]]",25
"[[(8.2769, 13.0769), (8.6894, 13.4894)]]",25
"[[(9.4252, 14.2252), (7.7936, 12.5936)]]",25
"[[(8.5624, 13.3624), (5.3092, 10.1092)]]",25
"[[(5.7872, 10.5872), (4.2722, 9.0722)]]",25
"[[(0.1286, 4.9286), (9.2441, 14.0441)]]",20
"[[(5.884, 10.684), (1.7382, 6.5382)]]",25
"[[(5.1529, 9.9529), (4.9312, 9.7312)]]",20
"[[(3.496, 8.296), (3.3761, 8.1761)]]",25
"[[(5.531, 10.331), (6.4831, 11.2831)]]",25
"[[(6.3595, 11.1595), (4.6312, 9.4312)]]",25
"[[(0.0, 4.6133), (2.0716, 6.8716)]]",20
"[[(1.4848, 6.2848), (6.046, 10.846)]]",20
"[[(9.1433, 13.9433), (8.4425, 13.2425)]]",20
"[[(8.4275, 13.2275), (8.6441, 13.4441)]]",25
"[[(2.3593, 7.1593), (8.9275, 13.7275)]]",25
"[[(7.0389, 11.8389), (0.4322, 5.2322)]]",20
"[[(0.0, 4.4869), (0.0, 4.4631)]]",25
"[[(7.9626, 12.7626), (2.2951, 7.0951)]]",25
"[[(0.7263, 5.5263), (6.4978, 11.2978)]]",25
"[[(3.3575, 8.1575), (0.2786, 5.0786)]]",25
"[[(1.2878, 6.0878), (5.4067, 10.2067)]]",25
"[[(1.3832, 6.1832), (2.5566, 7.3566)]]",25
"[[(7.4698, 12.2698), (4.5927, 9.3927)]]",25
"[[(3.1064, 7.9064), (4.8062, 9.6062)]]",20
"[[(0.0, 4.5647), (3.8294, 8.6294)]]",25
"[[(4.2143, 9.0143), (1.606, 6.406)]]",25
"[[(0.7181, 5.5181), (9.578, 14.378)]]",25
"[[(5.2133, 10.0133), (1.8418, 6.6418)]]",25
"[[(6.2833, 11.0833), (8.6508, 13.4508)]]",25
"[[(0.0, 4.5332), (0.0, 4.5001)]]",25
"[[(1.1404, 5.9404), (7.551, 12.351)]]",20
"[[(1.2945, 6.0945), (7.3916, 12.1916)]]",25
"[[(7.0956, 11.8956), (5.6007, 10.4007)]]",20
"[[(1.9707, 6.7707), (10.4267, 15.0)]]",25
"[[(8.4355, 13.2355), (5.2859, 10.0859)]]",25
"[[(1.9998, 6.7998), (6.7633, 11.5633)]]",25
"[[(3.9229, 8.7229), (5.9495, 10.7495)]]",25
"[[(3.098, 7.898), (6.5666, 11.3666)]]",20
"[[(0.1584, 4.9584), (2.8444, 7.6444)]]",20
"[[(10.3405, 15.0), (9.306, 14.106)]]",25
"[[(2.9315, 7.7315), (9.1154, 13.9154)]]",20
"[[(2.9761, 7.7761), (10.02, 14.82)]]",20
"[[(7.831, 12.631), (4.1611, 8.9611)]]",20
"[[(2.3264, 7.1264), (0.0, 4.395)]]",25
"[[(9.3416, 14.1416), (0.0, 4.7247)]]",25
"[[(8.6774, 13.4774), (10.2767, 15.0)]]",25
"[[(5.8871, 10.6871), (1.421, 6.221)]]",25
"[[(9.2191, 14.0191), (10.4063, 15.0)]]",25
"[[(7.3851, 12.1851), (5.1994, 9.9994)]]",20
"[[(3.7333, 8.5333), (3.3856, 8.1856)]]",25
"[[(1.8045, 6.6045), (7.0505, 11.8505)]]",20
"[[(4.349, 9.149), (1.6741, 6.4741)]]",25
"[[(0.6696, 5.4696), (6.9587, 11.7587)]]",25
"[[(2.816, 7.616), (5.0978, 9.8978)]]",20
"[[(3.1439, 7.9439), (9.2622, 14.0622)]]",20
"[[(9.5764, 14.3764), (0.0, 4.5026)]]",25
"[[(1.7496, 6.5496), (3.1707, 7.9707)]]",20
"[[(10.555, 15.0), (8.2662, 13.0662)]]",25
"[[(3.2979, 8.0979), (1.8859, 6.6859)]]",25
"[[(7.0539, 11.8539), (8.8823, 13.6823)]]",20
"[[(9.9405, 14.7405), (3.3511, 8.1511)]]",25
"[[(9.3828, 14.1828), (7.1956, 11.9956)]]",20
"[[(4.9264, 9.7264), (10.5377, 15.0)]]",25
"[[(2.128, 6.928), (7.6252, 12.4252)]]",20
"[[(0.4484, 5.2484), (1.4006, 6.2006)]]",25
"[[(9.7031, 14.5031), (1.8852, 6.6852)]]",25
"[[(8.0021, 12.8021), (6.2223, 11.0223)]]",20
"[[(8.9207, 13.7207), (3.6228, 8.4228)]]",25
"[[(3.3112, 8.1112), (2.7616, 7.5616)]]",25
"[[(9.2151, 14.0151), (6.2646, 11.0646)]]",25
"[[(10.1882, 14.9882), (9.4374, 14.2374)]]",20
"[[(1.0159, 5.8159), (5.6731, 10.4731)]]",20
"[[(0.6679, 5.4679), (0.0, 4.7383)]]",25
"[[(0.3198, 5.1198), (9.2011, 14.0011)]]",25
"[[(8.3269, 13.1269), (8.7793, 13.5793)]]",25
"[[(3.3181, 8.1181), (6.3901, 11.1901)]]",25
"[[(8.2573, 13.0573), (3.734, 8.534)]]",25
"[[(5.8928, 10.6928), (2.0056, 6.8056)]]",20
"[[(0.4155, 5.2155), (2.4873, 7.2873)]]",25
"[[(9.4766, 14.2766), (5.8218, 10.6218)]]",25
"[[(9.8608, 14.6608), (4.627, 9.427)]]",25
"[[(2.6044, 7.4044), (8.3146, 13.1146)]]",25
"[[(8.771, 13.571), (0.0, 4.4387)]]",25
"[[(7.0086, 11.8086), (0.5269, 5.3269)]]",20
"[[(0.7891, 5.5891), (9.4127, 14.2127)]]",25
"[[(0.0, 4.7483), (2.1839, 6.9839)]]",20
"[[(10.5674, 15.0), (4.2154, 9.0154)]]",25
"[[(0.7943, 5.5943), (1.3747, 6.1747)]]",25
"[[(2.2039, 7.0039), (7.8329, 12.6329)]]",25
"[[(0.6517, 5.4517), (9.7006, 14.5006)]]",25
"[[(3.7367, 8.5367), (10.367, 15.0)]]",25
"[[(9.6833, 14.4833), (2.7931, 7.5931)]]",25
"[[(2.3382, 7.1382), (4.8425, 9.6425)]]",25
"[[(0.6214, 5.4214), (6.803, 11.603)]]",25
"[[(0.0, 4.7437), (0.0, 4.4177)]]",25
"[[(10.5049, 15.0), (2.8102, 7.6102)]]",25
"[[(6.1816, 10.9816), (4.5383, 9.3383)]]",20
"[[(3.0087, 7.8087), (0.2052, 5.0052)]]",20
