,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,0,72625,0,72625,inf,0.0
1,0,72625,0,72625,inf,0.0
2,1339,2269,5,930,1.6945481702763256,59.01278096077567
3,0,18156,2,18156,inf,0.0
4,0,4,14,4,inf,0.0
5,0,18,12,18,inf,0.0
6,0,36312,1,36312,inf,0.0
7,0,18156,2,18156,inf,0.0
8,0,18,12,18,inf,0.0
9,4,72625,0,72621,18156.25,0.005507745266781412
10,0,2,15,2,inf,0.0
11,0,2,15,2,inf,0.0
12,0,72625,0,72625,inf,0.0
13,0,2,15,2,inf,0.0
14,0,284,8,284,inf,0.0
15,0,4,14,4,inf,0.0
16,77,4539,4,4462,58.94805194805195,1.6964089006389071
17,0,18,12,18,inf,0.0
18,490,72625,0,72135,148.21428571428572,0.6746987951807228
19,0,18,12,18,inf,0.0
20,1,4539,4,4538,4539.0,0.02203128442388191
21,128,284,8,156,2.21875,45.07042253521127
22,0,9,13,9,inf,0.0
23,0,72625,0,72625,inf,0.0
24,2,2269,5,2267,1134.5,0.08814455707360071
25,0,71,10,71,inf,0.0
26,0,36312,1,36312,inf,0.0
27,0,4,14,4,inf,0.0
28,0,2,15,2,inf,0.0
29,52,4539,4,4487,87.28846153846153,1.1456267900418595
30,0,1135,6,1135,inf,0.0
31,0,4,14,4,inf,0.0
32,0,9078,3,9078,inf,0.0
33,2,5,14,3,2.5,40.0
34,0,71,10,71,inf,0.0
35,0,9078,3,9078,inf,0.0
36,8,36,11,28,4.5,22.22222222222222
37,303,72625,0,72322,239.68646864686468,0.4172117039586919
38,0,71,10,71,inf,0.0
39,0,2269,5,2269,inf,0.0
40,0,4,14,4,inf,0.0
41,0,284,8,284,inf,0.0
42,15644,72625,0,56981,4.642354896445922,21.5407917383821
43,0,72625,0,72625,inf,0.0
44,0,4,14,4,inf,0.0
45,0,18,12,18,inf,0.0
46,0,36312,1,36312,inf,0.0
47,1812,72625,0,70813,40.08002207505519,2.495008605851979
48,0,18,12,18,inf,0.0
49,8,72625,0,72617,9078.125,0.011015490533562823
50,0,4,14,4,inf,0.0
51,0,18,12,18,inf,0.0
52,0,284,8,284,inf,0.0
53,0,71,10,71,inf,0.0
54,0,3,15,3,inf,0.0
55,0,4,14,4,inf,0.0
56,0,17,12,17,inf,0.0
57,0,4,14,4,inf,0.0
58,16503,72625,0,56122,4.400715021511241,22.723580034423406
59,0,18156,2,18156,inf,0.0
60,0,4,14,4,inf,0.0
61,0,2,15,2,inf,0.0
62,0,2,15,2,inf,0.0
63,0,72625,0,72625,inf,0.0
64,0,71,10,71,inf,0.0
65,14,71,10,57,5.071428571428571,19.718309859154928
66,13,1135,6,1122,87.3076923076923,1.145374449339207
67,0,4,14,4,inf,0.0
68,0,4,14,4,inf,0.0
69,0,2,15,2,inf,0.0
70,0,2,15,2,inf,0.0
71,0,18156,2,18156,inf,0.0
72,0,36,11,36,inf,0.0
73,0,72625,0,72625,inf,0.0
74,2,2269,5,2267,1134.5,0.08814455707360071
75,2,4,14,2,2.0,50.0
76,0,9,13,9,inf,0.0
77,0,71,10,71,inf,0.0
78,4,36312,1,36308,9078.0,0.011015642211940955
79,1,18,12,17,18.0,5.555555555555555
80,0,4,14,4,inf,0.0
81,0,3,15,3,inf,0.0
82,0,2,15,2,inf,0.0
83,0,18,12,18,inf,0.0
84,0,72625,0,72625,inf,0.0
85,5,18,12,13,3.6,27.77777777777778
86,0,9,13,9,inf,0.0
87,301,72625,0,72324,241.27906976744185,0.41445783132530123
88,2,142,9,140,71.0,1.4084507042253522
89,0,4,14,4,inf,0.0
90,29,142,9,113,4.896551724137931,20.422535211267608
91,0,36312,1,36312,inf,0.0
92,0,9078,3,9078,inf,0.0
93,85,142,9,57,1.6705882352941177,59.859154929577464
94,0,284,8,284,inf,0.0
95,0,4539,4,4539,inf,0.0
96,16721,72625,0,55904,4.343340709287722,23.023752151462993
97,0,1135,6,1135,inf,0.0
98,30,72625,0,72595,2420.8333333333335,0.04130808950086059
99,0,5,14,5,inf,0.0
100,0,36312,1,36312,inf,0.0
101,0,4,14,4,inf,0.0
102,0,2269,5,2269,inf,0.0
103,0,71,10,71,inf,0.0
104,8,18,12,10,2.25,44.44444444444444
105,2,284,8,282,142.0,0.7042253521126761
106,0,3,15,3,inf,0.0
107,0,284,8,284,inf,0.0
108,0,284,8,284,inf,0.0
109,0,72625,0,72625,inf,0.0
110,0,2,15,2,inf,0.0
111,0,4539,4,4539,inf,0.0
112,0,4539,4,4539,inf,0.0
113,0,72625,0,72625,inf,0.0
114,1,18156,2,18155,18156.0,0.005507821105970478
115,0,2,15,2,inf,0.0
116,0,18156,2,18156,inf,0.0
117,35,18156,2,18121,518.7428571428571,0.19277373870896672
118,0,4,14,4,inf,0.0
119,0,284,8,284,inf,0.0
120,0,2,15,2,inf,0.0
121,9,71,10,62,7.888888888888889,12.676056338028168
122,0,18,12,18,inf,0.0
123,0,72625,0,72625,inf,0.0
124,2,2269,5,2267,1134.5,0.08814455707360071
125,46,71,10,25,1.5434782608695652,64.7887323943662
126,1,18,12,17,18.0,5.555555555555555
127,0,18,12,18,inf,0.0
128,0,567,7,567,inf,0.0
129,0,2,15,2,inf,0.0
130,0,4,14,4,inf,0.0
131,304,72625,0,72321,238.89802631578948,0.4185886402753873
132,0,1135,6,1135,inf,0.0
133,0,18,12,18,inf,0.0
134,3,1135,6,1132,378.3333333333333,0.2643171806167401
135,0,142,9,142,inf,0.0
136,0,2,15,2,inf,0.0
137,5,18,12,13,3.6,27.77777777777778
138,0,4539,4,4539,inf,0.0
139,0,18,12,18,inf,0.0
140,0,1135,6,1135,inf,0.0
141,0,18,12,18,inf,0.0
142,0,4,14,4,inf,0.0
143,0,72625,0,72625,inf,0.0
144,0,2,15,2,inf,0.0
145,6475,36312,1,29837,5.608030888030888,17.831570830579423
146,0,142,9,142,inf,0.0
147,1,18,12,17,18.0,5.555555555555555
148,5,18,12,13,3.6,27.77777777777778
149,38,2269,5,2231,59.71052631578947,1.6747465843984135
150,1,4539,4,4538,4539.0,0.02203128442388191
151,80,142,9,62,1.775,56.33802816901409
152,0,36312,1,36312,inf,0.0
153,40,72625,0,72585,1815.625,0.055077452667814115
154,5,72625,0,72620,14525.0,0.0068846815834767644
155,7,72625,0,72618,10375.0,0.009638554216867469
156,0,4539,4,4539,inf,0.0
157,0,4,14,4,inf,0.0
158,0,18,12,18,inf,0.0
159,0,71,10,71,inf,0.0
160,0,4539,4,4539,inf,0.0
161,0,4,14,4,inf,0.0
162,0,2,15,2,inf,0.0
163,2,18156,2,18154,9078.0,0.011015642211940955
164,0,284,8,284,inf,0.0
165,644,2269,5,1625,3.5232919254658386,28.38254737769943
166,0,4,14,4,inf,0.0
167,4,1135,6,1131,283.75,0.3524229074889868
168,448,18156,2,17708,40.526785714285715,2.467503855474774
169,0,2,15,2,inf,0.0
170,77,1135,6,1058,14.74025974025974,6.784140969162995
171,1,71,10,70,71.0,1.4084507042253522
172,0,4,14,4,inf,0.0
173,0,72625,0,72625,inf,0.0
174,0,284,8,284,inf,0.0
175,2,71,10,69,35.5,2.8169014084507045
176,0,4539,4,4539,inf,0.0
177,0,18,12,18,inf,0.0
178,1,18,12,17,18.0,5.555555555555555
179,5330,72625,0,67295,13.625703564727955,7.339070567986231
180,0,4,14,4,inf,0.0
181,0,71,10,71,inf,0.0
182,0,35,11,35,inf,0.0
