BRC Query,Data Size
"[77.1420192438206, 26.222329748583974, 82.00372000719142, 27.58202720202566]",5
"[15.522012407926013, 68.03471142087186, 16.923499027000954, 69.24653490934142]",1
"[12.650637437908388, 29.926052254151006, 25.48167327645367, 31.80166967503575]",26
"[55.16315675484391, 4.915189607349457, 60.95504106771166, 5.9440007797284355]",5
"[68.94993793721562, 24.925857433026152, 74.18172249646398, 26.06347201183895]",12
"[68.55015807275427, 30.275974782933773, 76.38715411374875, 31.403473143669608]",8
"[4.037498799718761, 73.89370552002877, 5.532243069998488, 75.49021140154923]",2
"[64.3346822226875, 92.49331056249507, 79.53497580298767, 93.96272849543585]",15
"[16.27750953072498, 69.2097839866561, 17.903544861395453, 74.96958182921601]",5
"[59.727295460643425, 77.0883231847259, 74.65485845076594, 78.32886221879227]",15
"[77.0224213508334, 90.37145461200384, 89.92948405439319, 91.73039849541547]",12
"[76.96430307863208, 47.339547625206585, 80.23614284362972, 48.6878180927705]",4
"[0.6161005289617065, 0.2493542063817753, 7.1484635903699125, 2.875815542803899]",14
"[38.84690022016776, 92.96575353576547, 56.65015856242047, 94.0411849954252]",36
"[56.73991666280896, 78.4640652812791, 74.47382152970388, 79.90608641601874]",18
"[44.84105399070494, 57.78115563801431, 58.5733363401355, 58.96270475016734]",14
"[30.669931058784528, 50.5750441557956, 39.273042080993726, 51.69279220095358]",9
"[39.380569272391696, 56.69218937701959, 41.33258741960184, 60.280160229746734]",8
"[40.276937726034795, 37.37495138840209, 58.5111365467253, 38.50141852399228]",18
"[71.4425999762495, 16.473944103263033, 75.43483241853694, 19.997763174695688]",12
"[21.598309030766412, 73.11623052350267, 31.15421776067761, 75.39821997296535]",20
"[27.736679877438526, 82.44550003881834, 33.34179881877922, 83.51993247204888]",6
"[89.39083968354528, 37.775854983696384, 90.91711504920129, 41.82686410343056]",4
"[40.54802774335675, 83.47215935213714, 47.875176641474496, 84.80138125486026]",7
"[78.5541935252282, 48.08237575087599, 88.04082657754358, 50.101661986100524]",20
"[38.768582804716885, 90.1384506050747, 63.53924091803732, 91.4044817679305]",25
"[36.98477562233995, 3.6067364339519026, 43.86047707486648, 4.635024324444773]",7
"[6.0822703305266765, 38.433713001353354, 9.737842424017135, 45.812977433378784]",21
"[53.23206373830947, 72.81705958836008, 54.600650373341786, 75.82138899622375]",3
"[18.240949680267235, 53.53148103569269, 22.22268867151743, 55.471817866644386]",8
"[21.17170515136267, 37.23837137515444, 33.08277082223083, 38.50604785864814]",12
"[91.135065823579, 77.53412666866461, 97.37086605836612, 79.3987140100855]",12
"[83.70943558164285, 79.04001425349072, 85.66021984445312, 84.98754677902078]",10
"[5.38764862607266, 97.28984337598399, 28.1766672581651, 98.57143730025528]",23
"[60.89683807941246, 39.31406395553321, 65.63791001577526, 40.53302661413088]",5
"[80.37061591642724, 12.729914605086591, 88.81719653314961, 14.13507552047332]",16
"[15.054666011712719, 79.39515287980542, 22.158426628289064, 81.24196818900637]",14
"[61.26544420155966, 29.796517807511275, 67.2307735300847, 32.199273829721875]",18
"[13.912055530605642, 59.5639817866328, 25.08773959731976, 60.811356453067766]",12
"[27.00339318739759, 50.441646468058345, 48.308638218399466, 51.46525913706465]",21
"[27.716891474322768, 22.90809331783402, 38.79977629045473, 24.109396492400716]",22
"[54.70281646408201, 74.98714280781124, 59.64394687229779, 77.62978221446453]",15
"[28.497213902257425, 0.6439532412814191, 30.12811080925236, 3.0844364004216507]",6
"[2.3512073366384945, 83.26719031511053, 15.597513160930166, 85.66561445454731]",26
"[69.04359026267277, 14.415585550943565, 79.31915261497339, 16.450704041169125]",20
"[91.44154343740658, 18.826007765668034, 92.89427435108936, 21.478387205072153]",3
"[62.07867064177153, 13.64935810665144, 76.90535199835551, 15.05920991181681]",28
"[15.329104377672191, 29.545428436360833, 18.62411078813045, 31.59655289356194]",6
"[42.73954970795524, 39.49857346755383, 50.64124989316476, 40.68748207902394]",8
"[52.41378031092275, 14.739250159605461, 56.800196770037836, 19.428510982860857]",20
"[24.009956430257823, 33.144031572762024, 33.11558910620508, 34.436152604837766]",9
"[43.22185960197807, 80.3850316814261, 62.33630972074012, 81.6902923907878]",19
"[43.00079377048831, 87.53149901575732, 44.7528445786834, 92.09821555880727]",5
"[25.49850388906791, 42.313898754555176, 28.149773292464584, 43.57151272536166]",3
"[65.60833183816712, 37.77606276725282, 74.19066102222367, 38.87600812421635]",9
"[24.353411779411474, 88.62648777364352, 35.65068578244879, 89.76949500112048]",11
"[10.70711064244063, 6.668221193090377, 12.37968457953806, 19.276912333323956]",26
"[21.18559706538883, 78.63539642273038, 24.590823408863756, 84.43906646238426]",18
"[44.21180515140337, 56.44096678463861, 57.8419685699304, 57.55453795837026]",13
"[28.301901929221028, 92.52716611145343, 34.999804405172995, 95.35849134424966]",18
"[42.91819414770819, 60.69102437522813, 44.99544642362882, 62.05868722228757]",4
"[70.07940610354785, 13.499983492263146, 80.10205937418448, 15.473527245614049]",20
"[66.04320411276677, 81.6315583320012, 71.38376952581149, 82.80158312272434]",5
"[20.527098002570458, 42.249122917681035, 24.857618287104337, 43.92355539455683]",4
"[53.76528910095084, 57.79924979158203, 56.12121893764765, 64.36710920064803]",21
"[79.40234927998705, 21.314798091717694, 84.40636057857128, 24.043202495940644]",15
"[3.9871099886470596, 9.254360446680991, 15.876931319065113, 10.369596653590378]",12
"[52.14999391427458, 93.12466412655648, 54.110761570352025, 94.51422628206225]",2
"[49.626325142084326, 39.99311905502637, 51.30437317282434, 42.87479279668002]",6
"[7.083585770706483, 8.947955805711064, 22.88524989578909, 9.976350090978745]",15
"[63.21777359654742, 74.87498825253756, 72.56584546222984, 77.8312764580098]",27
"[45.95721062123803, 20.16722453139473, 49.96840725068025, 22.840322234857187]",8
"[76.16708518925425, 0.6905764951636841, 78.79273369064781, 2.410113328617226]",4
"[1.605443729920814, 97.01766937729045, 22.680558584617756, 98.45188485044537]",21
"[69.20339085549301, 91.75954721223599, 78.24869992024473, 94.2179844928267]",27
"[6.893100762403132, 74.07812789470312, 12.056031553558022, 75.43045321662684]",6
"[30.72075119736533, 32.115293077962825, 32.316505915616716, 47.74792822013735]",30
"[15.340773939262638, 77.51144341812004, 29.351054881781135, 78.65510959062196]",14
"[94.59356247488631, 87.24593970941461, 96.22598986121076, 92.77616510535896]",10
"[52.18218078605975, 63.124440015203206, 55.0213655604671, 66.27637864667238]",9
"[0.6593151138330882, 36.55710459338436, 4.618355135222584, 40.61005018634478]",16
"[45.8410449074835, 17.59996128039167, 50.148990750648395, 19.43604838135338]",10
"[13.279614438399197, 15.581006437606506, 15.5685522024052, 26.3843898319707]",22
"[14.456658561545142, 68.80145503556523, 18.67295156602865, 69.94353814906208]",4
"[25.596523129751912, 91.59495278275973, 33.31972995103718, 94.39158165911145]",24
"[38.20349258217867, 7.115149747529271, 50.12021179907238, 8.146829265759946]",12
"[9.904847876856113, 58.757517140475194, 19.163375725402112, 59.93195451715409]",10
"[3.5554394044248423, 46.87433294978768, 11.23030444276004, 48.028731678765205]",16
"[26.546068386854056, 81.20391065839499, 34.602525237422185, 83.12639402785261]",16
"[50.45987468544353, 25.505150267578763, 55.47181447545687, 27.22699429972406]",10
