SRC Query,Depth,BBoxes,Data Size
"[[(36.15, 37.99), (-118.39, -117.13)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(34.79, 36.54), (-122.9, -121.5)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(35.5, 36.59), (-116.77, -114.91)]]",5,"[[34.925854, 37.009014], [-116.941383, -114.294258]]",658
"[[(37.15, 38.3), (-116.99, -115.19)]]",4,"[[37.009014, 38.773846], [-120.322968, -114.294258]]",1316
"[[(33.01, 34.06), (-123.68, -121.63)]]",14,"[[32.541302, 34.512501], [-124.389343, -120.443123]]",1
"[[(38.38, 39.43), (-120.34, -118.96)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.56, 38.95), (-122.96, -121.7)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(37.06, 38.38), (-121.59, -119.77)]]",3,"[[37.009014, 38.773846], [-121.790939, -114.294258]]",2631
"[[(36.01, 37.62), (-116.64, -114.72)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(37.93, 39.03), (-117.63, -116.01)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(33.25, 34.88), (-116.7, -115.05)]]",2,"[[32.541302, 37.009014], [-117.970444, -114.294258]]",5262
"[[(39.89, 41.26), (-117.18, -115.97)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(39.68, 40.8), (-117.67, -116.05)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(35.36, 36.94), (-121.72, -119.79)]]",2,"[[32.541302, 37.009014], [-124.389343, -117.970444]]",5262
"[[(38.5, 39.57), (-122.04, -120.1)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.39, 37.68), (-116.52, -115.3)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(39.33, 41.22), (-119.92, -118.8)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(39.91, 41.77), (-123.52, -121.71)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.17, 37.93), (-121.46, -119.75)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(38.98, 40.85), (-121.95, -120.2)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(39.11, 40.51), (-123.22, -121.67)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(37.74, 39.65), (-118.11, -116.97)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(39.3, 40.78), (-123.85, -122.39)]]",2,"[[37.009014, 42.017231], [-124.389343, -121.790939]]",5262
"[[(39.63, 41.41), (-120.27, -119.11)]]",4,"[[38.773846, 42.017231], [-120.90374, -114.294258]]",1316
"[[(37.7, 38.89), (-119.35, -117.97)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(37.33, 38.79), (-123.31, -121.56)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(38.41, 40.41), (-117.71, -116.68)]]",2,"[[37.009014, 42.017231], [-121.790939, -114.294258]]",5262
"[[(38.87, 40.13), (-122.42, -121.02)]]",1,"[[37.009014, 42.017231], (-124.389343, -114.294258)]",10524
"[[(36.41, 38.14), (-118.96, -117.21)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
"[[(35.87, 37.05), (-121.77, -120.18)]]",0,"[(32.541302, 42.017231), (-124.389343, -114.294258)]",21048
