BRC Query,Data Size
"[36.3, -119.05, 37.7, -117.34]",1874
"[34.28, -117.0, 36.13, -115.97]",930
"[35.86, -122.48, 37.3, -121.27]",1084
"[40.07, -123.4, 41.84, -122.1]",1676
"[39.23, -120.25, 40.99, -118.72]",392
"[35.38, -120.22, 36.77, -118.52]",2400
"[35.53, -120.27, 36.68, -118.39]",2086
"[34.58, -116.54, 36.07, -115.53]",712
"[32.97, -119.72, 34.75, -118.54]",1066
"[32.75, -122.94, 33.96, -121.42]",0
"[32.67, -118.19, 33.68, -116.97]",1276
"[37.94, -121.75, 39.35, -120.33]",2326
"[37.13, -124.22, 38.86, -123.2]",262
"[38.59, -122.56, 40.05, -120.98]",2544
"[34.86, -121.84, 36.63, -120.0]",2440
"[36.86, -117.27, 38.01, -115.4]",2
"[33.33, -121.96, 34.93, -120.51]",98
"[35.11, -118.86, 36.3, -117.11]",1596
"[33.18, -116.92, 34.33, -115.73]",1378
"[39.78, -123.28, 41.57, -121.79]",2008
"[38.47, -119.71, 39.81, -118.51]",74
"[38.82, -118.89, 39.83, -117.81]",0
"[34.37, -123.55, 36.04, -121.73]",0
"[32.84, -116.33, 33.85, -115.07]",900
"[34.17, -116.35, 35.72, -114.86]",1042
"[40.0, -119.04, 41.4, -117.46]",0
"[35.08, -119.64, 36.57, -118.11]",2340
"[34.75, -120.34, 36.46, -118.57]",2776
"[38.77, -123.51, 40.06, -122.05]",2030
"[38.64, -117.5, 40.45, -115.83]",0
"[39.84, -119.89, 41.56, -118.41]",0
"[36.87, -121.48, 37.93, -120.36]",942
"[36.55, -119.07, 38.0, -117.68]",1540
"[39.42, -122.13, 41.24, -120.55]",2630
"[37.79, -121.34, 39.55, -119.71]",2888
"[34.19, -118.18, 35.7, -117.13]",1218
"[38.67, -122.2, 40.23, -120.38]",2934
"[39.9, -117.81, 41.24, -116.42]",0
"[33.44, -122.35, 34.7, -120.68]",0
"[34.7, -122.15, 36.19, -120.63]",770
"[38.37, -121.25, 39.88, -120.0]",1966
"[33.58, -119.69, 35.03, -118.41]",1550
