BRC Query,Data Size
"[9.69, 7.32, 10.35, 7.87]",0
"[14.08, 4.27, 14.91, 4.93]",0
"[13.32, 10.42, 14.05, 10.91]",0
"[9.08, 2.4, 9.41, 3.07]",0
"[7.96, 6.9, 8.59, 7.2]",1
"[2.19, 7.79, 3.13, 8.13]",1
"[6.54, 7.18, 7.26, 7.77]",0
"[4.92, 11.63, 5.47, 12.1]",1
"[7.95, 14.48, 8.32, 15]",1
"[8.33, 11.24, 9.23, 12.18]",1
"[8.1, 7.98, 8.76, 8.8]",0
"[4.56, 11.95, 5.19, 12.52]",1
"[6.12, 13.48, 6.99, 14.35]",0
"[4.32, 10.89, 5.3, 11.28]",1
"[4.05, 2.45, 4.51, 3.16]",0
"[7.9, 7.21, 8.88, 8.13]",1
"[8.93, 6.79, 9.85, 7.35]",1
"[3.68, 2.35, 4.03, 3.31]",1
"[4.23, 12.62, 4.83, 13.6]",0
"[7.62, 12.16, 7.98, 12.45]",0
"[4.57, 6.02, 5.06, 6.84]",0
"[3.17, 6.41, 3.57, 7.4]",0
"[4.42, 13.68, 4.91, 14.54]",0
"[12.6, 1.3, 13.28, 1.72]",0
"[8.64, 4.61, 9.17, 5.57]",1
"[3.5, 14.16, 4.15, 14.47]",0
"[2.64, 1.82, 3.17, 2.65]",1
"[11.9, 14.08, 12.31, 15]",1
"[9.29, 10.39, 9.9, 11.29]",0
"[6.72, 14.48, 7.07, 14.93]",0
"[5.54, 4.64, 5.87, 5.03]",0
"[13.45, 7.75, 14.44, 8.61]",1
"[13.4, 4.16, 14.19, 5.05]",1
"[3.17, 13.48, 4.11, 14.04]",1
"[14.45, 6.0, 14.96, 6.97]",0
"[6.71, 5.16, 7.04, 5.91]",0
"[7.69, 9.23, 8.69, 9.67]",0
"[2.58, 8.82, 3.06, 9.75]",1
"[12.59, 7.4, 13.55, 7.83]",0
"[9.94, 10.93, 10.39, 11.43]",1
"[9.42, 7.01, 10.07, 7.61]",0
"[4.64, 9.37, 5.15, 9.7]",0
"[12.42, 12.97, 13.18, 13.45]",1
"[8.57, 10.46, 9.44, 11.36]",1
"[13.56, 5.32, 13.9, 5.66]",0
"[1.32, 5.3, 2.24, 5.86]",0
"[6.99, 1.57, 7.3, 2.4]",1
"[8.4, 6.81, 8.95, 7.71]",0
"[11.47, 2.91, 11.76, 3.28]",0
"[2.16, 14.29, 2.65, 15]",0
"[9.02, 9.54, 9.48, 10.33]",0
"[1.7, 4.65, 2.39, 5.25]",1
"[8.54, 9.06, 9.5, 9.46]",0
"[11.16, 10.77, 11.53, 11.69]",0
"[8.46, 14.56, 9.0, 15]",1
"[2.81, 11.18, 3.42, 11.68]",0
"[8.04, 11.47, 8.78, 11.93]",0
"[6.51, 7.22, 6.88, 7.8]",0
"[8.32, 1.83, 9.16, 2.29]",1
"[3.16, 10.02, 3.67, 10.78]",0
"[12.63, 1.85, 13.1, 2.7]",1
"[9.3, 9.16, 9.58, 9.51]",0
"[12.46, 5.46, 13.3, 6.27]",1
"[13.65, 5.23, 14.6, 5.85]",0
"[1.02, 10.85, 1.46, 11.25]",0
"[4.88, 9.73, 5.21, 10.31]",1
"[12.1, 12.26, 12.75, 13.24]",0
"[7.99, 8.23, 8.58, 8.84]",0
"[4.15, 10.71, 5.0, 11.59]",1
"[8.83, 7.9, 9.56, 8.83]",1
"[14.1, 3.97, 14.83, 4.59]",0
"[11.51, 13.25, 12.36, 14.12]",1
"[6.81, 12.31, 7.41, 13.06]",1
"[8.93, 11.59, 9.86, 12.12]",1
"[12.99, 12.39, 13.3, 12.78]",0
"[6.52, 8.03, 7.39, 8.7]",0
"[1.76, 6.95, 2.09, 7.87]",1
"[7.11, 12.96, 7.52, 13.76]",0
"[12.13, 6.28, 13.03, 6.98]",0
"[7.59, 9.6, 8.33, 10.2]",1
"[5.77, 13.95, 6.13, 14.93]",1
"[2.32, 6.11, 2.8, 7.04]",0
"[5.47, 9.87, 6.02, 10.32]",1
"[13.76, 7.34, 14.72, 8.16]",1
"[9.39, 14.23, 10.01, 14.68]",0
"[8.97, 7.98, 9.44, 8.53]",1
"[9.35, 7.18, 9.81, 7.9]",0
"[14.23, 14.63, 15, 15]",1
"[10.89, 8.94, 11.6, 9.27]",1
"[4.46, 1.55, 5.02, 1.97]",0
"[1.63, 3.13, 2.62, 3.42]",0
"[8.45, 11.21, 9.14, 12.09]",1
"[2.6, 13.7, 3.32, 14.41]",1
"[9.63, 12.86, 10.2, 13.3]",1
"[2.09, 7.3, 2.62, 7.86]",0
"[13.75, 11.89, 14.52, 12.35]",1
"[3.18, 9.62, 3.79, 9.92]",0
"[5.22, 7.02, 5.75, 7.85]",0
"[11.44, 13.97, 12.43, 14.73]",1
"[6.15, 6.29, 7.1, 7.12]",1
"[9.16, 14.53, 9.59, 15]",0
"[4.92, 6.84, 5.64, 7.52]",1
"[11.64, 7.84, 11.95, 8.38]",0
"[12.82, 8.02, 13.34, 8.61]",0
"[13.14, 13.29, 13.79, 13.87]",0
"[6.01, 1.61, 6.82, 2.47]",0
"[11.04, 4.39, 11.89, 5.23]",0
"[8.45, 9.26, 9.26, 9.88]",0
"[10.15, 14.54, 10.57, 14.99]",0
"[6.04, 1.48, 6.52, 1.94]",0
"[3.06, 3.37, 3.92, 4.16]",0
"[6.91, 4.17, 7.36, 4.89]",0
"[4.74, 10.18, 5.63, 10.89]",0
"[9.57, 1.64, 9.92, 2.27]",0
"[6.15, 7.82, 6.43, 8.68]",0
"[2.45, 13.15, 3.09, 13.76]",0
"[12.92, 6.38, 13.24, 7.31]",1
"[7.81, 10.57, 8.71, 10.9]",0
"[6.02, 11.92, 6.46, 12.29]",0
"[5.01, 1.29, 5.67, 1.82]",0
"[5.42, 8.43, 6.33, 9.18]",1
"[2.38, 11.64, 2.95, 12.45]",0
"[3.73, 14.32, 4.45, 14.7]",0
"[13.87, 11.6, 14.78, 11.95]",0
"[1.15, 10.15, 1.93, 10.58]",0
"[2.69, 1.59, 3.59, 2.53]",1
"[1.91, 1.27, 2.48, 1.86]",0
"[9.73, 3.6, 10.32, 4.14]",1
"[6.92, 8.7, 7.31, 9.39]",1
"[6.39, 2.94, 6.77, 3.5]",0
"[4.51, 12.67, 4.97, 13.14]",0
"[11.72, 4.01, 12.35, 4.98]",0
"[8.35, 12.97, 8.73, 13.25]",0
"[11.68, 9.7, 12.26, 10.3]",1
"[9.8, 6.51, 10.26, 7.47]",1
"[12.22, 10.98, 13.13, 11.62]",1
"[9.15, 7.46, 10.12, 8.01]",1
"[6.06, 10.58, 6.92, 11.37]",0
"[14.14, 3.25, 15.0, 3.61]",0
"[8.23, 8.79, 8.73, 9.26]",0
"[10.53, 10.11, 10.97, 10.71]",0
"[6.98, 14.69, 7.54, 15]",1
"[11.4, 7.86, 11.9, 8.83]",0
"[2.16, 5.03, 2.77, 5.8]",0
"[11.71, 2.28, 12.34, 3.27]",1
"[4.32, 6.34, 5.15, 7.29]",1
"[2.34, 9.28, 2.86, 9.61]",0
"[7.73, 8.35, 8.18, 8.78]",0
"[7.73, 8.58, 8.45, 9.4]",1
"[1.19, 12.23, 1.51, 13.12]",0
"[1.31, 6.19, 2.24, 6.71]",0
"[4.91, 3.46, 5.22, 3.77]",0
"[12.74, 12.21, 13.68, 12.61]",0
"[10.87, 2.43, 11.67, 3.02]",1
"[1.35, 6.83, 2.09, 7.69]",1
"[3.89, 1.37, 4.19, 2.31]",1
"[8.51, 12.11, 9.37, 12.77]",0
"[7.63, 10.12, 7.98, 10.41]",0
"[5.63, 12.86, 6.05, 13.84]",1
"[6.26, 5.27, 7.16, 5.94]",0
"[4.77, 9.15, 5.2, 9.65]",0
"[5.87, 5.51, 6.6, 6.34]",1
"[14.35, 14.5, 14.93, 15]",0
"[1.71, 9.98, 2.41, 10.3]",1
"[8.01, 12.06, 8.71, 12.94]",0
"[9.22, 12.32, 9.77, 12.72]",0
"[1.29, 10.66, 2.11, 11.03]",1
"[12.63, 10.37, 13.13, 10.85]",0
"[7.46, 7.17, 8.06, 7.92]",0
"[11.35, 13.0, 11.77, 13.96]",0
"[4.87, 12.51, 5.46, 13.06]",1
"[3.5, 5.28, 4.29, 6.21]",1
"[7.93, 1.22, 8.46, 1.64]",0
"[4.99, 4.4, 5.78, 5.37]",1
"[1.13, 14.31, 1.92, 15]",0
"[7.61, 1.51, 7.91, 2.24]",0
"[7.3, 3.76, 7.6, 4.64]",0
"[10.14, 7.09, 10.51, 7.73]",0
"[14.32, 4.77, 15, 5.6]",1
"[13.61, 11.93, 14.27, 12.35]",1
"[4.25, 4.19, 5.14, 4.68]",0
"[3.11, 6.34, 3.99, 6.98]",0
"[4.09, 9.07, 4.64, 9.8]",0
"[11.03, 13.12, 11.47, 13.89]",0
"[5.45, 7.63, 5.8, 8.16]",0
"[11.6, 8.34, 12.59, 8.72]",0
"[4.88, 1.3, 5.36, 2.15]",1
"[4.03, 4.45, 4.58, 5.43]",0
"[6.08, 13.36, 6.91, 14.12]",0
"[4.85, 10.09, 5.49, 10.52]",0
"[1.63, 4.14, 2.01, 4.91]",0
"[8.91, 13.6, 9.8, 13.94]",0
"[8.07, 4.88, 8.4, 5.63]",0
"[2.67, 8.52, 3.34, 9.08]",1
"[11.6, 13.45, 12.18, 13.81]",0
"[6.8, 3.15, 7.56, 3.9]",0
"[12.53, 7.23, 13.07, 8.04]",1
"[2.59, 8.68, 3.26, 9.06]",1
"[9.6, 8.79, 10.08, 9.71]",1
"[1.25, 1.01, 2.03, 1.81]",0
"[2.74, 8.56, 3.08, 9.05]",1
"[11.49, 6.26, 12.06, 6.69]",0
"[13.35, 12.73, 13.9, 13.3]",0
"[9.31, 13.64, 10.02, 14.07]",1
"[7.64, 9.83, 8.39, 10.61]",1
"[13.88, 11.61, 14.34, 12.15]",1
"[2.69, 3.76, 3.28, 4.72]",1
"[4.79, 14.34, 5.39, 15]",1
"[14.37, 12.33, 14.68, 12.93]",0
"[4.27, 13.74, 4.89, 14.15]",0
"[12.89, 8.95, 13.55, 9.6]",1
"[5.2, 12.07, 6.03, 12.74]",0
"[8.61, 4.82, 9.58, 5.32]",1
"[4.72, 12.61, 5.42, 13.14]",1
"[11.98, 12.33, 12.34, 12.84]",0
"[5.14, 12.35, 5.84, 12.93]",0
"[4.11, 11.91, 4.75, 12.61]",0
"[6.69, 1.61, 7.17, 1.98]",0
"[7.4, 13.67, 7.92, 14.34]",0
"[12.49, 1.5, 12.85, 2.5]",0
"[5.76, 14.39, 6.34, 15]",1
"[1.47, 5.74, 1.79, 6.53]",0
"[1.42, 12.22, 1.85, 12.85]",0
"[3.24, 12.65, 3.99, 13.33]",0
"[13.5, 13.16, 14.16, 13.78]",0
"[1.03, 8.77, 1.52, 9.77]",0
"[4.71, 2.69, 5.06, 3.04]",1
"[12.89, 4.3, 13.62, 4.99]",0
"[6.06, 11.74, 6.69, 12.55]",0
"[7.27, 11.31, 7.98, 12.15]",0
"[4.61, 13.99, 5.22, 14.97]",1
"[4.47, 12.85, 5.02, 13.44]",1
"[3.12, 8.58, 4.07, 9.0]",1
"[7.89, 4.77, 8.53, 5.51]",1
"[10.32, 8.07, 11.24, 8.69]",0
"[14.14, 3.72, 15.0, 4.58]",1
"[3.12, 8.54, 4.09, 8.89]",0
"[3.34, 7.24, 3.95, 7.55]",0
"[8.83, 12.27, 9.5, 13.21]",1
"[13.73, 5.25, 14.07, 6.14]",1
"[4.52, 10.19, 5.08, 11.16]",1
"[12.4, 6.47, 13.19, 7.31]",1
"[9.06, 11.85, 9.41, 12.13]",0
"[10.13, 7.78, 10.66, 8.67]",0
"[2.52, 5.5, 3.05, 5.82]",0
"[6.34, 3.6, 7.31, 4.27]",1
"[11.74, 6.24, 12.33, 6.81]",0
"[8.69, 10.98, 9.49, 11.82]",1
"[12.69, 8.26, 13.06, 9.21]",1
"[14.43, 3.66, 14.77, 4.28]",0
"[8.18, 8.8, 9.12, 9.37]",1
"[8.82, 11.1, 9.14, 11.49]",0
"[2.44, 3.24, 3.21, 3.94]",0
"[14.01, 6.33, 14.6, 7.3]",0
"[8.08, 6.94, 8.83, 7.55]",0
"[5.62, 3.32, 5.9, 4.16]",0
"[11.62, 2.83, 12.27, 3.33]",1
"[1.23, 7.89, 2.04, 8.88]",1
"[4.84, 2.93, 5.39, 3.25]",1
