BRC Query,Data Size
"[7.65, 53.0, 8.04, 53.82]",0
"[11.91, 50.97, 12.91, 51.45]",35
"[8.21, 48.3, 8.91, 49.14]",138
"[12.42, 52.23, 13.02, 53.1]",173
"[12.37, 50.06, 12.89, 50.64]",0
"[7.91, 52.62, 8.52, 53.14]",0
"[7.03, 54.41, 7.53, 54.79805556]",0
"[10.22, 51.81, 10.54, 52.48]",32
"[12.23, 51.71, 12.86, 52.4]",14
"[10.39, 52.04, 10.94, 52.71]",230
"[8.47, 52.42, 8.87, 53.36]",0
"[7.82, 49.19, 8.44, 49.99]",0
"[7.48, 51.38, 7.83, 52.23]",2231
"[11.34, 49.53, 11.95, 49.83]",0
"[7.14, 54.31, 7.93, 54.68]",0
"[12.7, 53.36, 13.67, 53.67]",3
"[8.13, 50.89, 8.65, 51.75]",17
"[8.1, 54.43, 8.86, 54.79805556]",0
"[10.03, 49.62, 10.32, 50.1]",14
"[9.05, 53.67, 9.84, 54.24]",12
"[12.09, 50.3, 12.5, 50.86]",0
"[13.02, 49.89, 13.69, 50.33]",0
"[13.45, 48.86, 13.80833333, 49.74]",0
"[8.46, 48.76, 9.12, 49.29]",3
"[12.94, 54.32, 13.24, 54.79805556]",0
"[8.82, 48.64, 9.64, 49.44]",259
"[8.89, 53.83, 9.28, 54.61]",0
"[10.48, 48.6, 11.43, 49.14]",1
"[13.18, 53.08, 13.80833333, 53.37]",0
"[12.92, 50.14, 13.80833333, 50.49]",0
"[11.59, 49.73, 12.11, 50.68]",0
"[8.49, 52.25, 9.47, 52.95]",292
"[9.46, 49.61, 10.02, 50.6]",73
"[9.99, 50.75, 10.83, 51.35]",56
"[7.82, 53.77, 8.27, 54.55]",0
"[13.25, 49.25, 13.80833333, 50.07]",0
"[7.86, 48.38, 8.34, 48.68]",0
"[11.22, 50.96, 11.72, 51.3]",794
"[13.25, 51.96, 13.80833333, 52.67]",19281
"[11.0, 53.46, 11.57, 54.31]",1
"[13.35, 51.26, 13.80833333, 51.65]",0
"[10.44, 52.99, 10.75, 53.29]",0
"[9.74, 50.07, 10.42, 50.78]",10
"[10.8, 53.42, 11.17, 54.05]",0
"[10.95, 50.42, 11.57, 51.42]",832
"[10.08, 52.21, 10.55, 52.74]",71
"[12.27, 50.35, 12.84, 51.16]",0
"[10.2, 50.82, 10.67, 51.57]",40
"[8.16, 53.79, 9.01, 54.6]",0
"[11.58, 49.84, 12.0, 50.4]",0
"[11.53, 48.31, 11.92, 48.66]",30
"[13.34, 53.96, 13.80833333, 54.44]",0
"[8.37, 52.71, 8.85, 53.49]",0
"[8.21, 52.62, 9.19, 53.04]",0
"[10.1, 49.2, 10.83, 50.03]",16
"[13.49, 53.22, 13.80833333, 53.6]",0
"[12.94, 49.05, 13.80833333, 49.57]",0
"[12.44, 49.87, 13.41, 50.79]",0
"[11.02, 52.22, 11.32, 53.05]",19
"[9.14, 49.39, 9.84, 49.76]",0
"[7.76, 53.58, 8.1, 53.97]",0
"[9.75, 50.65, 10.66, 51.14]",42
"[11.71, 48.95, 12.49, 49.38]",0
"[12.06, 51.85, 12.37, 52.77]",35
"[12.38, 49.12, 13.17, 49.85]",0
"[8.76, 50.2, 9.51, 50.66]",14
"[9.99, 54.05, 10.34, 54.35]",0
"[12.06, 52.89, 12.56, 53.63]",1
"[11.4, 53.92, 12.0, 54.79]",0
"[11.03, 48.62, 11.65, 49.57]",118
"[8.66, 51.94, 9.02, 52.32]",311
