BRC Query,Data Size
"[7.396988, 8.587726, 9.636988, 10.827726]",4
"[1.856506, 4.981856, 4.096506, 7.221856]",9
"[8.545242, 7.437024, 10.785242, 9.677024]",4
"[11.405109, 5.163635, 13.645109, 7.403635]",4
"[11.553823, 0.148868, 13.793823, 2.388868]",4
"[6.998736, 11.654261, 9.238736, 13.894261]",6
"[0.351532, 4.114051, 2.591532, 6.354051]",4
"[6.989206, 1.87368, 9.229206, 4.11368]",9
"[5.221908, 3.198812, 7.461908, 5.438812]",4
"[0.576387, 5.056836, 2.816387, 7.296836]",4
"[5.156824, 1.307253, 7.396824, 3.547253]",4
"[1.104851, 1.175407, 3.344851, 3.415407]",4
"[6.005475, 5.549681, 8.245475, 7.789681]",4
"[1.784524, 2.298785, 4.024524, 4.538785]",6
"[10.302405, 8.52825, 12.542405, 10.76825]",4
"[3.846495, 6.376413, 6.086495, 8.616413]",6
"[7.375121, 8.07344, 9.615121, 10.31344]",4
"[6.355108, 9.168744, 8.595108, 11.408744]",4
"[4.539549, 5.085713, 6.779549, 7.325713]",4
"[7.573544, 10.67076, 9.813544, 12.91076]",4
"[10.480904, 9.863671, 12.720904, 12.103671]",6
"[7.496274, 2.328499, 9.736274, 4.568499]",4
"[12.739718, 11.93577, 14.979718, 14.17577]",6
"[10.497097, 9.540335, 12.737097, 11.780335]",4
"[12.052686, 0.37619, 14.292686, 2.61619]",4
"[0.712232, 9.847457, 2.952232, 12.087457]",6
"[6.917387, 11.805049, 9.157387, 14.045049]",9
"[11.309431, 1.157482, 13.549431, 3.397482]",4
"[9.199339, 2.502365, 11.439339, 4.742365]",4
"[11.946745, 0.239261, 14.186745, 2.479261]",6
"[7.89282, 9.988544, 10.13282, 12.228544]",9
"[3.833472, 1.115953, 6.073472, 3.355953]",6
"[9.211146, 4.361925, 11.451146, 6.601925]",4
"[7.074233, 7.412503, 9.314233, 9.652503]",4
"[1.730737, 6.372977, 3.970737, 8.612977]",4
"[6.968824, 0.557578, 9.208824, 2.797578]",6
"[5.260023, 10.575543, 7.500023, 12.815543]",4
"[11.526364, 5.409023, 13.766364, 7.649023]",4
"[6.113199, 7.197513, 8.353199, 9.437513]",4
"[11.235453, 10.249634, 13.475453, 12.489634]",4
"[2.831639, 3.832058, 5.071639, 6.072058]",9
"[9.026053, 3.970831, 11.266053, 6.210831]",6
"[7.358786, 6.920596, 9.598786, 9.160596]",6
"[12.359504, 9.203129, 14.599504, 11.443129]",4
"[1.157143, 10.90607, 3.397143, 13.14607]",6
"[9.711617, 3.879826, 11.951617, 6.119826]",6
"[12.092148, 8.34314, 14.332148, 10.58314]",4
"[5.322531, 12.700094, 7.562531, 14.940094]",4
"[10.073101, 8.282702, 12.313101, 10.522702]",4
"[10.225772, 11.424199, 12.465772, 13.664199]",4
"[4.258147, 11.03876, 6.498147, 13.27876]",4
"[5.671027, 12.677283, 7.911027, 14.917283]",4
"[8.575766, 3.002755, 10.815766, 5.242755]",4
"[9.458413, 4.041732, 11.698413, 6.281732]",4
"[1.610321, 9.20607, 3.850321, 11.44607]",4
"[2.774662, 9.85476, 5.014662, 12.09476]",9
"[9.061558, 11.032335, 11.301558, 13.272335]",4
"[8.054557, 1.137231, 10.294557, 3.377231]",4
"[4.347048, 11.718275, 6.587048, 13.958275]",4
"[0.279176, 3.886349, 2.519176, 6.126349]",6
"[2.620571, 10.879762, 4.860571, 13.119762]",6
"[2.57652, 10.415997, 4.81652, 12.655997]",4
"[10.804064, 5.097501, 13.044064, 7.337501]",6
"[4.84222, 8.291628, 7.08222, 10.531628]",6
"[5.759643, 2.138979, 7.999643, 4.378979]",4
"[12.37607, 3.314773, 14.61607, 5.554773]",4
"[10.529981, 9.585925, 12.769981, 11.825925]",4
"[7.937327, 0.701988, 10.177327, 2.941988]",6
"[12.407321, 6.683692, 14.647321, 8.923692]",4
"[6.363169, 9.445431, 8.603169, 11.685431]",4
"[10.408227, 2.64239, 12.648227, 4.88239]",4
"[0.768495, 11.168983, 3.008495, 13.408983]",6
"[2.750666, 9.683292, 4.990666, 11.923292]",4
"[11.696631, 2.185604, 13.936631, 4.425604]",4
"[4.702297, 11.819322, 6.942297, 14.059322]",6
