SRC Query,Depth,BBoxes,Data Size
"[33.05, -116.86, 34.41, -115.14]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[38.83, -117.83, 40.55, -116.66]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.38, -120.51, 37.54, -119.43]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.4, -119.48, 37.77, -118.09]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.11, -116.21, 37.42, -115.03]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[39.4, -123.88, 40.49, -122.68]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[39.33, -118.36, 41.18, -116.5]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[34.77, -120.75, 35.94, -119.63]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[34.74, -116.34, 35.83, -114.96]",4,"[34.003124, -116.941383, 37.009014, -114.294258]",1316
"[34.43, -123.39, 36.32, -121.92]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[34.43, -117.57, 36.23, -116.12]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[39.58, -116.27, 41.09, -114.91]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[39.36, -121.63, 41.19, -120.04]",3,"[38.773846, -121.790939, 42.017231, -114.294258]",2631
"[39.79, -116.43, 40.86, -114.57]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.36, -118.27, 38.87, -116.44]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[39.2, -117.18, 40.69, -116.0]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.05, -117.3, 38.49, -115.76]",4,"[37.009014, -120.322968, 38.773846, -114.294258]",1316
"[36.66, -117.93, 38.0, -116.65]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[35.83, -118.02, 37.6, -116.96]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[33.88, -120.34, 35.01, -119.04]",3,"[32.541302, -124.389343, 35.551353, -117.970444]",2631
"[36.21, -122.38, 37.28, -120.62]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.08, -121.88, 37.9, -120.1]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[33.17, -117.76, 34.3, -116.6]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[33.9, -121.71, 35.49, -120.44]",4,"[32.541302, -124.389343, 35.551353, -119.04274]",1315
"[36.97, -119.68, 38.41, -117.84]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[34.84, -121.06, 36.67, -119.52]",2,"[32.541302, -124.389343, 37.009014, -117.970444]",5262
"[35.58, -117.69, 36.94, -116.44]",3,"[34.003124, -117.970444, 37.009014, -114.294258]",2631
"[37.27, -123.83, 38.41, -121.96]",3,"[37.009014, -124.389343, 39.543308, -121.790939]",2631
"[39.31, -123.17, 41.01, -121.96]",2,"[37.009014, -124.389343, 42.017231, -121.790939]",5262
"[36.52, -123.6, 37.66, -122.57]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[37.51, -117.19, 39.36, -115.55]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[33.06, -117.22, 34.21, -115.99]",2,"[32.541302, -117.970444, 37.009014, -114.294258]",5262
"[32.69, -123.14, 34.55, -122.0]",8,"[32.541302, -124.389343, 34.609451, -119.916641]",82
"[40.1, -116.84, 41.73, -115.0]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[37.44, -119.47, 39.24, -118.44]",2,"[37.009014, -121.790939, 42.017231, -114.294258]",5262
"[38.86, -117.07, 40.66, -115.28]",4,"[38.773846, -120.90374, 42.017231, -114.294258]",1316
"[36.32, -119.49, 37.81, -118.27]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[36.4, -117.47, 37.4, -115.91]",0,"[32.541302, -124.389343, 42.017231, -114.294258]",21048
"[38.21, -121.94, 39.94, -120.59]",1,"[37.009014, -124.389343, 42.017231, -114.294258]",10524
