BRC Query,Data Size
"[10.231965966016523, 17.21887458543614, 12.480009516032837, 19.871100780426136]",4
"[15.74838277287361, 6.315976829376499, 19.374150582250536, 7.388160771300401]",4
"[1.8448286891931196, 1.872131857939069, 3.1573515173059907, 5.713099266636581]",8
"[4.296092266479532, 0.9240970213739493, 7.807183760423788, 2.1442770929465356]",6
"[22.843056186179, 11.84493315909321, 24.019934640587437, 15.872504977069221]",8
"[7.285323491652215, 1.1394868964090896, 10.815363988619186, 3.083205576928973]",6
"[3.9590123047833607, 2.4753611964248536, 5.517677050621434, 5.02392496257537]",6
"[25.41691212517642, 18.302538360579387, 27.042006537160162, 21.699690169736318]",6
"[26.406876077401083, 24.648843815622584, 29.790640245682813, 28.149599935514093]",12
"[26.593608807376764, 0.1710058785734512, 27.740038292581097, 3.5861378073666197]",3
"[7.783602630883492, 15.802465432543261, 9.028708541791683, 18.895852247037762]",6
"[9.944873176535399, 26.479439054087887, 12.827220487562496, 29.331754494514275]",9
"[13.371936447858053, 20.19032217328444, 15.346144453331043, 23.755541308807242]",6
"[15.576206262226624, 13.476563732685968, 19.308155312624773, 16.22489932180692]",12
"[19.037647917379257, 20.42793763594718, 20.675032903156293, 24.263029804530316]",4
"[15.085864449301093, 16.801876609373526, 16.100200859250144, 19.76085163035028]",3
"[0.6910611802240039, 17.21438648736727, 4.611433618682458, 20.259729910257466]",12
"[24.884199542098447, 17.59352072800383, 27.087837382555737, 21.82250316928012]",12
"[12.67867039666207, 22.475876539251164, 14.513747255508967, 23.739804796410343]",2
"[19.942125415233885, 18.795382978411954, 22.338160073703005, 22.91210296600421]",12
"[0.4686973004047757, 18.417155948957785, 2.1737299749421743, 20.784097378897613]",4
"[10.219321864595177, 17.702756595521706, 14.362499138941889, 19.743844579913628]",8
"[17.677913935013994, 16.10433131781801, 21.151929493935373, 18.62228296588761]",8
"[1.2437533365798148, 10.186195659932892, 2.3249693837405423, 12.112043338892333]",2
"[3.516485580732561, 23.556039234139995, 4.894889332192159, 24.924848207954316]",1
"[23.236099444436633, 8.3108268646559, 26.825672570471298, 11.376723119107814]",9
"[23.196893278196193, 10.137362359149416, 25.374298741566516, 11.668265462953844]",2
"[23.938884491184048, 12.762273946556, 26.065859634068907, 15.329004494468911]",9
"[1.8514140983949092, 9.574765141947605, 4.541115073607255, 11.039833008900743]",6
"[12.402437000508304, 5.703452287368152, 14.317349725656412, 7.184608311812236]",4
"[9.876510416122494, 5.287368396207516, 11.62407702096851, 7.199213596701119]",4
"[8.362076915178596, 25.3050433503893, 9.834321194255374, 28.92400784573339]",3
"[7.196355610883852, 9.101718934414759, 9.025221141010844, 11.95027203291538]",4
"[13.068595186051432, 4.235040329353651, 14.614594922812188, 6.532171796917673]",2
"[0.046889971080278356, 2.1507774001259774, 1.895647452920312, 4.200084980133078]",2
"[11.294640482660387, 1.464641892482458, 13.250632294299514, 5.480367526672564]",8
"[21.298912558646034, 13.047785234228071, 24.78762572714736, 14.83545004640892]",3
"[20.795822313832463, 12.548428203344976, 24.27596529769118, 15.503142678882014]",12
"[11.005497336064673, 17.088769202277653, 13.551479369621752, 21.1418391260064]",8
"[18.086056011784294, 16.84707552992527, 21.758510492555867, 17.96002706504487]",3
"[10.060809192372213, 26.501287712559733, 11.452700952286184, 29.394734797775513]",3
"[12.88691289671886, 18.483029739575663, 15.655176284010276, 20.001147240327423]",6
"[24.228536849235283, 21.87374139721612, 28.13621707115435, 26.005450311078178]",20
"[3.623206665462138, 7.453068577601247, 5.697936560325324, 11.542505828320412]",8
"[18.321262285889777, 18.65778466553244, 19.577021122544156, 20.414956720462417]",2
"[17.32114912842186, 13.114796041401899, 18.533574037499687, 16.48342606707896]",3
"[22.79990015343723, 11.773842490459861, 26.299667566743175, 16.083337026747557]",20
"[15.395106158199152, 21.429734177581157, 19.210046172093573, 23.228090971177387]",8
"[6.160585807775376, 1.614340230947736, 7.485718574483195, 2.956786732793936]",1
"[22.98055252633489, 23.287464533057857, 24.40514590318617, 26.069991486606224]",6
"[14.51038382147972, 0.4606610926662465, 17.666956682383677, 3.2983254743788155]",9
"[18.223936285023406, 16.024708691082168, 22.165204924956218, 18.744428891021737]",8
"[4.462159595181547, 13.82879395824858, 7.528789818096769, 16.579756837295548]",9
"[21.68476519663501, 2.093321196451797, 24.720908593790877, 3.444084887881804]",3
"[8.762426063566979, 5.273294800835513, 10.975290396646, 7.997033516254623]",4
"[9.31071397872334, 7.060297730792276, 11.661851654311073, 10.633791572160884]",6
"[17.67360788214265, 6.111977514277584, 19.980222640282975, 8.713687762386328]",4
"[5.620666812088866, 18.964460244945204, 6.897161627780052, 21.688888422433532]",3
"[18.675627576349893, 14.372119465497255, 22.394356556494706, 16.50979433530855]",8
"[5.197908858520759, 8.267790932129751, 6.412658224077635, 10.810909221442026]",2
"[23.63887741094242, 18.05684583157755, 27.00844101101428, 21.225103146392215]",12
"[3.286503146120122, 24.845747748260955, 6.1853659746624015, 26.58410601896415]",6
"[1.3699460953545661, 15.002496517955183, 2.5652188732835532, 17.977427909651503]",2
"[24.540840367133594, 16.715462694680003, 28.823286792841248, 18.766389142430064]",8
"[17.337668061121114, 7.725332752703028, 18.478811063888863, 10.523210959533369]",3
"[1.5545646190254763, 15.62174814895999, 3.466598563541017, 17.244767393101434]",4
"[20.14739836439257, 20.731933981355514, 24.342152958299096, 24.110292320819045]",16
"[16.638610957199383, 7.575063379787883, 19.19610504737199, 10.304754437068613]",9
"[2.474825038363826, 18.25897116463568, 5.0707440453621535, 19.660446234808582]",3
"[22.678121346360168, 21.856312131039775, 26.787092824399583, 23.199882801079887]",8
"[16.864696095251038, 23.235792019974166, 18.253051049633928, 24.99998635424316]",2
"[26.095660899156666, 18.712986795099432, 29.94098833217973, 22.293065192734485]",12
"[22.55437143972077, 12.79647977167834, 26.861996971673413, 14.481018804328912]",8
"[23.572551468741032, 16.648292011963076, 24.659892615075744, 18.979939885276373]",2
"[25.801191245583333, 26.277128678748166, 28.673607431664642, 29.34751336068917]",9
"[19.643372342192976, 21.675439581333723, 23.190500778250126, 25.42796113906163]",16
"[7.160974029127543, 9.44524330894974, 8.972805567119934, 13.49395449383929]",4
"[1.307018744231495, 16.007850421487326, 4.320208985519697, 17.7092948504427]",3
"[5.662737054536046, 15.498342795489293, 8.317360884594123, 18.50649482913367]",9
"[21.542716746106294, 17.468214034505234, 24.872084513340628, 20.144609022350096]",9
"[24.43262919881164, 22.46706167542714, 28.39937464630338, 26.31240930168193]",16
"[0.6339255628934123, 10.569896236754843, 3.0886327547827017, 11.967239827122597]",3
"[8.714881704763647, 20.52713902748428, 9.892058842261319, 22.472249212196246]",2
"[20.019400004281326, 9.98676883514923, 22.780234323407353, 14.085008531289029]",10
"[16.3763775457425, 16.628210085338846, 19.822375514795965, 19.036109986639854]",9
"[6.204114347076579, 15.788297568557908, 7.762627786079196, 16.857162147255117]",1
"[17.043671422359353, 18.223752278341163, 20.228754422050987, 22.035227051570004]",12
"[24.40651310422089, 19.553451525005745, 26.537619229006324, 21.342659039527174]",4
"[24.12068923047066, 17.931065872201906, 28.298320607809636, 19.038038446885146]",8
"[6.212996842368068, 6.1099119458466316, 8.86458839026066, 8.168598797967999]",4
"[5.092558932677937, 6.135540662986972, 9.40375326129036, 9.282718866552194]",12
"[4.018627444452442, 4.261705190258972, 6.3373558903557425, 8.435569302228059]",8
"[22.669337877698034, 13.251437908584979, 24.906580370930882, 16.24967232435578]",6
"[10.21352642559224, 3.235663138559055, 13.899992844724473, 6.039075009504819]",9
"[10.022576173235207, 20.730859789378133, 13.558561535351048, 21.812357415124893]",3
"[10.838070325534103, 14.152088947596708, 13.093225098096205, 15.374939284508523]",3
"[10.145117132765286, 26.06148195367607, 12.476381822292693, 29.870755609063224]",6
"[7.934613976690606, 5.093836475114862, 11.044154451385038, 7.035149945430441]",8
"[25.494729672461627, 22.512329768105584, 26.805393136322706, 24.913546731913875]",2
"[4.330470662433321, 14.54486867547899, 6.675459697537279, 16.179848643591217]",4
"[9.97118485484363, 20.312119645445257, 12.36870722706475, 24.300338252711303]",12
"[24.176724613025204, 9.26964637525622, 28.002391167069714, 11.507879231783955]",8
"[1.614315194488151, 12.878848814299975, 3.3011290888906166, 15.766752325021187]",6
"[10.69123020221912, 26.126957357229255, 13.427921667107846, 30.34846924389904]",12
"[15.901150504901619, 18.659202287407947, 20.190325381122047, 21.107953820303408]",15
"[24.666455446197368, 5.408395671090555, 27.99820351207272, 9.496410952332019]",12
"[9.709114936588842, 16.113860157058816, 11.226082217266312, 18.68740715243435]",4
"[16.737988006419414, 25.381232620811137, 20.539929596289305, 29.564370470359492]",16
"[2.4129898180023486, 21.570318937520973, 3.830912921320242, 24.58973150652278]",3
"[14.322709109818696, 17.70686928501862, 16.838889453231904, 21.606331385313922]",8
"[15.053708921474987, 16.21363313572644, 16.2892751365512, 17.74568414033675]",1
"[7.061084430925297, 8.575256574626081, 8.091818636374883, 11.519460506478417]",3
"[16.287365791143156, 5.393123421974843, 19.18683087636019, 8.781373691709698]",9
"[17.455795648551636, 23.723261895370673, 21.71574757340023, 24.884829421318102]",4
"[16.9937778583906, 16.249851794103606, 18.01059922746513, 18.605975361554982]",4
"[21.949509889646507, 9.930502204409466, 23.78352992333763, 12.3908384391888]",6
"[11.554885444068473, 14.465254583635657, 15.185221158674405, 16.8303291027462]",8
"[8.715083442068009, 7.631075385366762, 12.770057705462113, 11.51833060731492]",16
"[18.64530128770694, 2.250833785838648, 20.461681441677605, 4.810523243656776]",4
"[1.9238485643100507, 1.2657354303792032, 5.458334776838656, 3.1279007025915657]",8
"[16.88067420098997, 0.353298862108728, 20.19170961415294, 2.2049219828387696]",8
"[3.8161993526830686, 18.022497044587922, 5.78666452420365, 21.757342117291866]",6
"[9.040695624062632, 3.8733570820577077, 11.202004744524722, 6.23722691543644]",6
"[22.26007931803371, 5.969423669641065, 24.554232868339113, 8.872745161506405]",6
"[25.49968243385031, 24.801399564618627, 27.17268493442563, 27.63808755979601]",6
"[1.2992337012373736, 13.019143338534674, 2.6893374806354173, 16.784364957934017]",3
"[3.5339533273842854, 12.798607009721838, 7.634268630350581, 17.046320759527877]",20
"[25.4504994597853, 1.549038820304928, 28.234131053314158, 2.8258930916469005]",3
"[25.96827299614181, 11.223784869733535, 27.385129630475486, 14.347885063013457]",6
"[0.5204766951314083, 4.312850367960333, 2.1887666214642465, 7.063321451344221]",6
"[16.122244005027806, 9.118319520573882, 17.956639449387048, 13.067650504042321]",4
"[5.704714396223612, 22.56380266759566, 8.680673535145644, 26.87812991215993]",12
"[26.27936369517421, 16.086820328990843, 27.658379185344273, 17.364418599974876]",1
"[19.049228269906028, 26.647851146045184, 20.168954049704396, 28.064411478056403]",2
"[21.450321185829047, 3.739519913891078, 24.915092579029494, 7.884258363986616]",12
