BRC Query,Data Size
"[2.915704097239107, 16.573909231792527, 10.949404113818137, 19.690982145429725]",24
"[10.75094138989512, 14.139567508083958, 15.481717227641646, 21.685971322508717]",35
"[2.0367530330008976, 18.136102755061174, 3.27203708813355, 22.728069418673115]",4
"[16.541477789337343, 9.664902110989193, 17.558958032151562, 16.65368437941769]",7
"[4.964140201568823, 19.560975830169195, 13.809886974666377, 20.814872689347688]",9
"[0.5521751835580995, 20.37953683229368, 6.045898707744121, 24.543532005105842]",24
"[4.700206917734311, 0.6301850903746344, 9.203774495070864, 3.470225920440825]",15
"[9.502160782217414, 5.057932570589327, 14.617402385686773, 7.974124865379497]",10
"[4.747548510227843, 6.288261036613537, 9.562257275851032, 7.466625590320581]",5
"[18.175442071877832, 13.937787675634072, 23.794012949893027, 16.480809682560228]",15
"[21.538192044220615, 2.6233121277859994, 29.67574823322152, 6.384682166275071]",32
"[15.656211644556926, 20.320760733548276, 22.559103333027746, 24.824248833228022]",28
"[18.011774544052898, 6.583096687244313, 24.575310745289684, 12.460015718235855]",36
"[19.149794318051313, 10.96465890657733, 27.173232891006307, 16.85337764783251]",48
"[0.7492105142841124, 17.303672171928373, 3.7639522946915736, 21.7424783661248]",12
"[3.7542606142654056, 15.255984536824204, 9.309290333787075, 21.85421692999352]",36
"[8.131055544885594, 11.032854795024607, 12.774437074255468, 18.493928499525815]",28
"[11.304363662205253, 10.626349394031005, 15.56838095040833, 11.871821594956334]",4
"[0.9436742007366453, 21.335173465619928, 7.781745536148483, 27.258598427774405]",42
"[8.541113194400735, 10.898576718006584, 10.95501152830289, 20.04981280957642]",20
"[16.720352134328376, 18.66828820257593, 22.199176956461542, 21.59535006549895]",18
"[11.148845091171724, 12.538147329286108, 20.05432441379836, 17.348940704144656]",45
"[5.843364660478842, 20.769423307686925, 11.391734029048708, 21.816809082125186]",6
"[17.005318547753962, 19.23009690392438, 24.815351616735462, 26.37627522213991]",49
"[17.55833584893281, 12.181465665690826, 22.863365602173726, 16.718018307102472]",20
