,BRC Size,SRC Size,SRC Depth,Diff,F/P %,Error %
0,111,10000,0,9889,90.09009009009009,1.11
1,120,10000,0,9880,83.33333333333333,1.2
2,266,2500,2,2234,9.398496240601503,10.639999999999999
3,147,10000,0,9853,68.02721088435374,1.47
4,144,625,4,481,4.340277777777778,23.04
5,286,625,4,339,2.1853146853146854,45.76
6,50,2500,2,2450,50.0,2.0
7,28,625,4,597,22.321428571428573,4.4799999999999995
8,11,625,4,614,56.81818181818182,1.76
9,80,10000,0,9920,125.0,0.8
10,66,2500,2,2434,37.878787878787875,2.64
11,86,10000,0,9914,116.27906976744185,0.86
12,204,10000,0,9796,49.01960784313726,2.04
13,71,10000,0,9929,140.8450704225352,0.7100000000000001
14,72,625,4,553,8.680555555555555,11.52
15,54,625,4,571,11.574074074074074,8.64
16,2,18,9,16,9.0,11.11111111111111
17,96,10000,0,9904,104.16666666666667,0.96
18,228,5000,1,4772,21.92982456140351,4.5600000000000005
19,138,5000,1,4862,36.231884057971016,2.76
20,108,2500,2,2392,23.14814814814815,4.32
21,174,5000,1,4826,28.735632183908045,3.4799999999999995
22,148,2500,2,2352,16.89189189189189,5.92
23,182,1250,3,1068,6.868131868131868,14.56
24,27,625,4,598,23.14814814814815,4.32
25,168,2500,2,2332,14.880952380952381,6.72
26,114,10000,0,9886,87.71929824561404,1.1400000000000001
27,64,2500,2,2436,39.0625,2.56
28,3,156,6,153,52.0,1.9230769230769231
29,40,300,5,260,7.5,13.333333333333334
30,192,2500,2,2308,13.020833333333334,7.68
31,36,2500,2,2464,69.44444444444444,1.44
32,42,2500,2,2458,59.523809523809526,1.68
33,35,5000,1,4965,142.85714285714286,0.7000000000000001
34,276,10000,0,9724,36.231884057971016,2.76
35,168,10000,0,9832,59.523809523809526,1.68
36,33,1250,3,1217,37.878787878787875,2.64
37,3,325,5,322,108.33333333333333,0.9230769230769231
38,200,2500,2,2300,12.5,8.0
39,124,2500,2,2376,20.161290322580644,4.96
40,10,2500,2,2490,250.0,0.4
41,72,625,4,553,8.680555555555555,11.52
42,90,2500,2,2410,27.77777777777778,3.5999999999999996
43,80,10000,0,9920,125.0,0.8
44,12,36,8,24,3.0,33.33333333333333
45,15,156,6,141,10.4,9.615384615384617
46,8,18,9,10,2.25,44.44444444444444
47,201,10000,0,9799,49.75124378109453,2.01
48,38,10000,0,9962,263.1578947368421,0.38
