SRC Query,Depth,BBoxes,Data Size
"[[(13, 16), [6, 9]]]",1,"[[8, 16], (0, 16)]",128
"[[(12, 15), [6, 9]]]",1,"[[8, 16], (0, 16)]",128
"[[(0, 3), [4, 7]]]",0,"[(0, 16), (0, 16)]",256
"[[(8, 11), [7, 10]]]",1,"[[8, 16], (0, 16)]",128
"[[(6, 9), [12, 15]]]",0,"[(0, 16), (0, 16)]",256
"[[(13, 16), [4, 7]]]",1,"[[8, 16], (0, 16)]",128
"[[(7, 10), [5, 8]]]",0,"[(0, 16), (0, 16)]",256
"[[(9, 12), [3, 6]]]",1,"[[8, 16], (0, 16)]",128
"[[(8, 11), [2, 5]]]",1,"[[8, 16], (0, 16)]",128
"[[(4, 7), [2, 5]]]",0,"[(0, 16), (0, 16)]",256
